timestamp,pupil_hardware_timestamp,event_count,bin_count,active_model,num_bins,total_samples,current_rmse
1781007899.225530136,1781007920.459042072,85,35,Simple Radial,1294,22.305197522925123
1781007899.517922645,1781007920.459042072,85,35,Simple Radial,1294,22.305197522925123
1781007933.345442331,1781007949.365328074,98,38,Simple Radial,1415,21.192977679103954
