timestamp,pupil_hardware_timestamp,event_count,active_model,num_bins,total_samples,current_rmse
1774634797.796803453,1774634310.493710994,25,Simple Radial,9,365,30.39959525840186
1774634815.191372411,1774634327.840567111,36,ACTION_RESET_RESUME,0,0,0.0
1774634827.619993119,1774634335.597479104,40,Bias,2,100,36.08079717084398
