timestamp,pupil_hardware_timestamp,event_count,bin_count,active_model,num_bins,total_samples,current_rmse
1781002496.715682912,1781002498.371637106,4,ACTION_RESET_RESUME,0,0,0.0
1781002528.169987812,1781002498.371637106,4,ACTION_RESET_RESUME,0,0,0.0
