timestamp,pupil_hardware_timestamp,event_count,active_model,Raw,Bias,Linear,Radial Concentric,Simple Radial,Sigmoid X+Y,Radial Complete,Conic
1774951292.929588696,1774950805.251828908,19,Linear,46.84785213637453,18.014498212374555,17.11283504228737,29.960972261298984,15.884054574498695,18.014498212374555,18.014498212374555,18.014498212374555
1774951294.953482137,1774950807.233594894,20,Linear,50.74140972867078,22.21541591804807,21.829422973854005,33.68576250145601,20.390610863150275,22.21541591804807,22.21541591804807,22.21541591804807
1774951298.290703175,1774950810.572576045,21,Linear,50.427500930235524,22.54976648596568,16.294274105657635,27.63567049204031,20.844912380747314,22.54976648596568,22.54976648596568,22.54976648596568
1774951300.184406741,1774950812.454355955,22,Linear,49.996758092399304,21.84612017187062,16.016029665123575,26.877229638843946,20.79053440212442,21.84612017187062,21.84612017187062,21.84612017187062
1774951304.168924758,1774950816.433037996,23,Linear,19.85042353498031,14.48018113795117,15.399954614123585,8.065185860360382,13.406778349731546,14.48018113795117,14.48018113795117,14.48018113795117
1774951306.182170484,1774950818.454950094,24,Linear,34.161410995358445,8.336482519285296,11.848998338863872,15.497975986524402,8.47485790893176,8.336482519285296,8.336482519285296,8.336482519285296
1774951308.349070680,1774950820.586426019,25,Linear,18.029711398287905,39.19517993973497,34.78821338571477,38.895011574860185,36.90517785188398,39.19517993973497,39.19517993973497,39.19517993973497
1774951310.995327186,1774950823.233769893,26,Linear,21.2157522790666,12.204744877353523,14.033441590327364,10.235041408743866,11.178731525111447,12.204744877353523,12.204744877353523,12.204744877353523
1774951319.035369790,1774950831.230675935,27,Linear,51.20666874657037,25.83743295528553,26.172464075140066,28.236710216801068,28.261916929758744,25.83743295528553,25.83743295528553,25.83743295528553
1774951322.384093583,1774950834.588699102,28,Linear,56.67812902253995,32.074185605024496,32.355292128040375,30.2760124977781,35.02204816934028,32.074185605024496,32.074185605024496,32.074185605024496
1774951323.101892210,1774950835.408952951,29,Linear,57.83141860140443,29.4772788459923,29.68945803336635,27.046755267981933,31.192752874680142,29.4772788459923,29.4772788459923,29.4772788459923
1774951328.156434648,1774950840.458643913,30,Linear,55.758584499839486,27.400930945470243,26.42033423786319,24.21142598493955,28.452197535215962,27.400930945470243,27.400930945470243,27.400930945470243
1774951332.305969556,1774950844.522736072,31,Linear,40.28340346397191,10.998649606957548,15.885637919422935,13.033802027673692,13.36774341981549,10.998649606957548,10.998649606957548,10.998649606957548
1774951333.979329032,1774950846.159235954,32,Linear,41.6384095151116,15.70071653252956,14.082027740859367,14.080851526621778,16.43949941169839,15.70071653252956,15.70071653252956,15.70071653252956
1774951335.710305639,1774950847.976170063,33,Linear,46.93752918576909,20.771476704303584,24.163552737768196,20.543254261856934,25.023397353079847,20.771476704303584,20.771476704303584,20.771476704303584
1774951339.041466065,1774950851.278749942,34,Linear,43.02306472387295,15.73439687641882,19.454783632652077,19.40010068647267,17.918429524585648,15.73439687641882,15.73439687641882,15.73439687641882
1774951341.595017507,1774950853.896097898,35,Linear,100.83391483637415,100.86607748665612,102.1069293569621,98.43420468619543,102.15491049964332,100.86607748665612,100.86607748665612,100.86607748665612
1774951344.299010722,1774950856.589308023,36,Linear,14.64595017642421,16.312095008464805,10.307822959961742,17.542832265444517,7.682788546635276,16.312095008464805,16.312095008464805,16.312095008464805
1774951347.671434633,1774950859.946873903,37,Linear,44.052185177345066,15.312593439909604,10.910567595137762,17.20030046682008,14.217468604044893,15.312593439909604,15.312593439909604,15.312593439909604
1774951348.726221851,1774950861.077884912,38,Linear,52.436614057632475,30.106693813047134,28.407796279037548,27.69633094551287,31.960422490638937,30.106693813047134,30.106693813047134,30.106693813047134
1774951350.415577193,1774950862.704216957,39,Linear,43.73979145155913,16.6847047029832,11.041289543118673,17.09205244132299,15.238930451566986,16.6847047029832,16.6847047029832,16.6847047029832
1774951353.113982948,1774950865.422059059,40,Linear,45.244398548152816,17.198968553773604,11.713943013321725,18.962162665345,15.721882909789478,17.198968553773604,17.198968553773604,17.198968553773604
1774951359.660040532,1774950871.962644100,41,Linear,12.880313068745945,23.357315227652983,9.052716895434642,26.156714659231692,12.433056388240539,23.357315227652983,23.357315227652983,23.357315227652983
1774951361.541433902,1774950873.824265956,42,Linear,61.45112074736975,31.05444431583925,31.10744150670937,31.415411114472132,33.331305786639184,31.05444431583925,31.05444431583925,31.05444431583925
1774951364.851876868,1774950877.108103036,43,Linear,38.646759871129085,19.929345408762273,16.578593214469787,16.025031780010625,20.0210022448047,19.929345408762273,19.929345408762273,19.929345408762273
1774951367.614911373,1774950879.895849943,44,Linear,31.491278823023276,22.275050642524167,19.86949246192117,18.946573714890405,22.453495768304656,22.275050642524167,22.275050642524167,22.275050642524167
1774951372.287549659,1774950884.224546909,45,Linear,22.13984950145739,12.098345523956022,7.805121113414775,9.683821681725684,8.987151498529041,12.098345523956022,12.098345523956022,12.098345523956022
1774951373.378625551,1774950885.595803022,46,Linear,10.224028922501866,25.685829846455615,19.394648535433674,21.717037632251973,21.63007588582656,25.685829846455615,25.685829846455615,25.685829846455615
1774951375.717120903,1774950887.967441082,47,Linear,15.412806597884288,17.10650357484969,16.108912044911342,8.819371265382252,14.614165110859295,17.10650357484969,17.10650357484969,17.10650357484969
1774951379.077756010,1774950891.405519008,48,Linear,38.90684109168767,33.83996319802337,33.05876248376718,31.614012486257483,33.60062583637303,33.83996319802337,33.83996319802337,33.83996319802337
1774951382.727600893,1774950894.994702100,49,Linear,12.356859431700503,27.6619656833328,22.29054580503941,30.128664600455394,23.87144442387971,27.6619656833328,27.6619656833328,27.6619656833328
1774951385.092955467,1774950897.346498012,50,Linear,17.148605959184938,16.107110497040296,7.887739126499247,17.371844483845678,8.529850084369649,16.107110497040296,16.107110497040296,16.107110497040296
1774951388.197439860,1774950900.369570970,51,Linear,41.27498415956235,17.303125577161612,21.429252051178754,19.991748936605674,21.44638184736397,17.303125577161612,17.303125577161612,17.303125577161612
1774951394.136931776,1774950906.319473981,52,Linear,27.142565040120537,14.310458947016937,15.474082177814855,15.09962038633916,15.249589590823618,14.310458947016937,14.310458947016937,14.310458947016937
1774951395.285770719,1774950907.610796928,53,Linear,17.397105064878026,27.44948538678306,21.495803009943803,25.12730626681889,23.428247270247113,27.44948538678306,27.44948538678306,27.44948538678306
