timestamp,pupil_hardware_timestamp,event_count,bin_count,button_id,active_model,Raw,Bias,Linear,Radial Concentric,Simple Radial,Sigmoid X+Y,Raw 2,Radial Complete,Conic
1779476910.745230342,1779476327.509093046,0,2,FartherHybridRe,Bias,7.632958209590434,3.499429121641366,3.499429121641366,3.499429121641366,3.499429121641366,3.499429121641366,7.632958209590434,3.499429121641366,3.499429121641366
1779476912.567687493,1779476329.415942907,1,3,FartherHybridRe,Bias,6.337776731367072,4.71122253319606,4.71122253319606,4.71122253319606,4.71122253319606,4.71122253319606,6.337776731367072,4.71122253319606,4.71122253319606
1779476920.441160347,1779476336.992665052,2,4,LeftHybridRe,Bias,8.23000812074908,5.0356595499671695,5.0356595499671695,5.0356595499671695,5.0356595499671695,5.0356595499671695,8.23000812074908,5.0356595499671695,5.0356595499671695
1779476930.767449919,1779476347.616858959,3,6,DownHybridRe,Bias,9.83124521087657,6.546670629532476,6.546670629532476,5.814202612429882,6.546670629532476,6.546670629532476,9.83124521087657,6.546670629532476,6.546670629532476
1779476934.267546621,1779476351.054625988,4,6,A,Radial Concentric,11.959753498453582,8.432963229036856,8.432963229036856,7.306014897924149,8.432963229036856,8.432963229036856,11.959753498453582,8.432963229036856,8.432963229036856
1779476937.185763914,1779476354.092808008,5,6,UpHybridRe,Radial Concentric,11.7872618343753,7.892472359553139,7.892472359553139,7.0839089040680845,7.892472359553139,7.892472359553139,11.7872618343753,7.892472359553139,7.892472359553139
1779476937.997943326,1779476354.803551912,6,7,UpHybridRe,Radial Concentric,20.370247298137883,14.428490172539629,14.428490172539629,13.970400842227702,14.428490172539629,14.428490172539629,20.370247298137883,14.428490172539629,14.428490172539629
1779476941.188451165,1779476357.986156940,7,7,CloserHybridRe,Radial Concentric,12.428314261639853,8.280893794215553,8.280893794215553,8.12785204149991,8.280893794215553,8.280893794215553,12.428314261639853,8.280893794215553,8.280893794215553
1779476943.249094684,1779476360.098036051,8,7,CloserHybridRe,Radial Concentric,10.679661772591569,6.50860343212513,6.50860343212513,6.252690796445215,6.50860343212513,6.50860343212513,10.679661772591569,6.50860343212513,6.50860343212513
1779476945.385193861,1779476362.179913998,9,7,CloserHybridRe,Radial Concentric,10.206578985338608,5.32985164584641,5.32985164584641,4.998297423554533,5.32985164584641,5.32985164584641,10.206578985338608,5.32985164584641,5.32985164584641
1779476948.742163459,1779476365.578825951,10,8,RightHybridRe,Radial Concentric,9.731176259216538,5.196910040609054,5.196910040609054,4.9089551866142935,5.196910040609054,5.196910040609054,9.731176259216538,5.196910040609054,5.196910040609054
1779476950.998378335,1779476367.915949106,11,10,RightHybridRe,Radial Concentric,9.159789579208448,5.135439099820751,5.135439099820751,4.354009001437429,5.135439099820751,5.135439099820751,9.159789579208448,5.135439099820751,5.135439099820751
1779476951.472125826,1779476368.356447935,12,10,RightHybridRe,Radial Concentric,10.490697752000123,7.894839665181354,7.894839665181354,7.4529465642269885,7.894839665181354,7.894839665181354,10.490697752000123,7.894839665181354,7.894839665181354
1779476953.681544840,1779476370.527553082,13,10,DownHybridRe,Radial Concentric,9.666463629601045,5.621229883349603,5.621229883349603,4.807755217518246,5.621229883349603,5.621229883349603,9.666463629601045,5.621229883349603,5.621229883349603
1779476954.589181572,1779476371.399023056,14,11,DownHybridRe,Radial Concentric,15.521466176053675,14.453304278053178,14.453304278053178,12.134076007628966,13.503936126641356,12.063515959345397,15.521466176053675,14.453304278053178,14.453304278053178
1779476956.473848352,1779476373.315778017,15,11,FartherHybridRe,Radial Concentric,15.551308442317799,14.515415263384092,14.515415263384092,12.222164881198012,13.587517710392884,12.14818577973199,15.551308442317799,14.515415263384092,14.515415263384092
1779476956.980098960,1779476373.861278057,16,11,FartherHybridRe,Radial Concentric,15.551308442317799,14.515415263384092,14.515415263384092,12.222164881198012,13.587517710392884,12.14818577973199,15.551308442317799,14.515415263384092,14.515415263384092
1779476964.247319073,1779476381.117999077,17,11,LeftHybridRe,Radial Concentric,15.501410268715361,14.386986166916877,14.386986166916877,12.017149172964805,13.443777385813517,11.92770813309384,15.501410268715361,14.386986166916877,14.386986166916877
1779476965.550463052,1779476382.419132948,18,11,RightHybridRe,Radial Concentric,15.672993426203488,14.46919527658475,14.46919527658475,12.278579756566941,13.588924678615873,11.980142970914365,15.672993426203488,14.46919527658475,14.46919527658475
1779476969.484861716,1779476385.952050924,19,11,DownHybridRe,Radial Concentric,15.686812210431462,14.519635999482977,14.519635999482977,12.549942793158213,13.689890866412657,12.24643466260265,15.686812210431462,14.519635999482977,14.519635999482977
