timestamp,pupil_hardware_timestamp,event_count,bin_count,button_id,active_model,Raw,Bias,Linear,Radial Concentric,Simple Radial,Sigmoid X+Y,Raw 2,Radial Complete,Conic
1779476910.745230342,1779476327.509093046,0,2,FartherHybridRe,Bias,6.548997810583817,6.548997810583817,6.548997810583817,6.548997810583817,6.548997810583817,6.548997810583817,6.548997810583817,6.548997810583817,6.548997810583817
1779476912.567687493,1779476329.415942907,1,3,FartherHybridRe,Bias,5.358667094428276,6.345026715926574,6.345026715926574,6.345026715926574,6.345026715926574,6.345026715926574,5.358667094428276,6.345026715926574,6.345026715926574
1779476920.441160347,1779476336.992665052,2,4,LeftHybridRe,Bias,6.270491715359637,6.594822739377283,6.594822739377283,6.594822739377283,6.594822739377283,6.594822739377283,6.270491715359637,6.594822739377283,6.594822739377283
1779476930.767449919,1779476347.616858959,3,6,DownHybridRe,Bias,7.59381212608092,7.437473674854806,7.437473674854806,7.437473674854806,7.437473674854806,7.437473674854806,7.59381212608092,7.437473674854806,7.437473674854806
1779476934.267546621,1779476351.054625988,4,6,A,Radial Concentric,9.75600708780191,9.10430397660361,9.10430397660361,8.905783488400383,9.10430397660361,9.10430397660361,9.75600708780191,9.10430397660361,9.10430397660361
1779476937.185763914,1779476354.092808008,5,6,UpHybridRe,Radial Concentric,9.850375186234572,8.320619691683648,8.320619691683648,8.117474478904702,8.320619691683648,8.320619691683648,9.850375186234572,8.320619691683648,8.320619691683648
1779476937.997943326,1779476354.803551912,6,7,UpHybridRe,Radial Concentric,14.067152458753112,11.436290223211442,11.436290223211442,11.251224207796671,11.436290223211442,11.436290223211442,14.067152458753112,11.436290223211442,11.436290223211442
1779476941.188451165,1779476357.986156940,7,7,CloserHybridRe,Radial Concentric,13.320960107347474,10.909979723642087,10.909979723642087,10.817158589088733,10.909979723642087,10.909979723642087,13.320960107347474,10.909979723642087,10.909979723642087
1779476943.249094684,1779476360.098036051,8,7,CloserHybridRe,Radial Concentric,13.04427796012061,10.62724179388132,10.62724179388132,10.536759585599615,10.62724179388132,10.62724179388132,13.04427796012061,10.62724179388132,10.62724179388132
1779476945.385193861,1779476362.179913998,9,7,CloserHybridRe,Radial Concentric,12.915305206547597,10.029484818065528,10.029484818065528,9.94601709032457,10.029484818065528,10.029484818065528,12.915305206547597,10.029484818065528,10.029484818065528
1779476948.742163459,1779476365.578825951,10,8,RightHybridRe,Radial Concentric,12.396873572524235,9.513770992740161,9.513770992740161,9.43593030555449,9.513770992740161,9.513770992740161,12.396873572524235,9.513770992740161,9.513770992740161
1779476950.998378335,1779476367.915949106,11,10,RightHybridRe,Radial Concentric,11.952840233262416,9.218918589489503,9.218918589489503,9.092337461746295,9.218918589489503,9.218918589489503,11.952840233262416,9.218918589489503,9.218918589489503
1779476951.472125826,1779476368.356447935,12,10,RightHybridRe,Radial Concentric,14.39426492499595,12.509233283092955,12.509233283092955,12.422654525095687,12.509233283092955,12.509233283092955,14.39426492499595,12.509233283092955,12.509233283092955
1779476953.681544840,1779476370.527553082,13,10,DownHybridRe,Radial Concentric,14.043465734657246,11.983528547524324,11.983528547524324,11.831277245690584,11.983528547524324,11.983528547524324,14.043465734657246,11.983528547524324,11.983528547524324
1779476954.589181572,1779476371.399023056,14,11,DownHybridRe,Radial Concentric,15.870411603286191,14.293634012334783,14.293634012334783,14.445824958425161,14.293634012334783,14.293634012334783,15.870411603286191,14.293634012334783,14.293634012334783
1779476956.473848352,1779476373.315778017,15,11,FartherHybridRe,Radial Concentric,15.563728334092378,13.91213470211436,13.91213470211436,14.005439293206132,13.928976663000368,13.837110491356986,15.563728334092378,13.91213470211436,13.91213470211436
1779476956.980098960,1779476373.861278057,16,11,FartherHybridRe,Radial Concentric,22.36230647168981,20.729066421638215,20.729066421638215,19.979911655416036,20.46038762423864,19.660710685326563,22.36230647168981,20.729066421638215,20.729066421638215
1779476964.247319073,1779476381.117999077,17,11,LeftHybridRe,Radial Concentric,21.721600091266446,19.90780221491949,19.90780221491949,19.338835418658118,19.677819781247702,19.086166810397515,21.721600091266446,19.90780221491949,19.90780221491949
1779476965.550463052,1779476382.419132948,18,11,RightHybridRe,Radial Concentric,21.102509976519844,19.394696415905447,19.394696415905447,18.9953584859706,19.21552380148673,18.747411876764925,21.102509976519844,19.394696415905447,19.394696415905447
1779476969.484861716,1779476385.952050924,19,11,DownHybridRe,Radial Concentric,20.57628923018145,18.87952873534738,18.87952873534738,18.794225923829337,18.763317882363623,18.632555860159957,20.57628923018145,18.87952873534738,18.87952873534738
