timestamp,pupil_hardware_timestamp,event_count,bin_count,button_id,active_model,Raw,Bias,Linear,Radial Concentric,Simple Radial,Raw 2,Radial Complete,Conic
1779881261.156625548,1779880680.220936060,0,1,LeftHybridRe,Bias,4.367288756714907,4.367288756714907,4.367288756714907,4.367288756714907,4.367288756714907,4.367288756714907,4.367288756714907,4.367288756714907
1779881263.033797642,1779880682.127357006,1,3,LeftHybridRe,Bias,5.2525283193491,4.821682819037207,4.821682819037207,4.821682819037207,4.821682819037207,5.2525283193491,4.821682819037207,4.821682819037207
1779881265.150981622,1779880684.269367933,2,5,DownHybridRe,Radial Concentric,7.233415372720333,7.480357163846716,7.480357163846716,7.480357163846716,7.480357163846716,7.233415372720333,7.480357163846716,7.480357163846716
1779881270.774724231,1779880689.794768095,3,7,CloserHybridRe,Radial Concentric,7.496772540900373,7.394032506844745,7.394032506844745,7.381329358321092,7.394032506844745,7.496772540900373,7.394032506844745,7.394032506844745
1779881273.335466228,1779880692.382055044,4,8,RightHybridRe,Radial Concentric,7.885266379610437,8.420305869257845,8.420305869257845,8.703477570424717,8.420305869257845,7.885266379610437,8.420305869257845,8.420305869257845
1779881274.170538295,1779880693.257811069,5,9,RightHybridRe,Radial Concentric,8.16633509477003,8.40728833289011,8.40728833289011,8.687133611149685,8.40728833289011,8.16633509477003,8.40728833289011,8.40728833289011
1779881275.983487773,1779880695.065069914,6,10,DownHybridRe,Radial Concentric,8.699185749314703,9.40904364022557,9.40904364022557,9.68008415772451,9.40904364022557,8.699185749314703,9.40904364022557,9.40904364022557
1779881276.598731444,1779880695.725569963,7,11,DownHybridRe,Radial Concentric,11.016914253126432,11.663611974143127,11.663611974143127,11.80242825865693,11.663611974143127,11.016914253126432,11.663611974143127,11.663611974143127
1779881278.824128051,1779880697.932169914,8,11,UpHybridRe,Radial Concentric,11.062040539436659,11.796952964780752,11.796952964780752,11.99626593063931,11.825788894534785,11.062040539436659,11.796952964780752,11.796952964780752
1779881280.423211325,1779880699.513559103,9,11,FartherHybridRe,Radial Concentric,10.639553388264336,11.409801584414566,11.409801584414566,11.62355501151799,11.440526121209695,10.639553388264336,11.409801584414566,11.409801584414566
1779881282.127812972,1779880701.034933090,10,11,FartherHybridRe,Radial Concentric,10.374349940632197,11.14347749438333,11.14347749438333,11.342426309373884,11.157444066976568,10.374349940632197,11.14347749438333,11.14347749438333
1779881284.077803329,1779880703.187081099,11,11,DownHybridRe,Radial Concentric,11.609705070451641,12.33103164187848,12.33103164187848,12.295031866605214,12.156732205059926,11.609705070451641,12.33103164187848,12.33103164187848
1779881285.030242252,1779880703.897836924,12,11,DownHybridRe,Radial Concentric,12.14206645702861,12.583903224238828,12.583903224238828,12.172650428642543,12.0844229547684,12.14206645702861,12.583903224238828,12.583903224238828
1779881286.833830815,1779880706.009879112,13,13,RightHybridRe,Radial Concentric,12.773438033432297,12.916044940746348,12.916044940746348,12.04652203947724,11.90867369428924,12.773438033432297,12.916044940746348,12.916044940746348
1779881289.468983197,1779880708.467145920,14,14,A,Radial Concentric,12.388939059410772,12.693200510823742,12.693200510823742,11.82874191638764,11.570280705132774,12.388939059410772,12.693200510823742,12.693200510823742
1779881291.604847260,1779880710.598721027,15,14,A,Radial Concentric,11.975865305219875,12.349543095321128,12.142494359234107,11.313322271695746,11.093815786219803,11.975865305219875,12.349543095321128,12.349543095321128
1779881296.229149135,1779880715.308345079,16,14,UpHybridRe,Radial Concentric,12.05736488649759,12.539082461537035,12.522318433270728,11.74175649069864,11.458904938401979,12.05736488649759,12.539082461537035,12.539082461537035
1779881297.284743487,1779880716.419356108,17,14,RightHybridRe,Radial Concentric,11.69687283482322,12.227720485858107,12.495706085318552,11.758817560790336,11.48522081757565,11.69687283482322,12.227720485858107,12.227720485858107
1779881298.151078934,1779880717.255111933,18,16,RightHybridRe,Simple Radial,11.657603532300975,12.24211300251197,12.699136176086336,12.003356253923133,11.729607730873745,11.657603532300975,12.24211300251197,12.24211300251197
1779881298.811637607,1779880717.876101017,19,16,RightHybridRe,Simple Radial,17.12047168095129,17.58824585989156,17.498048087215153,16.841729981764114,16.858171303272478,17.12047168095129,17.58824585989156,17.58824585989156
1779881300.004921624,1779880719.097223043,20,16,DownHybridRe,Simple Radial,16.693513050025313,17.081000928007807,16.98375923419032,16.357049690788774,16.520485823961547,16.693513050025313,17.081000928007807,17.081000928007807
1779881303.763183480,1779880722.820353031,21,16,CloserHybridRe,Simple Radial,16.576648233239286,17.04142477143962,16.989978784406375,16.391210911967995,16.489483725389494,16.576648233239286,17.04142477143962,17.04142477143962
1779881306.986051766,1779880726.068577051,22,16,LeftHybridRe,Simple Radial,16.749054194438962,17.223401754330197,17.3019630836838,16.729190666330155,16.77249963810184,16.749054194438962,17.223401754330197,17.223401754330197
1779881307.778531985,1779880726.738807917,23,16,LeftHybridRe,Simple Radial,18.656895885659413,19.12259804218105,19.24462387973013,18.690197927055184,18.671729163701723,18.656895885659413,19.12259804218105,19.12259804218105
1779881310.093292204,1779880729.091074944,24,16,RightHybridRe,Simple Radial,18.381637718110706,18.838415751419603,19.114612188148033,18.583418480513267,18.5402057399833,18.381637718110706,18.838415751419603,18.838415751419603
1779881312.220092479,1779880731.352922916,25,17,B,Simple Radial,19.00456795873123,19.45196092625882,19.596405043801553,19.126348353464223,18.644523792228203,19.00456795873123,19.45196092625882,19.45196092625882
1779881316.313720206,1779880735.412111998,26,18,UpHybridRe,Simple Radial,18.93937739461327,19.357669018995757,19.417966633496597,19.020176328674616,18.505620487559778,18.93937739461327,19.357669018995757,19.357669018995757
1779881350.321948857,1779880769.303364992,27,20,CloserHybridRe,Simple Radial,18.43070297767494,18.825006200827684,19.11338044546365,18.676622461967945,18.076118077211966,18.43070297767494,18.825006200827684,18.825006200827684
1779881355.312385385,1779880774.312618017,28,24,LeftHybridRe,Simple Radial,18.20513500259499,18.586744763303198,19.036701307424217,18.350300072391207,17.88241936150709,18.20513500259499,18.770414004143028,18.586744763303198
1779881368.205438810,1779880787.305030107,29,25,LeftHybridRe,Simple Radial,17.874095953649693,18.161479588420598,18.578255153560136,17.823049782621165,17.403469763219526,17.874095953649693,18.276541854175736,18.161479588420598
1779881369.023058467,1779880788.180774927,30,25,LeftHybridRe,Simple Radial,17.503550068890704,17.70912383660919,18.178472215074056,17.41849464634925,16.95864525083475,17.503550068890704,17.83796012862367,17.70912383660919
1779881373.388590734,1779880791.243503094,31,1,LeftHybridRe,Bias,6.777586326116767,6.777586326116767,6.777586326116767,6.777586326116767,6.777586326116767,6.777586326116767,6.777586326116767,6.777586326116767
