bin_x,bin_y,gaze_x,gaze_y,err_x,err_y
5,7,266.45172119140625,359.485595703125,1.6055386742999644,10.13578553428647
5,7,265.6212158203125,356.911865234375,2.2717318778330196,12.595090170956382
5,7,261.88720703125,359.021240234375,5.661559633498769,10.47788461385511
5,7,260.8070983886719,358.8671875,6.3480465402384425,10.669641051623785
5,7,265.5464172363281,359.78851318359375,1.7710030485154107,9.82436525607011
5,7,263.9947509765625,358.2664794921875,3.561678276440716,11.455270328336155
5,7,265.9542541503906,359.97869873046875,1.9666906506657256,9.905671311071217
5,7,267.71343994140625,358.80328369140625,0.4568826932248271,10.914789314721133
5,7,266.0838623046875,355.4136962890625,2.2507656712190283,14.100946033954187
5,7,265.92938232421875,358.8033447265625,2.005312228467915,11.510251095808087
5,7,266.84539794921875,355.6005859375,0.9982706488964368,15.133373177500005
5,7,266.0479431152344,358.6182861328125,2.1564569060418535,11.983669910445599
5,7,265.775146484375,357.89593505859375,2.2825526029116077,12.745278776779855
5,7,266.041259765625,359.64105224609375,1.7292993969962822,11.0807061028014
5,7,264.48773193359375,359.5540771484375,3.346474126100418,11.060472132067446
5,7,261.5428466796875,354.12060546875,6.399165700104959,16.416479586900493
5,7,262.2976989746094,363.2501220703125,5.814589681070061,7.2512627120809725
5,7,264.2137451171875,357.03436279296875,4.182803325116026,13.150499939579106
5,7,250.3102569580078,355.75067138671875,-2.8915663223619674,5.336568815477051
5,7,251.2047119140625,358.87139892578125,-3.697934999823019,1.7353506119333701
5,7,252.21722412109375,353.85272216796875,-4.97013608941154,5.752965922567057
5,7,250.73353576660156,361.65087890625,-2.8518032973339302,-2.538731631595681
5,7,250.31021118164062,355.095947265625,-1.719154500708214,2.825631235508183
5,7,250.33154296875,362.4136962890625,-1.583409464450483,-4.826018025573887
5,7,258.8966064453125,356.01947021484375,-10.77090141087723,0.909579180386288
5,7,253.21484375,364.21429443359375,-5.475550019978783,-7.6141736226528
5,7,252.10791015625,356.172119140625,-4.278542570253336,0.08032996021000827
5,7,254.04421997070312,352.9217529296875,-5.5467985752228515,2.7943200811648694
5,7,252.966796875,351.72998046875,-4.459730868601326,3.7992142405720983
5,7,250.6109619140625,351.9542236328125,-1.8672997419543549,3.312881171810375
5,7,253.76162719726562,353.81170654296875,-4.769805475718158,1.2099319967797442
5,7,251.54769897460938,350.11566162109375,-2.5812823502965045,4.863962707578764
5,7,250.6678924560547,350.27178955078125,-1.7632669791445323,4.527382012519865
5,7,254.49822998046875,351.9991455078125,-5.32356294426404,2.6946754668438757
5,7,251.18423461914062,350.12957763671875,-1.5562841524317435,4.195042983344024
5,7,253.8214111328125,352.57232666015625,-4.319797256774535,1.192884288481764
5,7,251.8934326171875,353.31097412109375,-1.5687567119585424,-0.5054222881116175
5,7,253.20809936523438,352.53057861328125,-2.0340248337085143,-0.9432741474091699
5,7,254.04269409179688,353.05084228515625,-1.7139550674157533,-0.23499616381394617
5,7,255.06967163085938,350.32763671875,-2.8827177420102714,1.2777686717671486
