timestamp,diameter_left,diameter_right,gaze_x,gaze_y
1780426175.012948,4.321436405181885,4.269990921020508,789.7503662109375,515.4478759765625
1780426175.017948,4.225894451141357,4.284689426422119,784.95654296875,510.154052734375
1780426175.022948,4.078907012939453,4.211195945739746,796.6835327148438,516.8982543945312
1780426175.027948,4.292038917541504,4.292038917541504,796.31787109375,514.1799926757812
1780426175.032948,4.354508876800537,4.207520961761475,762.8281860351562,513.029541015625
1780426175.037948,4.196496963500977,4.321436405181885,772.9484252929688,515.2059326171875
1780426175.042948,4.295713424682617,4.269990921020508,770.087890625,517.9627685546875
1780426175.047948,4.137701988220215,4.214870452880859,785.2398681640625,513.705322265625
1780426175.052948,4.181798458099365,4.321436405181885,789.96533203125,512.048583984375
1780426175.057948,3.953967332839966,4.086256504058838,805.3831787109375,511.4512023925781
1780426175.062948,4.3802313804626465,4.078907012939453,808.448974609375,513.122802734375
1780426175.067948,4.196496963500977,4.01643705368042,799.9279174804688,508.4012451171875
1780426175.072948,4.3140869140625,4.303062915802002,796.4036865234375,516.7874755859375
1780426175.077948,4.281014919281006,4.347159385681152,804.7167358398438,512.4379272460938
1780426175.082948,4.483122825622559,4.398604869842529,787.5765991210938,509.56903076171875
1780426175.087948,4.303062915802002,4.369207382202148,782.533447265625,510.1448669433594
1780426175.092948,4.306737899780273,4.369207382202148,784.6327514648438,513.08349609375
1780426175.097948,4.281014919281006,4.641134738922119,788.7962036132812,519.8864135742188
1780426175.102948,4.189147472381592,4.214870452880859,781.8203125,518.1265869140625
1780426175.107948,4.034810543060303,4.181798458099365,790.92529296875,515.101318359375
1780426175.112948,4.111979007720947,4.303062915802002,789.945556640625,513.8807983398438
1780426175.117948,4.137701988220215,4.214870452880859,781.203369140625,508.6603698730469
1780426175.122948,4.3287858963012695,3.924569845199585,790.1512451171875,512.5498657226562
1780426175.127948,4.233243942260742,4.288364410400391,791.2730712890625,510.0673522949219
1780426175.13307,4.3287858963012695,4.361857891082764,798.5713500976562,513.939453125
1780426175.13807,3.895172357559204,4.078907012939453,791.8433227539062,516.786376953125
1780426175.14307,4.20017147064209,4.292038917541504,789.540771484375,519.0204467773438
1780426175.14807,4.24426794052124,4.424327850341797,791.9598999023438,513.1019287109375
1780426175.15307,4.086256504058838,4.100955009460449,813.8555908203125,509.88189697265625
1780426175.15807,3.976015567779541,4.108304500579834,809.3342895507812,512.6060180664062
1780426175.16307,3.873124122619629,4.321436405181885,805.391357421875,514.3628540039062
1780426175.16807,4.336135387420654,4.3140869140625,782.2861938476562,514.3243408203125
