timestamp,button_id,state,in_frame,surface_angle_deg,center_x,center_y,apparent_area
1785427630.120134,LeftHybrid,inactive,True,15.766086014662344,412.03175243541347,287.23763759051246,1588.8930557306085
1785427630.120134,RightHybrid,inactive,True,21.45552092595037,495.8379384402415,297.8211095402054,1491.030550326439
1785427630.120134,DownHybrid,inactive,True,22.462444175272573,447.36614015625895,331.86772627491877,1440.138267497765
1785427630.120134,UpHybrid,inactive,True,14.10943152712416,461.63671084232016,251.39557424227013,1709.0123636644057
1785427630.120134,Close,inactive,True,24.491843439836455,485.0534639327543,332.98966256241965,1257.2228296526591
1785427630.120134,Open,inactive,True,20.44050607564845,409.7878670346276,324.10616484956665,1330.7154915306965
1785427630.120134,CloserHybrid,inactive,True,18.461154810494296,501.15495171496747,261.2072864815879,1470.5672395987203
1785427630.120134,FartherHybrid,inactive,True,11.37454053671134,419.7340789788768,250.22842776187855,1565.5111486625974
1785427630.120134,LeftHybridRe,inactive,True,13.711781005855176,250.38210217761284,267.40765856737096,1573.8081992280895
1785427630.120134,RightHybridRe,inactive,True,20.753848681749982,330.65366004834317,262.39738175453846,1269.619673063753
1785427630.120134,DownHybridRe,inactive,True,20.44364401499719,293.2183796738924,303.2968712405266,1335.485184924175
1785427630.120134,UpHybridRe,inactive,True,14.203747511460694,290.6627694257694,224.80509960779057,1545.056628083992
1785427630.120134,CloseRe,inactive,True,22.996562143474858,327.9120418366611,296.8409775761448,1091.646693491719
1785427630.120134,OpenRe,inactive,True,17.78498335303257,255.78262370061557,303.62544065610115,1324.6406267225684
1785427630.120134,CloserHybridRe,inactive,True,18.651664526396747,328.47008607111957,227.906035730437,1238.6059963165644
1785427630.120134,FartherHybridRe,inactive,True,10.463520209114014,250.51653034741412,230.24817689675194,1533.688373331839
1785427630.120134,SwitchRef1,inactive,True,21.07725473842796,578.4454659395825,218.94909327261576,5297.901415894739
1785427630.120134,SwitchRef2,inactive,True,23.515557463411792,273.5013423004145,359.1429409025034,2917.413827694647
1785427630.620296,LeftHybrid,inactive,True,15.312658374983107,425.4476302186131,284.5258941413831,1594.6893280788863
1785427630.620296,RightHybrid,inactive,True,21.28011103638279,509.3062895379361,296.42746404570516,1508.99923730937
1785427630.620296,DownHybrid,inactive,True,22.100172966073597,460.06631956978447,329.8963161781797,1452.142775711356
