timestamp,pupil_hardware_timestamp,event_count,bin_count,button_id,active_model,Raw,Bias,Linear,Radial Concentric,Simple Radial,Sigmoid X+Y,Radial Complete,Conic
1779377261.766285154,1779376743.969465971,0,2,UpHybridRe,Bias,14.536629700813469,14.536629700813469,14.536629700813469,14.536629700813469,14.536629700813469,14.536629700813469,14.536629700813469,14.536629700813469
1779377262.293534105,1779376744.359843969,1,2,UpHybridRe,Bias,13.152200532758945,3.663825480243516,3.663825480243516,3.663825480243516,3.663825480243516,3.663825480243516,3.663825480243516,3.663825480243516
1779377263.504190136,1779376745.625118017,2,3,UpHybridRe,Bias,14.693666602328037,6.524285087983875,6.524285087983875,6.524285087983875,6.524285087983875,6.524285087983875,6.524285087983875,6.524285087983875
1779377265.122767964,1779376747.336740971,3,3,UpHybridRe,Bias,13.791918355097698,5.697313100667944,5.697313100667944,5.697313100667944,5.697313100667944,5.697313100667944,5.697313100667944,5.697313100667944
1779377265.670588880,1779376747.842585087,4,3,UpHybridRe,Bias,13.674314927419667,7.6887794343575715,7.6887794343575715,7.6887794343575715,7.6887794343575715,7.6887794343575715,7.6887794343575715,7.6887794343575715
1779377266.086761400,1779376748.318084955,5,3,UpHybridRe,Bias,14.3366814814344,6.066784691659697,6.066784691659697,6.066784691659697,6.066784691659697,6.066784691659697,6.066784691659697,6.066784691659697
1779377266.968324273,1779376749.213829041,6,3,UpHybridRe,Bias,13.686633034630736,5.311187441105905,5.311187441105905,5.311187441105905,5.311187441105905,5.311187441105905,5.311187441105905,5.311187441105905
1779377268.016757670,1779376750.239840984,7,3,UpHybridRe,Bias,14.469898886597868,4.737307461346338,4.737307461346338,4.737307461346338,4.737307461346338,4.737307461346338,4.737307461346338,4.737307461346338
1779377268.734123176,1779376750.965346098,8,3,UpHybridRe,Bias,14.23295546778689,5.260512940544941,5.260512940544941,5.260512940544941,5.260512940544941,5.260512940544941,5.260512940544941,5.260512940544941
1779377269.241418685,1779376751.490845919,9,3,UpHybridRe,Bias,14.305988830609868,6.790995870989031,6.790995870989031,6.790995870989031,6.790995870989031,6.790995870989031,6.790995870989031,6.790995870989031
1779377269.954028517,1779376752.181479931,10,3,UpHybridRe,Bias,13.084576733174893,6.380577792565416,6.380577792565416,6.380577792565416,6.380577792565416,6.380577792565416,6.380577792565416,6.380577792565416
1779377270.512416389,1779376752.681968927,11,3,UpHybridRe,Bias,13.147359137585322,3.5347090681602755,3.5347090681602755,3.5347090681602755,3.5347090681602755,3.5347090681602755,3.5347090681602755,3.5347090681602755
1779377271.555108839,1779376753.798266888,12,3,UpHybridRe,Bias,13.494447027267224,4.446913692794156,4.446913692794156,4.446913692794156,4.446913692794156,4.446913692794156,4.446913692794156,4.446913692794156
1779377272.165285527,1779376754.393901110,13,3,UpHybridRe,Bias,14.366278776793518,6.666287237383587,6.666287237383587,6.666287237383587,6.666287237383587,6.666287237383587,6.666287237383587,6.666287237383587
1779377274.101789261,1779376756.340656042,14,3,UpHybridRe,Bias,14.795442874458413,6.10814147270424,6.10814147270424,6.10814147270424,6.10814147270424,6.10814147270424,6.10814147270424,6.10814147270424
1779377275.391196651,1779376757.606772900,15,3,UpHybridRe,Bias,13.664228044810848,7.0583481439804885,7.0583481439804885,7.0583481439804885,7.0583481439804885,7.0583481439804885,7.0583481439804885,7.0583481439804885
1779377276.949073534,1779376759.158272982,16,3,UpHybridRe,Bias,13.76969151175072,5.7408891100148,5.7408891100148,5.7408891100148,5.7408891100148,5.7408891100148,5.7408891100148,5.7408891100148
1779377277.440502902,1779376759.663505077,17,3,UpHybridRe,Bias,13.806102191576672,5.64987073299897,5.64987073299897,5.64987073299897,5.64987073299897,5.64987073299897,5.64987073299897,5.64987073299897
1779377279.064784610,1779376761.260004997,18,3,UpHybridRe,Bias,13.910293602302673,5.89608084086275,5.89608084086275,5.89608084086275,5.89608084086275,5.89608084086275,5.89608084086275,5.89608084086275
1779377279.796632878,1779376761.935637951,19,3,UpHybridRe,Bias,14.309183218937111,5.893141545215206,5.893141545215206,5.893141545215206,5.893141545215206,5.893141545215206,5.893141545215206,5.893141545215206
1779377280.886317536,1779376763.097009897,20,3,UpHybridRe,Bias,13.82284734468663,5.982004701509527,5.982004701509527,5.982004701509527,5.982004701509527,5.982004701509527,5.982004701509527,5.982004701509527
1779377281.317156867,1779376763.567388058,21,3,UpHybridRe,Bias,12.951203450036747,5.374553173419524,5.374553173419524,5.374553173419524,5.374553173419524,5.374553173419524,5.374553173419524,5.374553173419524
