timestamp,event_count,edge_type,button_id,group,redundant,mode
1784898117.455953,rising,UpHybrid,UpHybrid,False,translation
1784898118.368203,falling,UpHybrid,UpHybrid,False,translation
1784898119.1567166,rising,Guide,Guide,False,translation
1784898119.2406344,falling,Guide,Guide,False,translation
1784898120.1566064,rising,X,X,False,translation
1784898120.2960234,falling,X,X,False,rotation
1784898121.942126,rising,UpHybrid,UpHybrid,False,rotation
1784898122.7845623,falling,UpHybrid,UpHybrid,False,rotation
1784898123.1818197,rising,DownHybrid,DownHybrid,False,rotation
1784898126.3243952,falling,DownHybrid,DownHybrid,False,rotation
1784898126.7359607,rising,UpHybrid,UpHybrid,False,rotation
1784898127.1958003,falling,UpHybrid,UpHybrid,False,rotation
1784898127.436642,rising,LeftHybrid,LeftHybrid,False,rotation
1784898127.8637753,falling,LeftHybrid,LeftHybrid,False,rotation
1784898128.131803,rising,RightHybrid,RightHybrid,False,rotation
1784898129.1560805,falling,RightHybrid,RightHybrid,False,rotation
1784898129.9288986,rising,LeftHybrid,LeftHybrid,False,rotation
1784898130.0846221,falling,LeftHybrid,LeftHybrid,False,rotation
