timestamp,diameter_left,diameter_right,gaze_x,gaze_y
1780333678.963426,5.343000411987305,5.37974739074707,810.7847900390625,511.8470153808594
1780333678.968426,5.423843860626221,5.335651397705078,812.4503173828125,510.3776550292969
1780333678.973426,5.37974739074707,5.368723392486572,811.5667724609375,511.28497314453125
1780333678.978426,5.343000411987305,5.273181438446045,811.6453857421875,511.3936462402344
1780333678.983426,5.2878804206848145,5.302578926086426,811.082275390625,512.5316162109375
1780333678.988426,5.368723392486572,5.357699394226074,811.8404541015625,510.18865966796875
1780333678.993426,5.438542366027832,5.3723978996276855,809.7953491210938,511.5983581542969
1780333678.998426,5.354024410247803,5.3503499031066895,812.6629638671875,517.8916015625
1780333679.003426,5.357699394226074,5.357699394226074,810.3576049804688,512.0847778320312
1780333679.008437,5.405470371246338,5.390771389007568,811.26611328125,512.1199951171875
1780333679.013426,5.398120880126953,5.401795387268066,811.7407836914062,511.5263366699219
1780333679.018426,5.368723392486572,5.324626922607422,811.4282836914062,511.0661315917969
1780333679.023426,5.26583194732666,5.376072883605957,812.4515991210938,509.5726013183594
1780333679.028426,5.3723978996276855,5.3503499031066895,809.8082275390625,515.4964599609375
1780333679.03356,5.3613739013671875,5.467939853668213,811.1622924804688,511.7357482910156
1780333679.038559,5.39444637298584,5.401795387268066,810.0996704101562,511.9659118652344
1780333679.04356,5.416494369506836,5.376072883605957,810.5623779296875,514.528564453125
1780333679.048559,5.4311933517456055,5.423843860626221,810.805419921875,514.5771484375
1780333679.05356,5.423843860626221,5.409144878387451,811.8396606445312,512.6838989257812
1780333679.058559,5.387096881866455,5.365048885345459,811.1209106445312,511.9691467285156
1780333679.06356,5.387096881866455,5.398120880126953,811.3126831054688,511.29339599609375
1780333679.068559,5.401795387268066,5.423843860626221,811.6556396484375,510.32257080078125
1780333679.07356,5.368723392486572,5.412819862365723,811.7435302734375,510.88092041015625
1780333679.078559,5.37974739074707,5.346675395965576,809.4119873046875,508.9844970703125
1780333679.08356,5.486313343048096,5.420168876647949,810.656005859375,509.3464050292969
1780333679.088559,5.3613739013671875,5.409144878387451,812.0404663085938,508.87628173828125
1780333679.09356,5.486313343048096,5.357699394226074,810.8902587890625,510.4111022949219
1780333679.098559,5.343000411987305,5.409144878387451,811.8360595703125,510.07708740234375
1780333679.103559,5.4642653465271,5.3723978996276855,809.3092041015625,512.190673828125
1780333679.10856,5.387096881866455,5.354024410247803,808.7410278320312,514.2728271484375
1780333679.113559,5.343000411987305,5.467939853668213,807.8988037109375,510.75469970703125
1780333679.11856,5.423843860626221,5.365048885345459,811.493408203125,505.3296203613281
1780333679.123559,5.387096881866455,5.412819862365723,809.54052734375,507.2606201171875
1780333679.12856,5.398120880126953,5.368723392486572,810.67724609375,508.3494567871094
1780333679.133559,5.4422173500061035,5.357699394226074,811.2756958007812,507.23345947265625
1780333679.13856,5.398120880126953,5.445891857147217,810.7456665039062,508.0792236328125
1780333679.143559,5.427518367767334,5.357699394226074,811.5042114257812,506.7353210449219
1780333679.14856,5.376072883605957,5.434867858886719,811.9854736328125,506.8644104003906
1780333679.153559,5.438542366027832,5.4311933517456055,811.9390869140625,506.7275695800781
1780333679.15856,5.423843860626221,5.37974739074707,812.3572387695312,508.9659118652344
1780333679.163559,5.4422173500061035,5.438542366027832,813.08740234375,508.00128173828125
1780333679.168682,5.4936628341674805,5.445891857147217,815.2616577148438,508.732666015625
1780333679.173682,5.37974739074707,5.44956636428833,809.9938354492188,511.814697265625
1780333679.178682,5.416494369506836,5.37974739074707,809.7645263671875,511.9830017089844
1780333679.183682,5.4936628341674805,5.534084320068359,812.2960205078125,506.4254455566406
1780333679.188693,5.4936628341674805,5.3723978996276855,813.6600952148438,508.0638427734375
1780333679.193682,5.398120880126953,5.4936628341674805,813.7462768554688,506.5955810546875
1780333679.198682,5.545108318328857,5.453241348266602,812.1422729492188,508.5050964355469
1780333679.203682,5.409144878387451,5.445891857147217,812.9234619140625,509.8077697753906
1780333679.208682,5.475289344787598,5.438542366027832,811.943359375,507.7810363769531
1780333679.213682,5.438542366027832,5.405470371246338,811.26904296875,508.7887268066406
1780333679.218682,5.416494369506836,5.39444637298584,810.0162963867188,509.8753662109375
1780333679.223682,5.401795387268066,5.434867858886719,810.3701171875,509.8603210449219
1780333679.228682,5.387096881866455,5.445891857147217,810.9536743164062,510.4051513671875
1780333679.233682,5.445891857147217,5.39444637298584,811.1959838867188,511.84979248046875
1780333679.238682,5.519385814666748,5.460590839385986,812.23095703125,512.4348754882812
1780333679.243682,5.438542366027832,5.5046868324279785,811.8760986328125,513.6737060546875
1780333679.248682,5.526735305786133,5.5046868324279785,811.7546997070312,510.311767578125
1780333679.253682,5.37974739074707,5.515710830688477,813.9443969726562,509.0394592285156
1780333679.258682,5.486313343048096,5.512036323547363,813.9790649414062,506.2140808105469
1780333679.263682,5.4936628341674805,5.438542366027832,813.166748046875,507.03558349609375
1780333679.268682,5.3723978996276855,5.541433811187744,810.44580078125,506.7940673828125
1780333679.273693,5.4311933517456055,5.460590839385986,807.8179931640625,506.7755126953125
1780333679.278682,5.44956636428833,5.434867858886719,809.1618041992188,504.64227294921875
1780333679.283682,5.482638835906982,5.489988327026367,812.2085571289062,507.33392333984375
1780333679.288682,5.453241348266602,5.471614837646484,813.9159545898438,508.34576416015625
1780333679.293682,5.5046868324279785,5.478964328765869,814.0599365234375,507.60662841796875
1780333679.298682,5.401795387268066,5.478964328765869,814.9551391601562,505.3702392578125
1780333679.303804,5.445891857147217,5.526735305786133,815.667724609375,502.8019714355469
1780333679.308826,5.5046868324279785,5.548783302307129,815.63623046875,502.35968017578125
1780333679.313804,5.412819862365723,5.512036323547363,814.387451171875,503.5414123535156
1780333679.318804,5.519385814666748,5.537759304046631,812.783935546875,506.5453796386719
1780333679.323804,5.526735305786133,5.519385814666748,811.9190673828125,506.2272033691406
1780333679.328804,5.460590839385986,5.478964328765869,806.2749633789062,504.86004638671875
1780333679.333804,5.478964328765869,5.530409812927246,810.0814819335938,507.1483459472656
