bin_x,bin_y,gaze_x,gaze_y,err_x,err_y
7,6,362.41339111328125,302.72918701171875,9.517604574308166,-45.582695272556805
7,6,357.64556884765625,300.46514892578125,11.442441805047679,-45.501200466539785
7,6,359.01593017578125,301.99609375,7.764389928384674,-48.74496066003837
7,6,356.7943115234375,301.8985900878906,8.362438603239866,-48.75634549824474
7,6,357.4222412109375,300.29852294921875,6.642249512097294,-48.09975573491738
7,6,356.751220703125,300.89593505859375,7.7488930529960385,-49.58025424365138
7,6,353.08978271484375,301.323974609375,12.893860253864318,-52.57522951165842
7,6,355.89697265625,302.1785888671875,9.65699679664067,-54.74302722341855
7,6,354.79449462890625,300.54058837890625,11.185058454450541,-47.9811506415065
7,6,356.287841796875,304.19854736328125,9.594189669273305,-48.9995603744311
7,6,353.6103515625,304.8721618652344,11.819498955653273,-48.717970599907005
7,6,352.283203125,305.64202880859375,13.114407278593546,-49.419732295935376
7,6,351.508056640625,325.97607421875,7.2570005729020295,-58.48316220355571
7,6,350.42889404296875,327.0569763183594,8.178784451704075,-59.37701056264132
7,6,351.11572265625,328.5439758300781,7.313175065275971,-60.4658042178724
7,6,350.7623291015625,329.8861083984375,7.019199325439388,-58.854181259860866
7,6,351.31378173828125,339.7694091796875,5.2294916835588765,-59.54902727842432
7,6,351.8677978515625,341.64990234375,5.173002275937847,-60.51684830632166
7,6,350.45599365234375,348.16302490234375,9.081274723160618,-64.0671375141282
7,6,351.85968017578125,344.0010986328125,13.193556595060102,-54.14738171388319
7,6,350.73974609375,343.56805419921875,14.58870018846551,-53.427060534276336
7,6,351.8319091796875,342.63995361328125,13.49653710252801,-52.498959948338836
7,6,351.771484375,341.7359619140625,13.346152228184678,-51.66754301618863
7,6,350.84478759765625,341.7156982421875,12.343120793028277,-52.311620641030686
7,6,351.09332275390625,336.607666015625,4.34116572460772,-46.65810987821146
7,6,353.764404296875,336.5621337890625,2.8252027139126312,-46.30895267750674
7,6,354.3077392578125,336.0233154296875,3.4445116675787517,-45.49766179718449
7,6,355.142822265625,336.52447509765625,3.5017490448366857,-45.50040196720346
7,6,355.06707763671875,338.8499755859375,5.038711772811382,-46.23674431676818
7,6,356.70440673828125,342.36053466796875,3.4771664231361683,-49.374807155550684
7,6,357.36663818359375,342.7462158203125,2.718573816695539,-49.598031227045794
7,6,354.7978515625,344.574951171875,5.223860723713074,-51.491749344080404
7,6,354.17974853515625,345.5830078125,3.902010271504764,-51.434561778678926
7,6,353.90386962890625,347.593994140625,2.7055444416750447,-52.689466855990474
7,6,357.5396728515625,330.303955078125,-2.839680677723379,-50.584273293842784
7,6,356.5029296875,328.42657470703125,-1.563277545588278,-48.679246375877995
7,6,356.51898193359375,328.6311340332031,-1.051592303818552,-48.9020303736674
7,6,356.68817138671875,328.0373840332031,-0.3752633958335423,-48.46673536674115
7,6,357.66033935546875,327.34100341796875,-0.632271404568769,-50.11436401794981
7,6,359.22052001953125,326.9397888183594,-1.6921146306596597,-51.41995817266297
7,6,359.51312255859375,328.79937744140625,-1.9739056457078163,-53.37413180204618
7,6,357.96978759765625,330.97943115234375,-0.430824568253513,-55.266919029071175
7,6,360.189697265625,330.81414794921875,-2.855256727879066,-54.704126636037415
7,6,351.58837890625,331.53253173828125,5.315048157037836,-54.87056652930079
7,6,350.9256591796875,331.99591064453125,5.105195832832294,-54.33464813137721
7,6,351.599365234375,326.88092041015625,5.32955522474208,-48.87245743469094
7,6,354.97369384765625,325.11553955078125,2.23035173950052,-47.27656225844339
7,6,355.14569091796875,316.66680908203125,2.4205239412768833,-40.05031468164992
7,6,351.8587646484375,311.0528259277344,6.161990469199623,-36.75440341364191
7,6,351.9327392578125,309.59912109375,5.8857835327251,-35.78454549404199
7,5,357.662353515625,299.6393127441406,8.891856155292373,-46.21710719789024
7,5,358.2191162109375,299.94439697265625,7.3169234411463435,-49.156718602456124
7,5,359.4296875,297.1333312988281,7.024308636234878,-47.17433522443892
7,5,358.7088623046875,296.97283935546875,7.925786094643286,-47.45489207483624
7,5,357.34466552734375,293.78887939453125,9.470736351690846,-44.71222802032389
7,5,359.0474853515625,295.13458251953125,7.589153388397392,-46.10568588943127
7,5,355.2069091796875,299.09228515625,11.187458915946138,-50.0697832853844
7,5,353.3804931640625,298.33331298828125,12.74843636876119,-49.48879620959488
7,5,353.7650146484375,299.36968994140625,12.139628434347514,-50.67139420708787
7,5,354.77734375,295.9375915527344,11.084932377637813,-47.455603404936454
7,5,355.3970947265625,298.0753173828125,10.24245666488082,-49.92819888879282
7,5,355.0186767578125,299.3450622558594,10.011460445182706,-51.7812037776074
7,5,354.10345458984375,294.717529296875,10.317268424703286,-47.73693083439076
7,5,354.56201171875,294.9146728515625,9.24895566221079,-48.51766119621453
7,5,354.24688720703125,296.70513916015625,8.557618417877393,-51.29824530315605
7,5,354.2296142578125,298.86724853515625,8.823716392081337,-53.58380127113148
7,5,355.2705078125,297.370361328125,8.030941338355092,-52.31482542367951
7,5,354.248779296875,298.031005859375,9.205725417113285,-53.21092561349286
7,5,354.4525146484375,298.7735595703125,9.352517447801688,-54.350237846206085
7,5,354.77001953125,297.17279052734375,9.389715578629023,-53.15031218224519
7,5,353.49188232421875,296.4679870605469,11.108539696502135,-52.94352092181134
7,5,354.95086669921875,294.3321533203125,9.457308068299028,-50.97950826043538
7,5,354.2757568359375,294.73748779296875,9.264361156523762,-52.24900560947887
7,5,352.7867431640625,292.15447998046875,9.641499624184064,-50.79378899902159
7,5,351.6015625,292.83197021484375,9.714805084031866,-52.5990704354393
7,5,351.70989990234375,291.95819091796875,8.396191221537435,-52.56205583955594
7,5,352.57855224609375,292.4913330078125,6.195648954831199,-53.50774559861537
7,5,352.01007080078125,290.960693359375,6.748144747800723,-52.41943370876689
7,5,352.60302734375,288.89764404296875,6.599169644423284,-50.85760560728002
7,5,353.99725341796875,287.8475341796875,5.868119376814093,-50.8560684421995
7,5,354.42413330078125,286.43707275390625,5.819164142651118,-50.14986000300905
7,5,356.1617431640625,285.5272521972656,4.0570482076992676,-49.45852813123108
7,5,353.80780029296875,283.12750244140625,6.233923589004746,-48.92523997175999
7,5,353.3275146484375,281.0235290527344,6.33460846294588,-47.93174844920159
7,5,353.02801513671875,282.2137145996094,6.179659004902476,-48.9765445390845
7,5,354.1153564453125,282.9908447265625,5.384611279231592,-48.37526674027967
7,5,352.02996826171875,283.2861022949219,7.751023330812984,-47.50216654859122
7,5,350.2593994140625,280.88629150390625,9.802770149619846,-43.933357313063624
7,5,350.9722900390625,284.5323486328125,9.032769116812347,-46.59759615624455
7,5,354.814453125,289.0362548828125,5.781628338242058,-50.3906208974397
7,5,353.81195068359375,289.56890869140625,8.318201420570801,-48.65696712328398
7,5,353.52734375,291.10491943359375,10.389763512976856,-47.36090816596143
7,5,355.9498291015625,292.185546875,8.936704532644342,-47.324964343374205
7,5,356.1839599609375,299.0659484863281,9.259554811769306,-53.23512462789563
6,5,349.826171875,284.077880859375,10.162970898183119,-45.37714906455221
6,6,342.77374267578125,333.9395751953125,9.201254581622038,-45.993288568679134
6,6,344.165771484375,334.19439697265625,7.3326206233920175,-46.50936821540023
6,6,344.4014892578125,336.67010498046875,6.205012545323996,-49.30773504607362
6,6,343.08978271484375,334.896484375,6.906274829781353,-47.68430936323199
6,6,342.42303466796875,336.3709716796875,7.084669798498396,-49.2789520330752
6,6,341.55999755859375,336.95452880859375,7.472076826746957,-49.977437285218855
6,6,341.54998779296875,337.1402587890625,7.477475888904337,-50.08340785939197
6,6,342.78778076171875,337.73089599609375,6.343118963940526,-50.55662212376768
6,6,345.25701904296875,339.0277099609375,4.044427772118581,-51.702389815157574
6,6,346.322998046875,340.223388671875,4.627570883953069,-52.04584949433371
6,6,348.53680419921875,342.04302978515625,4.781222530595301,-52.8327212290738
6,6,348.5526123046875,348.2640380859375,6.622457681304297,-53.567232619832794
6,6,346.2286376953125,348.49566650390625,8.13638240720229,-54.42723546544454
6,6,345.05706787109375,347.68780517578125,8.663058149429673,-54.11963339039454
6,6,341.274658203125,344.73492431640625,6.83253960193872,-55.2608554965139
6,6,339.7408447265625,340.29010009765625,3.038074854343961,-54.744731818055755
6,6,340.775390625,340.9825439453125,1.1081477626792662,-56.32614878567426
6,6,340.38421630859375,341.28900146484375,0.6049223359581788,-57.52060499912005
6,6,336.25341796875,341.15673828125,3.835368224460524,-58.28225061525194
6,6,340.20269775390625,339.87579345703125,0.9332253312314265,-56.988211333581376
6,6,339.20263671875,342.15533447265625,3.612719480337887,-59.078712569825825
6,6,340.4952392578125,339.2884521484375,3.664246680206304,-56.060532770765235
6,6,343.88006591796875,338.20294189453125,0.8407206417024327,-54.96786301118766
6,6,344.6463623046875,334.992919921875,1.2089560666448165,-51.796048589978625
6,6,348.3724365234375,337.06097412109375,-2.026239899330392,-53.874221259194655
6,6,346.85833740234375,340.181884765625,-0.6714252598179087,-56.97412858548876
6,6,345.352294921875,340.59979248046875,0.7071902430055275,-57.37523372586378
6,6,343.31280517578125,342.41033935546875,2.50044981987827,-59.10637627499585
6,6,342.3319091796875,340.7744140625,3.0336049975359174,-57.284863317149984
6,6,340.746826171875,338.07763671875,4.335409050449982,-54.62128239075986
6,6,339.70831298828125,340.5806884765625,5.215232355564751,-57.5342585573743
6,6,341.41241455078125,339.96466064453125,3.8354657099185943,-58.36257330501019
6,6,346.48583984375,331.26416015625,8.71611320083565,-52.66863026058866
6,6,345.209716796875,329.723876953125,9.998950022869963,-51.161676876793194
6,6,343.818603515625,331.65386962890625,11.396777079279218,-53.12499937190398
6,6,342.723388671875,332.57489013671875,12.507621791375925,-54.079600006227395
6,6,342.14569091796875,332.202392578125,13.237833499691988,-53.588070777154144
6,6,340.22772216796875,340.9129638671875,15.344822045038825,-62.3003923796723
6,6,342.6771240234375,334.6514892578125,13.12057050872022,-56.09208839328693
6,6,344.52587890625,342.07049560546875,11.648008554186674,-63.656103865056764
6,6,349.386474609375,336.55328369140625,7.200826502025336,-58.33437251395418
6,6,349.17138671875,311.63201904296875,8.14415800820251,-37.57130886601868
6,6,348.36993408203125,318.2386169433594,8.411521452437455,-43.73498008780729
6,6,349.64410400390625,319.89398193359375,7.137351530562455,-45.39034507804166
6,6,347.62042236328125,319.09820556640625,9.161033171187455,-44.59456871085416
6,6,342.80181884765625,331.79779052734375,13.775770611497137,-57.10834761564331
6,6,340.5614013671875,328.19622802734375,14.74912803462712,-52.35197094760139
6,6,338.72735595703125,339.31842041015625,15.580890375621948,-61.34714577628324
6,6,338.77984619140625,340.584228515625,14.797063249133657,-59.491081024722234
6,6,338.175537109375,348.443603515625,15.181412806318178,-65.57334020075689
6,7,348.97833251953125,351.10491943359375,6.840879877509906,-55.94965606984073
