timestamp,pupil_hardware_timestamp,event_count,bin_count,active_model,num_bins,total_samples,current_rmse
1779363874.313255306,1779363303.440592051,6,5,Bias,376,11.111278654763423
1779363902.733689484,1779363383.428786993,9,7,Bias,417,20.771986018996152
