timestamp,pupil_hardware_timestamp,event_count,bin_count,button_id,active_model,Raw,Bias,Linear,Radial Concentric,Simple Radial,Sigmoid X+Y,Radial Complete,Conic
1779363808.737658071,1779363290.694052935,0,1,UpHybridRe,Bias,14.901779223884422,14.901779223884422,14.901779223884422,14.901779223884422,14.901779223884422,14.901779223884422,14.901779223884422,14.901779223884422
1779363811.403204318,1779363293.381333113,1,3,DownHybridRe,Bias,20.93048532850499,11.076176393057981,11.076176393057981,11.076176393057981,11.076176393057981,11.076176393057981,11.076176393057981,11.076176393057981
1779363813.387071372,1779363295.388691902,2,4,RightHybridRe,Bias,26.530789751764697,13.45168667209632,13.45168667209632,13.45168667209632,13.45168667209632,13.45168667209632,13.45168667209632,13.45168667209632
1779363814.678948565,1779363296.704824924,3,4,LeftHybridRe,Bias,18.417190741321132,4.446192384037865,4.446192384037865,4.446192384037865,4.446192384037865,4.446192384037865,4.446192384037865,4.446192384037865
1779363816.167770704,1779363298.075972080,4,4,FartherHybridRe,Bias,17.040783239863536,8.98420548226093,8.98420548226093,8.98420548226093,8.98420548226093,8.98420548226093,8.98420548226093,8.98420548226093
1779363821.470814374,1779363303.440592051,5,5,A,Bias,32.32689454534568,15.294240331483373,15.294240331483373,15.294240331483373,15.294240331483373,15.294240331483373,15.294240331483373,15.294240331483373
1779363891.738783985,1779363373.444443941,6,6,UpHybridRe,Bias,25.038989849446565,28.567411108496174,28.567411108496174,28.880394879152576,28.567411108496174,28.567411108496174,28.567411108496174,28.567411108496174
1779363896.223031890,1779363378.183579922,7,6,UpHybridRe,Bias,27.923945706663932,47.795190551652645,47.795190551652645,48.96485610833856,47.795190551652645,47.795190551652645,47.795190551652645,47.795190551652645
1779363901.440482995,1779363383.428786993,8,7,UpHybridRe,Bias,22.30677122002804,12.153677105047162,12.153677105047162,12.144684105843577,12.153677105047162,12.153677105047162,12.153677105047162,12.153677105047162
1779363905.375040321,1779363386.711399078,9,7,UpHybridRe,Bias,14.486384702350875,30.53947307435303,30.53947307435303,30.367022079144807,30.53947307435303,30.53947307435303,30.53947307435303,30.53947307435303
1779363908.458208463,1779363390.324604034,10,7,UpHybridRe,Bias,15.954524475073862,26.296210458891128,26.296210458891128,25.625535414581535,26.296210458891128,26.296210458891128,26.296210458891128,26.296210458891128
1779363912.474942828,1779363394.413978100,11,7,UpHybridRe,Bias,36.204908468905344,48.297318379989505,48.297318379989505,46.63620251561439,48.297318379989505,48.297318379989505,48.297318379989505,48.297318379989505
1779363923.148637827,1779363405.289172888,12,7,UpHybridRe,Bias,17.91764568355653,32.58514923867109,32.58514923867109,33.47477537923199,32.58514923867109,32.58514923867109,32.58514923867109,32.58514923867109
1779363924.479545867,1779363406.475172997,13,7,UpHybridRe,Bias,19.20026178099178,14.544280852854829,14.544280852854829,13.85347535410897,14.544280852854829,14.544280852854829,14.544280852854829,14.544280852854829
1779363925.049883481,1779363406.975672960,14,7,UpHybridRe,Bias,32.24948901899467,21.564423476109713,21.564423476109713,21.335820736266786,21.564423476109713,21.564423476109713,21.564423476109713,21.564423476109713
