timestamp,pupil_hardware_timestamp,event_count,bin_count,button_id,active_model,Raw,Bias,Linear,Radial Concentric,Simple Radial,Radial Complete,Conic
1779473321.717602028,1779472738.424088001,0,2,LeftHybridRe,Bias,9.742963254861804,9.742963254861804,9.742963254861804,9.742963254861804,9.742963254861804,9.742963254861804,9.742963254861804
1779473323.328174149,1779472740.265832901,1,2,LeftHybridRe,Bias,21.838530241409646,12.624467930056236,12.624467930056236,12.624467930056236,12.624467930056236,12.624467930056236,12.624467930056236
1779473326.050009047,1779472742.808032990,2,3,CloserHybridRe,Bias,19.455383982775405,8.577207036475123,8.577207036475123,8.577207036475123,8.577207036475123,8.577207036475123,8.577207036475123
1779473329.397089407,1779472746.270874977,3,5,FartherHybridRe,Bias,26.949134318097823,13.171587415881218,13.171587415881218,13.171587415881218,13.171587415881218,13.171587415881218,13.171587415881218
1779473334.702968158,1779472751.525716066,4,5,FartherHybridRe,Bias,22.745181247206258,5.976766292271427,5.976766292271427,5.132399709241745,5.976766292271427,5.976766292271427,5.976766292271427
1779473337.826542922,1779472754.733863115,5,6,B,Bias,2.7572170020505262,15.211649517440021,15.211649517440021,14.281288695564722,15.211649517440021,15.211649517440021,15.211649517440021
1779473339.403752417,1779472756.390435934,6,6,DownHybridRe,Bias,12.869536231520303,7.173578081730712,7.173578081730712,7.309886019519495,7.173578081730712,7.173578081730712,7.173578081730712
1779473341.109820465,1779472758.041924953,7,6,DownHybridRe,Bias,13.485162951738864,3.781836564326624,3.781836564326624,3.5943006419627124,3.781836564326624,3.781836564326624,3.781836564326624
1779473341.616139706,1779472758.507307053,8,7,DownHybridRe,Bias,50.28861226497762,58.24169684370564,58.24169684370564,56.80710992320577,58.24169684370564,58.24169684370564,58.24169684370564
1779473344.252842107,1779472761.109683990,9,8,A,Bias,11.978085924125601,8.058690566014324,8.058690566014324,11.17632944697317,8.058690566014324,8.058690566014324,8.058690566014324
1779473344.701946826,1779472761.635765076,10,8,A,Bias,166.11883771948982,174.05470032728942,174.05470032728942,171.80971843922012,174.05470032728942,174.05470032728942,174.05470032728942
1779473346.901924766,1779472763.822765112,11,8,UpHybridRe,Bias,12.50744403390693,2.5209347996480935,2.5209347996480935,2.567671478594389,2.5209347996480935,2.5209347996480935,2.5209347996480935
1779473350.007304397,1779472766.910245895,12,9,RightHybridRe,Bias,9.564308701879378,18.6065198052467,18.6065198052467,17.673476213972965,18.6065198052467,18.6065198052467,18.6065198052467
1779473351.584678116,1779472768.486239910,13,9,RightHybridRe,Bias,12.884305022427005,20.112332527597026,20.112332527597026,17.74738435059057,20.112332527597026,20.112332527597026,20.112332527597026
1779473352.050748146,1779472769.016740084,14,9,RightHybridRe,Bias,102.22773224788246,107.60928223736917,107.60928223736917,101.09952596396282,107.60928223736917,107.60928223736917,107.60928223736917
