timestamp,pupil_hardware_timestamp,event_count,bin_count,button_id,active_model,Raw,Bias,Linear,Radial Concentric,Simple Radial,Radial Complete,Conic
1779473398.734321615,1779472815.614725113,36,15,B,Radial Concentric,31.20356602352703,31.851191811635978,31.851191811635978,28.197784536399265,30.265814828800014,31.851191811635978,31.851191811635978
1779473401.243893896,1779472818.172102928,37,15,DownHybridRe,Radial Concentric,31.128953699234263,31.671145566977717,31.671145566977717,27.900683726138105,29.812596291887502,31.671145566977717,31.671145566977717
1779473401.779045677,1779472818.762923956,38,15,DownHybridRe,Radial Concentric,31.14271827664754,31.71048725866996,31.71048725866996,28.041496459916612,29.917981146013297,31.71048725866996,31.71048725866996
1779473402.385026178,1779472819.363545895,39,16,DownHybridRe,Radial Concentric,32.06929052778972,32.27597750495066,32.27597750495066,28.374684255940167,29.215029712149807,32.27597750495066,32.27597750495066
1779473403.258810551,1779472820.239301920,40,16,UpHybridRe,Radial Concentric,32.08294807771277,32.28329594803147,32.28329594803147,28.407007424427274,29.24719532435296,32.28329594803147,32.28329594803147
1779473404.392268309,1779472821.345423937,41,16,FartherHybridRe,Radial Concentric,32.080480283463906,32.280872030835766,32.280872030835766,28.411721506956948,29.262857551235932,32.280872030835766,32.280872030835766
1779473409.098359445,1779472825.904629946,42,16,UpHybridRe,Radial Concentric,32.39854818609285,32.4448084638996,32.4448084638996,28.870660626684003,29.80459731544154,32.4448084638996,32.4448084638996
1779473409.697219940,1779472826.630386114,43,16,UpHybridRe,Radial Concentric,32.38214434652285,32.42593671294146,32.42593671294146,28.839786879022313,29.756500297956595,32.42593671294146,32.42593671294146
1779473412.361141977,1779472829.298032999,44,16,RightHybridRe,Radial Concentric,32.386396043272626,32.361853145141396,32.361853145141396,28.76200141123427,29.56610993476346,32.361853145141396,32.361853145141396
1779473413.005098184,1779472829.953665972,45,16,RightHybridRe,Radial Concentric,32.35332027445046,32.355247215899155,32.355247215899155,28.704801002235822,29.52695399546482,32.355247215899155,32.355247215899155
1779473415.117545754,1779472831.690629005,46,17,UpHybridRe,Radial Concentric,31.823393162637434,31.932492362429333,31.932492362429333,28.119017268528573,29.56376880621516,31.932492362429333,31.932492362429333
1779473417.049146167,1779472833.977499008,47,17,UpHybridRe,Radial Concentric,31.75849486413642,31.91896956045124,31.91896956045124,28.23954073288519,29.518066918917615,31.91896956045124,31.91896956045124
1779473419.175380999,1779472836.079376936,48,17,LeftHybridRe,Radial Concentric,31.74242795324148,31.8536142740081,31.8536142740081,28.197584433491617,29.480445598814562,31.8536142740081,31.8536142740081
1779473420.820596531,1779472837.550410032,49,17,UpHybridRe,Radial Concentric,31.765074477621805,31.783055074310973,31.783055074310973,28.256815301682547,29.219195375207537,31.783055074310973,31.783055074310973
