timestamp,event_type,amplitude_px,duration_ms,mean_velocity
1779896670.488268,Fixation,45.57388687133789,11065.32,161.08761596679688
1779896670.678401,Saccade,19.49473762512207,190.126,3469.348876953125
1779896671.058779,Fixation,10.966645240783691,380.378,193.6986541748047
1779896671.193912,Saccade,36.11130142211914,135.136,2239.078125
1779896671.704401,Fixation,17.28519630432129,510.493,200.6804656982422
1779896671.729401,Saccade,25.112075805664062,25.0,1022.0777587890625
1779896672.274912,Fixation,12.05825424194336,545.504,201.72760009765625
1779896672.304912,Saccade,39.17738723754883,30.0,1315.8050537109375
1779896672.769745,Fixation,15.276714324951172,464.841,180.62442016601562
1779896672.869745,Saccade,18.47784996032715,100.0,1185.298095703125
1779896673.290245,Fixation,19.544673919677734,420.5,206.05006408691406
1779896673.310148,Saccade,17.32010269165039,20.0,887.3709106445312
1779896673.505281,Fixation,9.2155122756958,195.125,204.59378051757812
1779896673.535281,Saccade,33.545654296875,30.0,1125.4595947265625
1779896673.720526,Fixation,12.87614631652832,185.25,167.2471923828125
1779896673.770526,Saccade,142.3391571044922,50.0,2916.3974609375
1779896674.336026,Fixation,9.293396949768066,565.5,188.65725708007812
1779896674.386148,Saccade,149.0685272216797,50.125,2992.995849609375
1779896676.012648,Fixation,21.759796142578125,1626.499,168.30445861816406
1779896676.067659,Saccade,179.45281982421875,55.012,3293.451416015625
1779896677.824237,Fixation,5.802069664001465,1756.623,179.43809509277344
1779896677.849237,Saccade,25.511762619018555,24.989,1031.56494140625
1779896678.679981,Fixation,44.2618293762207,830.75,180.56971740722656
1779896678.715104,Saccade,41.515316009521484,35.125,1189.7171630859375
1779896678.820103,Fixation,11.098349571228027,105.0,217.35018920898438
1779896678.880237,Saccade,208.79495239257812,60.125,3152.90087890625
1779896679.180481,Fixation,39.276397705078125,300.25,277.5113830566406
1779896679.260603,Saccade,16.755605697631836,80.125,1318.791259765625
1779896685.751766,Fixation,52.65460205078125,6490.871,179.1342315673828
1779896685.781888,Saccade,34.20441436767578,30.131,1142.557373046875
1779896686.177266,Fixation,33.42302703857422,395.369,219.71246337890625
1779896686.302388,Saccade,6.708100318908691,125.125,2156.16064453125
1779896689.244793,Fixation,75.4243392944336,2942.624,196.8999786376953
