timestamp,pupil_hardware_timestamp,event_count,bin_count,active_model,num_bins,total_samples,current_rmse
1781867749.600046739,1781867564.904953957,4,4,Bias,16,36.320501318932024
1781867759.784029536,1781867564.904953957,4,4,Bias,16,36.320501318932024
1781867765.379668656,1781867564.904953957,4,4,Bias,16,36.320501318932024
