timestamp,accel_x,accel_y,accel_z,accel_rms,gyro_x,gyro_y,gyro_z,gyro_rms
1780423797.632951,0.0581054650247097,-0.130859375,0.9643554091453552,0.9749265491507726,2.933502197265625,-1.049041748046875,3.0994415283203125,4.394594579478754
1780423797.639409,0.05615234375,-0.10888671875,0.9873046278953552,0.9948767921166649,2.384185791015625,1.453399658203125,3.8928985595703125,4.790758984508653
1780423797.645869,0.0317382849752903,-0.12548828125,0.9780272841453552,0.9865556223533426,2.628326416015625,3.345489501953125,4.1980743408203125,5.976974814055854
1780423797.652328,0.0429687537252903,-0.126953125,0.9785155653953552,0.9876518219823026,1.8367767333984375,5.3577423095703125,4.6215057373046875,7.310093481211701
1780423797.658786,0.02001953125,-0.10791015625,0.9687499403953552,0.9749470911128324,1.5316009521484375,6.3953399658203125,5.5408477783203125,8.59925397098828
1780423797.669379,0.02490234375,-0.1157226487994194,0.9638671278953552,0.9711084895142447,0.4940032958984375,6.5784454345703125,6.2122344970703125,9.061558422179264
1780423797.679972,0.03857421875,-0.1298828125,0.9687499403953552,0.9781789009946429,-0.4825592041015625,6.5174102783203125,6.9446563720703125,9.536128787278157
1780423797.690565,0.0244140625,-0.12451171875,0.9721679091453552,0.9804130038539293,-1.9474029541015625,5.9070587158203125,7.4939727783203125,9.738857681473638
1780423797.701158,0.0239257849752903,-0.12744140625,0.9794921278953552,0.9880377441285491,-2.2525787353515625,5.6018829345703125,7.9212188720703125,9.959965451287019
1780423797.711751,0.02001953125,-0.12939453125,0.9843749403953552,0.9930446866215217,-3.1070709228515625,4.2591094970703125,8.165359497070312,9.719413518523663
1780423797.722344,0.009765625,-0.14990234375,0.9902343153953552,1.001563816978175,-3.04412841796875,3.162384033203125,8.958816528320312,9.976361269854266
1780423797.731966,0.0161132849752903,-0.1318359375,0.9843749403953552,0.9932947073490113,-2.9239654541015625,3.1604766845703125,9.386062622070312,10.326488192794168
1780423797.741586,0.01025390625,-0.15625,0.9843749403953552,0.9967513372811411,-2.4356842041015625,2.8591156005859375,9.447097778320312,10.16635411505857
1780423797.751207,0.013671878725290298,-0.1416015625,0.9912108778953552,1.0013675285470371,-1.57928466796875,2.674102783203125,9.935379028320312,10.409453501217197
1780423797.760828,0.01025390625,-0.14892578125,0.9750975966453552,0.9864579838481995,-1.338958740234375,2.002716064453125,9.569168090820312,9.867758615473035
1780423797.770449,0.0283203162252903,-0.14111328125,0.9687499403953552,0.9793831964416412,-0.7877349853515625,2.1839141845703125,10.057449340820312,10.321932707389696
