timestamp,pupil_hardware_timestamp,event_count,bin_count,active_model,num_bins,total_samples,current_rmse
1780424521.985959419,1780423933.120340109,49,16,Radial Concentric,665,20.19401309395573
1780424538.584250875,1780423950.455751896,55,ACTION_RESET_RESUME,0,0,0.0
1780424591.924573477,1780424002.138680935,75,15,Radial Concentric,485,25.9009039725066
1780424610.221549139,1780424017.678245068,78,ACTION_RESET_RESUME,0,0,0.0
1780424684.396600421,1780424093.613398075,108,14,Simple Radial,546,25.502265735160606
1780424703.480545651,1780424113.596798897,109,ACTION_RESET_RESUME,0,0,0.0
1780424783.659928624,1780424189.721796036,140,31,Linear,936,16.133328124464338
1780424797.047253110,1780424209.199388981,141,ACTION_RESET_RESUME,0,0,0.0
1780424895.809909204,1780424304.207669973,179,ACTION_RESET_RESUME,0,0,0.0
