timestamp,pupil_hardware_timestamp,event_count,bin_count,button_id,active_model,Raw,Bias,Linear,Radial Concentric,Simple Radial,Sigmoid X+Y,Radial Complete,Conic
1775045282.245080971,1775044793.118565082,0,1,,Bias,37.35428490700565,37.35428490700565,37.35428490700565,37.35428490700565,37.35428490700565,37.35428490700565,37.35428490700565,37.35428490700565
1775045285.918831859,1775044796.621189117,1,2,LeftHybridRe,Bias,35.5179258140623,52.433248256757985,52.433248256757985,52.433248256757985,52.433248256757985,52.433248256757985,52.433248256757985,52.433248256757985
1775045288.975264840,1775044799.689785957,2,3,,Bias,35.19314086165088,40.14021977506571,40.14021977506571,40.14021977506571,40.14021977506571,40.14021977506571,40.14021977506571,40.14021977506571
1775045289.805071445,1775044800.555664062,3,4,,Bias,35.93083611710945,33.09864927609544,33.09864927609544,33.09864927609544,33.09864927609544,33.09864927609544,33.09864927609544,33.09864927609544
1775045295.012190280,1775044805.784877061,4,4,UpHybridRe,Bias,40.538609149375375,41.68197983012177,41.68197983012177,41.68197983012177,41.68197983012177,41.68197983012177,41.68197983012177,41.68197983012177
1775045298.644598012,1775044809.422959089,5,4,,Bias,40.35948129006101,42.86397807330743,42.86397807330743,42.86397807330743,42.86397807330743,42.86397807330743,42.86397807330743,42.86397807330743
1775045306.718012239,1775044817.461189031,6,4,,Bias,39.62469711923935,41.871083681795156,41.871083681795156,41.871083681795156,41.871083681795156,41.871083681795156,41.871083681795156,41.871083681795156
1775045309.568852234,1775044820.327927112,7,4,,Bias,38.950870386999966,39.16838586395879,39.16838586395879,39.16838586395879,39.16838586395879,39.16838586395879,39.16838586395879,39.16838586395879
1775045314.872863999,1775044825.592843055,8,6,,Linear,38.4428911104423,37.364627470430854,37.364627470430854,37.364627470430854,37.364627470430854,37.364627470430854,37.364627470430854,37.364627470430854
1775045317.312916034,1775044828.020797014,9,7,UpHybridRe,Linear,38.78823088607064,39.87091582582251,42.33711115993754,41.909331405332594,39.87091582582251,39.87091582582251,39.87091582582251,39.87091582582251
1775045322.622481403,1775044833.304975032,10,9,LeftHybridRe,Linear,39.38122247902452,40.375668353726304,43.72437042816183,42.63786145913321,40.375668353726304,40.375668353726304,40.375668353726304,40.375668353726304
1775045329.150047229,1775044839.641027927,11,9,LeftHybridRe,Linear,38.592624439011466,38.72131686910996,41.7402506798788,40.71755074277226,39.873759525544955,38.72131686910996,38.72131686910996,38.72131686910996
