timestamp,event_type,amplitude_px,duration_ms,mean_velocity
1780935543.461448,Fixation,3.4734809398651123,1336.257,210.22132873535156
1780935543.511448,Saccade,69.31998443603516,50.0,1532.4844970703125
1780935543.906826,Fixation,4.985804080963135,395.377,207.84425354003906
1780935543.931826,Saccade,31.34979820251465,25.0,1254.0986328125
1780935545.293082,Fixation,6.778018951416016,1361.257,218.09100341796875
1780935545.333215,Saccade,69.62294006347656,40.134,1749.4483642578125
1780935545.438215,Fixation,6.336333751678467,104.998,239.61761474609375
1780935545.478326,Saccade,80.67567443847656,40.119,2036.990478515625
1780935549.997224,Fixation,141.20791625976562,4519.149,212.80084228515625
1780935550.027224,Saccade,64.35348510742188,30.0,1852.856689453125
1780935550.20248,Fixation,4.339888095855713,175.256,213.90957641601562
1780935550.25248,Saccade,186.7738037109375,50.003,3765.5283203125
1780935551.138358,Fixation,39.51011657714844,885.872,207.81829833984375
1780935551.203358,Saccade,182.27574157714844,65.0,2912.032470703125
1780935551.483602,Fixation,8.080204963684082,280.252,230.1316375732422
1780935551.543736,Saccade,170.24810791015625,60.125,2836.083984375
1780935553.120004,Fixation,9.894323348999023,1576.388,170.78614807128906
1780935553.185115,Saccade,180.0883026123047,65.12,2663.7080078125
1780935555.7726,Fixation,11.92380142211914,2587.389,177.81007385253906
1780935555.8326,Saccade,156.78611755371094,60.0,2615.189208984375
1780935556.743489,Fixation,2.2737772464752197,910.88,224.05638122558594
1780935556.763489,Saccade,17.372695922851562,20.0,876.3290405273438
1780935557.534233,Fixation,41.862953186035156,770.754,234.52621459960938
1780935557.574244,Saccade,46.152183532714844,40.004,1189.5155029296875
1780935558.430122,Fixation,8.485125541687012,855.876,183.62261962890625
1780935558.470306,Saccade,66.74425506591797,40.0,1716.4747314453125
1780935561.598228,Fixation,71.83726501464844,3127.892,204.68817138671875
1780935561.623228,Saccade,24.92500114440918,25.0,996.7078857421875
1780935564.976356,Fixation,32.559391021728516,3353.143,206.65696716308594
1780935565.001356,Saccade,21.554277420043945,25.0,1080.9456787109375
1780935566.042356,Fixation,11.69703483581543,1041.005,228.3178253173828
1780935566.097356,Saccade,103.39193725585938,55.001,1920.6392822265625
1780935566.317612,Fixation,0.8844550848007202,220.251,217.6853485107422
1780935566.362612,Saccade,94.0522232055664,45.0,2112.0146484375
1780935566.592856,Fixation,12.54004192352295,230.251,325.8097229003906
1780935566.828112,Saccade,20.109683990478516,235.252,2845.427978515625
1780935567.548745,Fixation,26.122072219848633,720.628,248.49220275878906
1780935567.594033,Saccade,126.39311218261719,45.0,2810.682861328125
1780935567.769277,Fixation,1.431702733039856,175.252,167.6603240966797
1780935567.829277,Saccade,178.39053344726562,60.0,2837.86865234375
1780935568.149533,Fixation,8.426166534423828,320.252,315.7217102050781
1780935568.209655,Saccade,178.76356506347656,60.125,2827.65234375
1780935568.645044,Fixation,13.151777267456055,435.386,187.65774536132812
1780935568.690032,Saccade,146.71124267578125,44.991,3039.006591796875
1780935568.785166,Fixation,9.58556079864502,95.126,344.05340576171875
1780935568.830166,Saccade,148.4669189453125,45.0,2860.053466796875
1780935569.926166,Fixation,15.870926856994629,1096.006,193.78704833984375
1780935569.996288,Saccade,330.4733581542969,70.125,4031.81103515625
1780935570.341555,Fixation,8.424302101135254,345.259,229.90867614746094
1780935570.381666,Saccade,80.25288391113281,40.118,2009.9539794921875
1780935570.707108,Fixation,9.240394592285156,325.252,265.23675537109375
1780935570.757241,Saccade,122.94999694824219,50.132,2532.22412109375
1780935572.108486,Fixation,6.1744160652160645,1351.25,214.12513732910156
1780935572.138486,Saccade,36.4478874206543,30.001,1223.8330078125
1780935572.653997,Fixation,28.6273136138916,515.502,219.96922302246094
1780935572.693997,Saccade,114.30149841308594,40.0,2857.30419921875
1780935572.809119,Fixation,21.851308822631836,115.132,339.8026428222656
1780935572.839119,Saccade,38.44179916381836,29.994,1282.0855712890625
1780935573.024252,Fixation,4.329407691955566,185.129,162.52542114257812
1780935573.084375,Saccade,231.29579162597656,60.123,3921.231689453125
1780935573.434619,Fixation,27.424179077148438,350.251,251.31239318847656
1780935573.494752,Saccade,180.29251098632812,60.136,2799.659423828125
1780935573.694447,Fixation,13.145975112915039,200.116,233.85325622558594
1780935573.724458,Saccade,56.38124465942383,30.016,1728.838134765625
1780935575.040702,Fixation,10.890436172485352,1316.243,223.02560424804688
1780935575.085824,Saccade,137.6772003173828,45.123,3107.4150390625
1780935575.255958,Fixation,11.566590309143066,170.136,267.3453369140625
1780935575.295958,Saccade,109.30633544921875,39.99,2738.8291015625
1780935576.01158,Fixation,11.045395851135254,715.629,209.74734497070312
1780935576.031591,Saccade,19.70906639099121,20.007,942.1179809570312
1780935577.468057,Fixation,51.47795104980469,1436.38,187.23565673828125
1780935577.513057,Saccade,120.72135925292969,44.996,2737.5908203125
1780935577.823435,Fixation,21.102558135986328,310.377,232.59185791015625
1780935577.863435,Saccade,132.9947509765625,40.004,3340.42529296875
1780935578.353935,Fixation,1.7431889772415161,490.498,169.76943969726562
1780935578.413935,Saccade,206.73866271972656,60.001,3454.1513671875
1780935578.814313,Fixation,9.31198787689209,400.382,219.36802673339844
1780935578.849313,Saccade,74.25474548339844,34.995,2122.43017578125
1780935579.344813,Fixation,2.2410171031951904,495.503,229.8206787109375
1780935579.379813,Saccade,51.335845947265625,35.0,1468.0875244140625
1780935579.889711,Fixation,7.7297539710998535,510.503,218.95265197753906
1780935579.924711,Saccade,58.81768798828125,35.0,1675.310546875
1780935580.500344,Fixation,18.30618667602539,575.628,259.4500427246094
1780935580.540344,Saccade,109.67198944091797,40.0,2761.71337890625
1780935580.925722,Fixation,9.314584732055664,385.377,214.84242248535156
1780935580.960722,Saccade,34.23600387573242,35.0,1060.0360107421875
1780935581.451222,Fixation,17.420089721679688,490.503,224.07408142089844
1780935581.511222,Saccade,134.61764526367188,60.0,2191.752197265625
1780935581.656344,Fixation,14.178173065185547,145.126,289.0120544433594
1780935581.696344,Saccade,58.88752746582031,40.0,1490.7215576171875
1780935584.174264,Fixation,50.946006774902344,2477.399,184.80140686035156
1780935584.209264,Saccade,54.633697509765625,34.996,1580.0887451171875
1780935584.334387,Fixation,14.905851364135742,125.119,267.4483337402344
1780935584.359386,Saccade,34.036563873291016,25.0,1378.35302734375
1780935584.519509,Fixation,10.744217872619629,160.126,290.4444580078125
1780935584.579631,Saccade,168.5738067626953,60.126,2937.12890625
1780935585.065009,Fixation,1.559261441230774,485.377,257.61236572265625
1780935585.09502,Saccade,45.21073532104492,30.003,1555.7457275390625
1780935585.335264,Fixation,4.018258094787598,240.249,213.80596923828125
1780935585.385386,Saccade,124.1139907836914,50.125,2293.425537109375
1780935585.690642,Fixation,17.820161819458008,305.251,259.15203857421875
1780935585.725642,Saccade,61.5970458984375,35.001,1786.40673828125
1780935585.940402,Fixation,10.544249534606934,215.251,280.4305114746094
1780935585.970402,Saccade,44.23631286621094,30.0,1477.7689208984375
1780935586.756158,Fixation,14.296309471130371,785.754,189.22622680664062
1780935586.791158,Saccade,77.22651672363281,35.0,2203.51904296875
1780935587.096413,Fixation,11.254209518432617,305.252,167.2165069580078
1780935587.151535,Saccade,135.11280822753906,55.125,2343.5
1780935588.617924,Fixation,10.568418502807617,1466.387,185.4739990234375
1780935588.697924,Saccade,298.18389892578125,80.0,3769.59033203125
1780935589.744794,Fixation,6.09728479385376,1046.002,208.40589904785156
1780935589.824794,Saccade,337.7238464355469,80.0,4061.3212890625
1780935590.260305,Fixation,24.971973419189453,435.503,228.29159545898438
1780935590.315305,Saccade,141.4813690185547,55.0,2598.533935546875
1780935592.41705,Fixation,37.64132308959961,2102.011,190.516357421875
1780935592.47205,Saccade,85.2542953491211,55.0,1579.9281005859375
1780935592.697295,Fixation,5.6090779304504395,225.251,257.7177734375
1780935592.737295,Saccade,98.16399383544922,40.001,2458.467041015625
1780935593.142672,Fixation,11.453655242919922,405.377,240.06356811523438
1780935593.167672,Saccade,32.994903564453125,25.0,1327.768798828125
1780935593.407928,Fixation,9.410643577575684,240.259,290.7283935546875
1780935593.432928,Saccade,30.50841522216797,24.992,1175.4176025390625
1780935594.053561,Fixation,6.39072847366333,620.638,236.19070434570312
1780935594.10855,Saccade,142.8285369873047,54.991,2597.8955078125
1780935594.238683,Fixation,11.82061767578125,130.13,209.80674743652344
1780935594.263684,Saccade,38.91205596923828,24.996,1290.2303466796875
1780935595.524653,Fixation,16.594385147094727,1261.256,175.22491455078125
1780935595.564653,Saccade,77.27678680419922,40.002,1956.7861328125
1780935595.709775,Fixation,4.638174057006836,145.124,257.592041015625
1780935595.744776,Saccade,89.84390258789062,35.001,2252.943115234375
1780935595.975031,Fixation,5.976192951202393,230.258,249.68907165527344
1780935596.010031,Saccade,75.79634857177734,34.993,1997.324462890625
1780935596.175164,Fixation,11.596850395202637,165.133,289.7148132324219
1780935596.195275,Saccade,17.459972381591797,20.118,882.2633056640625
1780935596.335409,Fixation,4.538154602050781,140.126,218.04725646972656
1780935596.375409,Saccade,73.39093017578125,40.0,1836.2188720703125
1780935596.495531,Fixation,10.056509017944336,120.126,310.8712158203125
1780935596.620653,Saccade,95.55738830566406,125.125,1753.9005126953125
1780935596.815787,Fixation,12.375783920288086,195.136,230.12713623046875
1780935596.875909,Saccade,208.97862243652344,60.115,3513.933837890625
1780935596.950909,Fixation,8.466766357421875,75.001,308.2685546875
1780935596.990909,Saccade,90.91064453125,40.0,2332.771728515625
1780935597.746664,Fixation,13.82882022857666,755.754,169.86526489257812
1780935597.771664,Saccade,22.367036819458008,25.0,901.398681640625
1780935598.006738,Fixation,9.896440505981445,235.257,178.02175903320312
1780935598.051727,Saccade,130.96420288085938,44.995,2924.681640625
1780935598.131861,Fixation,6.97216272354126,80.125,340.1665954589844
1780935598.201861,Saccade,296.5865173339844,70.0,3680.15673828125
1780935598.742361,Fixation,42.59577560424805,540.503,245.76730346679688
1780935598.787483,Saccade,155.9640350341797,45.126,3500.938720703125
1780935599.713361,Fixation,11.885425567626953,925.879,205.58999633789062
1780935599.763372,Saccade,165.86541748046875,50.001,2871.09912109375
1780935600.574116,Fixation,15.903962135314941,810.754,218.83372497558594
1780935600.634116,Saccade,179.20535278320312,60.0,3099.41748046875
1780935600.759249,Fixation,10.893094062805176,125.126,350.4621887207031
1780935600.78425,Saccade,33.723636627197266,25.0,1123.8668212890625
1780935604.542712,Fixation,38.76496124267578,3758.52,186.2102508544922
1780935604.597834,Saccade,185.6761932373047,55.125,3379.44677734375
1780935604.878078,Fixation,26.240272521972656,280.251,283.48358154296875
1780935604.943078,Saccade,211.95889282226562,65.001,3477.89453125
1780935606.469478,Fixation,23.946537017822266,1526.391,178.83848571777344
1780935606.529589,Saccade,219.70135498046875,60.117,3019.642333984375
1780935606.949967,Fixation,30.077951431274414,420.377,257.5779113769531
1780935606.994967,Saccade,109.64702606201172,45.0,2489.869873046875
1780935607.586212,Fixation,35.388675689697266,590.629,266.9852600097656
1780935607.631212,Saccade,97.92728424072266,45.005,1972.808837890625
1780935607.881456,Fixation,13.886658668518066,250.246,274.25177001953125
1780935607.921456,Saccade,75.21066284179688,40.001,1755.6396484375
1780935608.922467,Fixation,17.149316787719727,1001.012,257.27899169921875
1780935608.952478,Saccade,51.4764289855957,30.001,1710.3770751953125
1780935609.417845,Fixation,8.431803703308105,465.369,233.46376037597656
1780935609.452845,Saccade,50.28834533691406,35.0,1454.6666259765625
1780935609.958345,Fixation,11.994963645935059,505.503,241.66934204101562
1780935610.123336,Saccade,132.38455200195312,165.133,2036.0203857421875
1780935610.28358,Fixation,12.094148635864258,160.244,237.12303161621094
1780935610.313581,Saccade,41.31684494018555,30.004,1385.78564453125
1780935611.639836,Fixation,8.558039665222168,1326.253,232.71266174316406
1780935611.679836,Saccade,113.40888214111328,40.0,2842.662841796875
1780935611.829958,Fixation,12.83104133605957,150.126,253.11782836914062
1780935611.910092,Saccade,371.8094482421875,80.129,5011.32373046875
1780935613.061091,Fixation,12.796624183654785,1151.002,196.88409423828125
1780935613.140671,Saccade,369.0920104980469,80.126,4632.00390625
1780935613.360793,Fixation,18.924915313720703,220.13,299.0097961425781
1780935613.380793,Saccade,16.86524772644043,19.996,849.6285400390625
1780935613.636049,Fixation,19.72784423828125,255.251,269.655029296875
1780935613.686171,Saccade,188.5448760986328,50.126,3807.46923828125
1780935614.171549,Fixation,25.838455200195312,485.377,259.22125244140625
1780935614.216671,Saccade,127.36131286621094,45.125,2844.679443359375
1780935614.336793,Fixation,9.15665340423584,120.126,313.14794921875
1780935614.381793,Saccade,139.57366943359375,45.0,3119.28271484375
1780935615.607926,Fixation,1.8183186054229736,1226.132,246.35494995117188
1780935615.662926,Saccade,192.13491821289062,55.0,3511.10107421875
1780935616.279257,Fixation,10.216142654418945,615.628,250.4771728515625
1780935616.344257,Saccade,173.40467834472656,65.0,2501.7099609375
1780935617.775635,Fixation,48.44995880126953,1431.384,247.2300262451172
1780935617.815635,Saccade,96.03353118896484,39.999,2418.222900390625
1780935618.646401,Fixation,24.89562225341797,830.762,242.12789916992188
1780935618.731513,Saccade,334.8946228027344,85.118,3945.4169921875
1780935618.831646,Fixation,8.711136817932129,100.125,306.9701843261719
1780935618.866657,Saccade,72.07918548583984,35.013,2081.54248046875
1780935621.218423,Fixation,10.726466178894043,2352.125,167.65711975097656
1780935621.288546,Saccade,241.71311950683594,70.125,3246.29443359375
1780935621.453679,Fixation,6.128906726837158,165.126,301.2576904296875
1780935621.483679,Saccade,57.33346939086914,30.0,1925.014892578125
1780935622.885519,Fixation,5.249035835266113,1401.383,218.63160705566406
1780935622.925519,Saccade,87.91165161132812,40.0,2257.18359375
1780935623.100652,Fixation,25.582921981811523,175.129,329.3151550292969
1780935623.120652,Saccade,25.790246963500977,19.997,1029.080322265625
1780935623.46603,Fixation,15.61214542388916,345.382,232.0616912841797
1780935623.511019,Saccade,60.412845611572266,44.995,1512.82666015625
1780935623.616152,Fixation,9.923646926879883,105.125,319.5569763183594
1780935623.641152,Saccade,22.655986785888672,25.001,947.8562622070312
1780935623.721274,Fixation,4.910529613494873,80.125,287.4543762207031
1780935623.761274,Saccade,55.2441291809082,40.0,1590.873779296875
1780935624.096663,Fixation,6.892073631286621,335.387,198.46617126464844
1780935624.146652,Saccade,143.32528686523438,49.99,2888.6708984375
1780935625.557668,Fixation,25.309322357177734,1411.258,194.3557586669922
1780935625.582802,Saccade,29.174781799316406,25.13,1175.7069091796875
1780935626.123302,Fixation,12.909432411193848,540.5,180.79742431640625
1780935626.158302,Saccade,61.138336181640625,34.998,1764.1507568359375
1780935626.378546,Fixation,9.2282075881958,220.251,217.157470703125
1780935626.418546,Saccade,103.4490966796875,40.0,2403.73388671875
1780935628.440801,Fixation,48.28537368774414,2021.886,213.3337860107422
1780935628.480801,Saccade,42.2728271484375,40.0,1130.859619140625
1780935630.01219,Fixation,32.408451080322266,1531.383,215.15621948242188
1780935630.047312,Saccade,48.21382141113281,35.125,1403.3824462890625
1780935632.598689,Fixation,30.26500129699707,2551.783,198.5403594970703
1780935632.653811,Saccade,188.46310424804688,55.125,2971.22802734375
1780935632.868944,Fixation,19.40028190612793,215.125,371.8722229003906
1780935632.899067,Saccade,35.04669189453125,30.125,1149.393798828125
1780935633.299444,Fixation,5.384060382843018,400.375,260.39990234375
1780935633.354445,Saccade,212.10614013671875,55.0,3865.279541015625
1780935636.18735,Fixation,56.74074172973633,2832.625,200.21139526367188
1780935636.262472,Saccade,170.56661987304688,75.125,2339.966552734375
1780935636.472594,Fixation,6.8579816818237305,210.125,353.7408142089844
1780935636.597727,Saccade,135.70420837402344,125.125,1596.931640625
1780935638.11412,Fixation,37.65282440185547,1516.386,244.57785034179688
1780935638.149132,Saccade,56.434932708740234,35.001,1617.484130859375
1780935638.404365,Fixation,9.816429138183594,255.238,226.74855041503906
1780935638.434498,Saccade,50.56291198730469,30.129,1687.315673828125
1780935638.549487,Fixation,6.873682498931885,114.996,195.03614807128906
1780935638.589609,Saccade,78.49500274658203,40.125,1993.4869384765625
1780935639.105109,Fixation,9.211305618286133,515.5,220.49655151367188
1780935639.15011,Saccade,109.89790344238281,45.0,2468.338134765625
1780935640.550891,Fixation,14.511960983276367,1401.25,200.66720581054688
1780935640.580891,Saccade,37.00241470336914,30.0,1244.3480224609375
1780935641.276636,Fixation,27.906009674072266,695.75,198.90599060058594
1780935641.486769,Saccade,92.20014953613281,210.125,3456.727294921875
1780935642.883014,Fixation,71.81877899169922,1396.25,303.1065368652344
1780935642.918136,Saccade,68.5881576538086,35.125,1750.760986328125
1780935643.043269,Fixation,3.6324455738067627,125.128,381.6203918457031
1780935643.103269,Saccade,196.36329650878906,59.997,3343.394287109375
1780935643.213392,Fixation,20.405805587768555,110.125,260.93170166015625
1780935643.273391,Saccade,247.97677612304688,60.0,3548.71435546875
1780935643.524016,Fixation,24.505313873291016,250.25,280.1132507324219
1780935643.549016,Saccade,36.26177978515625,25.0,1372.17919921875
1780935644.595016,Fixation,33.1446418762207,1046.0,198.94981384277344
1780935644.67015,Saccade,304.60467529296875,75.125,3761.957763671875
1780935644.805272,Fixation,19.99538230895996,135.126,317.2673034667969
1780935644.840272,Saccade,52.52960205078125,34.999,1502.4295654296875
1780935645.015394,Fixation,9.85021686553955,175.125,287.598876953125
1780935645.075516,Saccade,130.87281799316406,60.125,2108.083251953125
1780935645.165516,Fixation,12.847620964050293,90.0,379.6575622558594
1780935645.24565,Saccade,239.1691131591797,80.125,3629.43896484375
1780935646.997347,Fixation,127.01332092285156,1751.638,233.87794494628906
1780935647.26258,Saccade,36.06278991699219,265.237,3389.28076171875
1780935649.91439,Fixation,66.06820678710938,2652.375,204.8258514404297
1780935649.934512,Saccade,22.108989715576172,20.125,1009.428466796875
1780935650.069646,Fixation,36.34606170654297,135.125,401.57989501953125
1780935650.089646,Saccade,16.172447204589844,20.0,968.2955322265625
1780935661.525171,Fixation,8.054935455322266,11435.5,205.51458740234375
1780935661.735118,Saccade,22.10574722290039,210.249,2667.89990234375
1780935670.613798,Fixation,35.64371109008789,8878.132,216.312744140625
1780935670.663432,Saccade,99.43795776367188,50.118,1863.6326904296875
1780935670.893554,Fixation,30.8117733001709,230.125,273.0789794921875
1780935670.913677,Saccade,20.467411041259766,20.125,1034.38671875
1780935673.21081,Fixation,17.12576675415039,2297.13,183.57223510742188
1780935673.270799,Saccade,191.14491271972656,59.995,3214.4072265625
1780935673.581054,Fixation,5.328230381011963,310.25,222.47296142578125
1780935673.636177,Saccade,153.50865173339844,55.125,2826.65576171875
1780935679.316902,Fixation,79.40226745605469,5680.25,181.19253540039062
1780935679.542024,Saccade,22.963754653930664,225.125,3344.20654296875
1780935687.539619,Fixation,59.82408142089844,7997.38,219.13560485839844
1780935687.579741,Saccade,86.7593994140625,40.12,2111.57568359375
1780935687.704864,Fixation,9.562946319580078,125.125,319.2838134765625
1780935687.744864,Saccade,86.98087310791016,40.004,2235.33349609375
1780935704.970465,Fixation,18.756153106689453,17225.87,198.53053283691406
1780935704.985465,Saccade,24.367372512817383,15.005,1121.7890625
1780935711.736869,Fixation,27.275278091430664,6751.245,203.22218322753906
1780935711.992124,Saccade,11.156500816345215,255.25,3408.46337890625
1780935715.054723,Fixation,45.985374450683594,3062.875,228.03460693359375
1780935715.074723,Saccade,16.500747680664062,20.0,874.356689453125
1780935715.47509,Fixation,12.513956069946289,400.375,224.13162231445312
1780935715.500089,Saccade,33.10891342163086,25.0,1123.0772705078125
1780935715.965467,Fixation,8.285468101501465,465.375,237.15928649902344
1780935716.185723,Saccade,10.803694725036621,220.25,2768.0283203125
1780935717.192065,Fixation,38.54332733154297,1005.884,262.0067443847656
1780935717.227187,Saccade,61.719120025634766,35.116,1742.438232421875
1780935717.38731,Fixation,18.921527862548828,160.125,282.8004150390625
1780935717.42732,Saccade,79.81597137451172,40.012,2333.396728515625
1780935719.113932,Fixation,24.17313575744629,1686.613,208.03213500976562
1780935719.168932,Saccade,144.39508056640625,55.0,2669.81298828125
1780935722.416746,Fixation,45.49580764770508,3248.201,199.66258239746094
1780935722.451746,Saccade,44.40879440307617,35.0,1270.9002685546875
1780935722.637013,Fixation,10.139579772949219,185.26,302.6258239746094
1780935722.677002,Saccade,89.1679458618164,39.99,2230.518310546875
1780935723.112368,Fixation,4.128476142883301,435.376,187.20018005371094
1780935723.167502,Saccade,150.1805877685547,55.125,2744.27880859375
1780935723.312624,Fixation,3.722663402557373,145.125,263.776123046875
1780935723.352624,Saccade,103.42073059082031,40.0,2592.54248046875
1780935723.582868,Fixation,15.040369033813477,230.25,249.67724609375
1780935723.642868,Saccade,238.05416870117188,60.0,3775.582275390625
1780935723.903124,Fixation,14.971746444702148,260.25,272.6466064453125
1780935723.923124,Saccade,18.677080154418945,20.001,940.38330078125
1780935724.954124,Fixation,9.44066047668457,1031.001,175.86985778808594
1780935725.019124,Saccade,221.4412841796875,65.0,3470.495361328125
1780935725.56506,Fixation,18.58197784423828,545.5,280.8809509277344
1780935725.620183,Saccade,188.1072998046875,55.125,3430.3046875
1780935727.096571,Fixation,28.178293228149414,1476.38,193.16122436523438
1780935727.14156,Saccade,128.35372924804688,44.997,2868.25830078125
1780935727.316694,Fixation,10.515052795410156,175.125,306.5823669433594
1780935727.366827,Saccade,154.5040740966797,50.133,3162.7529296875
1780935727.61206,Fixation,28.508127212524414,245.242,345.9668884277344
1780935727.63706,Saccade,26.62816047668457,25.0,1061.4876708984375
1780935727.797194,Fixation,5.212701797485352,160.128,265.9013366699219
1780935727.847193,Saccade,120.19586181640625,49.999,2489.226318359375
1780935728.052438,Fixation,9.068532943725586,205.25,212.49383544921875
1780935728.072438,Saccade,19.32037925720215,19.999,979.4381103515625
1780935728.542852,Fixation,7.4807281494140625,470.375,283.8793640136719
1780935728.592974,Saccade,145.02565002441406,50.125,2966.17578125
