timestamp,x,y,z
2024-07-28 22:28:11.069170,0.5047058868408203,0.42902959187825523,1.0
2024-07-28 22:28:11.098723,0.49427947998046873,0.4318170674641927,1.0
2024-07-28 22:28:11.133256,0.4964051055908203,0.4331965128580729,1.0
2024-07-28 22:28:11.166176,0.5045331192016601,0.4303553263346354,1.0
2024-07-28 22:28:11.198415,0.5103833770751953,0.4258521270751953,1.0
2024-07-28 22:28:11.228422,0.5020005416870117,0.42520657857259114,1.0
2024-07-28 22:28:11.266118,0.513756332397461,0.42040420532226563,1.0
2024-07-28 22:28:11.300223,0.5069118118286133,0.43351303100585936,1.0
2024-07-28 22:28:11.327306,0.5024235916137695,0.4346250915527344,1.0
2024-07-28 22:28:11.367897,0.5018290710449219,0.4266236623128255,1.0
2024-07-28 22:28:11.398535,0.5087796401977539,0.43029688517252607,1.0
2024-07-28 22:28:11.431318,0.5036725616455078,0.4296764119466146,1.0
2024-07-28 22:28:11.468692,0.5017782211303711,0.4299171447753906,1.0
2024-07-28 22:28:11.499150,0.5103066635131835,0.42608187357584637,1.0
2024-07-28 22:28:11.530727,0.5046711730957031,0.4304234822591146,1.0
2024-07-28 22:28:11.559642,0.5009759521484375,0.42948211669921876,1.0
2024-07-28 22:28:11.597924,0.5052364349365235,0.42910024007161457,1.0
2024-07-28 22:28:11.631513,0.5034671020507813,0.43078465779622394,1.0
2024-07-28 22:28:11.666582,0.5042666625976563,0.4267531331380208,1.0
2024-07-28 22:28:11.704803,0.5002503204345703,0.43135904947916665,1.0
2024-07-28 22:28:11.731802,0.5085309982299805,0.43191650390625,1.0
2024-07-28 22:28:11.760604,0.5041880416870117,0.4235954793294271,1.0
2024-07-28 22:28:11.799152,0.4974612808227539,0.4262817637125651,1.0
2024-07-28 22:28:11.833876,0.5047700881958008,0.4270317586263021,1.0
2024-07-28 22:28:11.866011,0.5029513549804687,0.4268115234375,1.0
