timestamp,pupil_hardware_timestamp,event_count,bin_count,button_id,active_model,Raw,Bias,Linear,Radial Concentric,Simple Radial,Radial Complete,Conic
1779473593.056452828,1779473009.880008936,0,4,LeftHybridRe,Bias,8.282097379061456,8.282097379061456,8.282097379061456,8.282097379061456,8.282097379061456,8.282097379061456,8.282097379061456
1779473596.854588437,1779473013.603095055,1,4,CloserHybridRe,Bias,3.917543088079428,5.444571232677068,5.444571232677068,5.444571232677068,5.444571232677068,5.444571232677068,5.444571232677068
1779473601.595274628,1779473018.513160944,2,6,FartherHybridRe,Bias,3.4148121392097006,3.3596416178082924,3.3596416178082924,3.3596416178082924,3.3596416178082924,3.3596416178082924,3.3596416178082924
1779473607.948068878,1779473024.758915901,3,8,LeftHybridRe,Bias,10.237222503095898,10.134709152068268,10.134709152068268,10.241836003346323,10.134709152068268,10.134709152068268,10.134709152068268
1779473610.269722999,1779473027.160964012,4,10,DownHybridRe,Bias,19.962524305935368,16.657241271145065,16.657241271145065,15.509974358736942,16.667413239680126,16.657241271145065,16.657241271145065
1779473611.560009980,1779473028.487086058,5,10,DownHybridRe,Bias,20.28801774541289,14.272089463332108,14.272089463332108,12.779335132298762,13.934310578511203,14.272089463332108,14.272089463332108
1779473614.521809760,1779473031.414633989,6,10,A,Radial Concentric,7.68386398560379,4.685850556627975,4.685850556627975,5.460557792741328,4.747751990074706,4.685850556627975,4.685850556627975
1779473614.755488475,1779473031.755001068,7,10,A,Radial Concentric,153.45669502335724,155.35888063249814,155.35888063249814,155.36203304851801,155.2652417379577,155.35888063249814,155.35888063249814
1779473616.848521221,1779473033.576765060,8,10,UpHybridRe,Radial Concentric,16.166146501528974,11.662215454832795,11.662215454832795,11.637550727794979,11.611224488544678,11.662215454832795,11.662215454832795
1779473620.114559916,1779473036.970139980,9,10,RightHybridRe,Radial Concentric,9.044223182117234,5.828589087449044,5.828589087449044,5.665564746120314,5.816603560353529,5.828589087449044,5.828589087449044
1779473620.677706667,1779473037.605762005,10,10,RightHybridRe,Radial Concentric,82.93301975571379,88.17810721529392,88.17810721529392,88.65933197297419,88.35175593775509,88.17810721529392,88.17810721529392
1779473623.676730780,1779473040.603070021,11,10,CloserHybridRe,Radial Concentric,7.229846909281415,3.7030302910010064,3.7030302910010064,3.429139483407374,3.6443989394767597,3.7030302910010064,3.7030302910010064
1779473624.561489113,1779473041.433815002,12,10,CloserHybridRe,Radial Concentric,3.7349267550710152,7.573806866653597,7.573806866653597,6.152088836956201,7.533590978735742,7.573806866653597,7.573806866653597
1779473625.134554262,1779473042.059437037,13,10,CloserHybridRe,Radial Concentric,141.70826048802337,146.98434216387824,146.98434216387824,146.84860709669093,147.20815248180392,146.98434216387824,146.98434216387824
