timestamp,pupil_hardware_timestamp,event_count,bin_count,button_id,active_model,Raw,Bias,Linear,Radial Concentric,Simple Radial,Radial Complete,Conic
1779473593.056452828,1779473009.880008936,0,4,LeftHybridRe,Bias,8.175653491865559,6.564800448169134,6.564800448169134,6.564800448169134,6.564800448169134,6.564800448169134,6.564800448169134
1779473596.854588437,1779473013.603095055,1,4,CloserHybridRe,Bias,6.9584085495996195,6.603598273008896,6.603598273008896,6.603598273008896,6.603598273008896,6.603598273008896,6.603598273008896
1779473601.595274628,1779473018.513160944,2,6,FartherHybridRe,Bias,6.017387239603907,5.756502621437271,5.756502621437271,5.753943646833593,5.756502621437271,5.756502621437271,5.756502621437271
1779473607.948068878,1779473024.758915901,3,8,LeftHybridRe,Bias,8.996853672380933,7.862442430347892,7.862442430347892,6.836416529432184,7.785478111183383,7.862442430347892,7.862442430347892
1779473610.269722999,1779473027.160964012,4,10,DownHybridRe,Bias,12.03917074212809,9.957299388723133,9.957299388723133,8.093429091124776,9.699116344622512,9.957299388723133,9.957299388723133
1779473611.560009980,1779473028.487086058,5,10,DownHybridRe,Bias,12.053450213861987,9.86264405714437,9.86264405714437,7.935097562960221,9.532446255450154,9.86264405714437,9.86264405714437
1779473614.521809760,1779473031.414633989,6,10,A,Radial Concentric,11.719219238953748,9.682231543111328,9.682231543111328,7.672717354356189,9.354409624776297,9.682231543111328,9.682231543111328
1779473614.755488475,1779473031.755001068,7,10,A,Radial Concentric,11.719219238953748,9.682231543111328,9.682231543111328,7.672717354356189,9.354409624776297,9.682231543111328,9.682231543111328
1779473616.848521221,1779473033.576765060,8,10,UpHybridRe,Radial Concentric,11.079807209527035,9.34603302018556,9.34603302018556,7.664014800034976,9.074302883215474,9.34603302018556,9.34603302018556
1779473620.114559916,1779473036.970139980,9,10,RightHybridRe,Radial Concentric,10.314988385213992,8.127081752516848,8.127081752516848,6.481854604508234,7.835385773491084,8.127081752516848,8.127081752516848
1779473620.677706667,1779473037.605762005,10,10,RightHybridRe,Radial Concentric,10.314988385213992,8.127081752516848,8.127081752516848,6.481854604508234,7.835385773491084,8.127081752516848,8.127081752516848
1779473623.676730780,1779473040.603070021,11,10,CloserHybridRe,Radial Concentric,10.490344706953374,7.75640146275195,7.75640146275195,6.004879089209393,7.464521196296765,7.75640146275195,7.75640146275195
1779473624.561489113,1779473041.433815002,12,10,CloserHybridRe,Radial Concentric,10.39070935102364,7.835962563468195,7.835962563468195,6.017115140363223,7.534809441535645,7.835962563468195,7.835962563468195
1779473625.134554262,1779473042.059437037,13,10,CloserHybridRe,Radial Concentric,10.39070935102364,7.835962563468195,7.835962563468195,6.017115140363223,7.534809441535645,7.835962563468195,7.835962563468195
