timestamp,pupil_hardware_timestamp,event_count,active_model,Raw,Bias,Linear,Radial Concentric,Simple Radial,Radial Complete,Conic
1774885064.017141749,1774884576.330316066,0,Bias,14.217839148844394,14.217839148844394,14.217839148844394,14.217839148844394,14.217839148844394,14.217839148844394,14.217839148844394
1774885064.998353652,1774884576.860816001,1,Bias,21.057731788081092,24.617537961837108,24.617537961837108,24.617537961837108,24.617537961837108,24.617537961837108,24.617537961837108
1774885065.580044301,1774884577.021059989,2,Bias,20.644915239030773,25.07679533277968,25.07679533277968,25.07679533277968,25.07679533277968,25.07679533277968,25.07679533277968
1774885067.862404125,1774884579.848419904,3,Bias,20.181370086322516,23.756652093880767,23.756652093880767,23.756652093880767,23.756652093880767,23.756652093880767,23.756652093880767
1774885072.663252298,1774884584.873486042,4,Bias,18.843691405801724,22.20601855038619,22.20601855038619,22.20601855038619,22.20601855038619,22.20601855038619,22.20601855038619
1774885073.290796101,1774884585.243863105,5,Bias,29.68333919920327,31.305226100976387,31.305226100976387,31.305226100976387,31.305226100976387,31.305226100976387,31.305226100976387
1774885074.849628573,1774884587.255729913,6,Bias,27.61506432053341,29.005253093481798,29.005253093481798,29.005253093481798,29.005253093481798,29.005253093481798,29.005253093481798
1774885075.549226170,1774884587.556158065,7,Bias,30.040307994737788,30.820812821181654,30.820812821181654,30.820812821181654,30.820812821181654,30.820812821181654,30.820812821181654
1774885079.647132957,1774884591.889586925,8,Bias,28.279754058946864,29.181545557112713,29.181545557112713,29.181545557112713,29.181545557112713,29.181545557112713,29.181545557112713
1774885080.724420008,1774884592.755465030,9,Bias,28.10046381896995,27.604398202842468,27.604398202842468,27.604398202842468,27.604398202842468,27.604398202842468,27.604398202842468
1774885084.430702490,1774884596.485398054,10,Bias,26.247557259894858,26.4406351003405,26.4406351003405,26.4406351003405,26.4406351003405,26.4406351003405,26.4406351003405
1774885088.128788954,1774884600.513941049,11,Bias,24.80896393467545,25.277890559111096,25.277890559111096,25.277890559111096,25.277890559111096,25.277890559111096,25.277890559111096
1774885088.771635850,1774884600.694062948,12,Bias,24.348693471814798,25.31980314751786,25.31980314751786,25.31980314751786,25.31980314751786,25.31980314751786,25.31980314751786
1774885089.633074466,1774884600.694062948,13,Bias,24.318502480577003,25.566807596530246,25.566807596530246,25.566807596530246,25.566807596530246,25.566807596530246,25.566807596530246
1774885093.256318220,1774884605.563136100,14,Bias,23.77279795342761,24.74503517215837,24.74503517215837,24.74503517215837,24.74503517215837,24.74503517215837,24.74503517215837
1774885096.308301016,1774884608.666547060,15,Bias,23.29775591477661,23.903435391724383,23.903435391724383,23.903435391724383,23.903435391724383,23.903435391724383,23.903435391724383
1774885097.069624736,1774884609.297168970,16,Bias,24.705545666712567,24.714643036609203,24.714643036609203,24.714643036609203,24.714643036609203,24.714643036609203,24.714643036609203
1774885100.671843417,1774884613.000655889,17,Bias,25.028761916093078,24.70484050216905,24.70484050216905,24.70484050216905,24.70484050216905,24.70484050216905,24.70484050216905
1774885101.374467896,1774884613.401032924,18,Bias,25.383645459914717,24.639865268440975,24.639865268440975,24.639865268440975,24.639865268440975,24.639865268440975,24.639865268440975
1774885104.685550474,1774884617.008933067,19,Bias,25.5706557577441,24.232679936709143,24.232679936709143,24.232679936709143,24.232679936709143,24.232679936709143,24.232679936709143
1774885106.998160108,1774884619.325965881,20,Bias,25.722132883401667,23.698508739397067,23.698508739397067,23.698508739397067,23.698508739397067,23.698508739397067,23.698508739397067
1774885110.966629451,1774884623.239491939,21,Bias,25.65921471671696,23.007614937508126,23.007614937508126,23.007614937508126,23.007614937508126,23.007614937508126,23.007614937508126
1774885115.248984569,1774884627.553323030,22,Bias,25.817109025320256,22.7205872720069,22.7205872720069,22.7205872720069,22.7205872720069,22.7205872720069,22.7205872720069
1774885118.048171946,1774884630.286011934,23,Bias,25.802124153150725,22.17330035983664,22.17330035983664,22.17330035983664,22.17330035983664,22.17330035983664,22.17330035983664
1774885118.813730610,1774884630.881633996,24,Bias,26.138358752980185,22.27082137666443,22.27082137666443,22.27082137666443,22.27082137666443,22.27082137666443,22.27082137666443
1774885119.598751772,1774884631.036756992,25,Bias,26.03886120000675,21.82546965149264,21.82546965149264,21.82546965149264,21.82546965149264,21.82546965149264,21.82546965149264
1774885125.832552854,1774884638.128683090,26,Bias,26.184872340811946,22.127532331131693,22.127532331131693,22.127532331131693,22.127532331131693,22.127532331131693,22.127532331131693
1774885126.478933874,1774884638.343926906,27,Bias,30.896970827555702,25.89074795901639,25.89074795901639,25.89074795901639,25.89074795901639,25.89074795901639,25.89074795901639
1774885127.021072570,1774884638.343926906,28,Bias,35.284097004868855,29.104360147657378,29.104360147657378,29.104360147657378,29.104360147657378,29.104360147657378,29.104360147657378
1774885129.816679508,1774884642.177025079,29,Bias,35.19232325751163,28.864561940884528,28.864561940884528,28.864561940884528,28.864561940884528,28.864561940884528,28.864561940884528
1774885130.927529478,1774884643.067903041,30,Bias,35.47754733062949,28.52240381006414,28.52240381006414,28.52240381006414,28.52240381006414,28.52240381006414,28.52240381006414
1774885139.251100564,1774884651.660391092,31,Bias,34.843070715069516,28.938792935720407,28.938792935720407,28.938792935720407,28.938792935720407,28.938792935720407,28.938792935720407
1774885143.615680313,1774884656.024527072,32,Bias,34.4063532426076,28.687104514439625,28.687104514439625,28.687104514439625,28.687104514439625,28.687104514439625,28.687104514439625
1774885148.746696024,1774884660.739402055,33,Bias,34.64158223559486,28.544591540111096,28.544591540111096,28.544591540111096,28.544591540111096,28.544591540111096,28.544591540111096
1774885154.352264064,1774884666.689728021,34,Bias,33.894858926194885,28.50142632242782,28.50142632242782,28.50142632242782,28.50142632242782,28.50142632242782,28.50142632242782
1774885155.831438241,1774884668.201106071,35,Bias,33.894989576092975,28.03975012028122,28.03975012028122,28.03975012028122,28.03975012028122,28.03975012028122,28.03975012028122
1774885156.519967608,1774884668.842175960,36,Bias,34.58268328919728,28.31173866810489,28.31173866810489,28.31173866810489,28.31173866810489,28.31173866810489,28.31173866810489
1774885163.456393200,1774884675.772970914,37,Linear,33.96907930769121,28.2991939620604,28.2991939620604,28.2991939620604,28.2991939620604,28.2991939620604,28.2991939620604
1774885164.202931160,1774884676.573726892,38,Linear,33.500203513784385,28.30872993231975,28.082642724557875,28.361430717379836,28.287918598352455,28.30872993231975,28.30872993231975
1774885165.399580250,1774884676.783971071,39,Linear,33.79104375104108,28.166998938650956,27.881679926149257,28.118827427315647,28.134395919531368,28.166998938650956,28.166998938650956
1774885165.905208130,1774884676.959104061,40,Linear,34.21480699071641,28.200125737899846,27.859875567955186,28.125956762330215,28.14809975574587,28.200125737899846,28.200125737899846
1774885166.497361508,1774884676.959104061,41,Linear,34.57737890112429,28.29486905985395,27.843591562814396,28.231889138124945,28.217558016830793,28.29486905985395,28.29486905985395
1774885167.106876476,1774884677.409482002,42,Linear,34.61885293621556,28.538801231061694,27.90454227220923,28.51011283710019,28.439012841087575,28.538801231061694,28.538801231061694
1774885169.597775471,1774884681.998430013,43,Linear,34.19124630112817,28.465045991660485,27.72432172089537,28.49179976303248,28.36952522972645,28.465045991660485,28.465045991660485
1774885170.884642470,1774884682.914308071,44,Linear,33.769258679048534,28.458973428681244,27.60619553493835,28.50676569502751,28.369254688794868,28.458973428681244,28.458973428681244
1774885173.177806472,1774884685.211944103,45,Linear,33.71024456901726,28.04105972912281,27.082258018147467,28.124402300034557,27.915731743207907,28.04105972912281,28.04105972912281
1774885180.040103327,1774884692.292876005,46,Linear,33.4223964044752,28.01888980116802,26.955260461041927,28.167398922048427,27.871148326912948,28.01888980116802,28.01888980116802
1774885186.145481018,1774884698.353612899,47,Radial Concentric,33.36185882971487,27.640748473922788,27.07885948284915,28.069604642453385,27.5740792013742,27.640748473922788,27.640748473922788
1774885186.897692319,1774884699.289428949,48,Radial Concentric,33.31752603206779,27.311546883535932,26.913594424286114,27.950115832123497,27.306436337200022,27.311546883535932,27.311546883535932
1774885187.611023446,1774884699.309428930,49,Radial Concentric,33.2647504669816,26.962636848601782,26.72301590186024,27.838927171946125,27.03088030926767,26.962636848601782,26.962636848601782
1774885188.902148462,1774884699.499551057,50,Radial Concentric,33.473698393225234,26.941106471886176,26.758451713451603,27.9123338305937,27.02172980140899,26.941106471886176,26.941106471886176
1774885193.505128286,1774884705.890546083,51,Radial Concentric,33.57742540132336,27.365501428867432,27.13254270877832,28.348555630318824,27.493390139427916,27.365501428867432,27.365501428867432
1774885194.118710039,1774884706.220922946,52,Radial Concentric,33.190609647110094,27.27767730038268,26.93990708241636,28.131233155862347,27.362841275997347,27.27767730038268,27.27767730038268
1774885218.136720922,1774884730.538041114,53,Radial Concentric,35.18346615903446,29.086127021378612,28.883075901221975,30.060090532351566,29.215764995017427,29.086127021378612,29.086127021378612
1774885219.706335118,1774884732.104959011,54,Radial Concentric,37.264893475514185,30.83571998781893,30.674503587167322,31.93119370331704,30.986497739540127,30.83571998781893,30.83571998781893
1774885220.440339222,1774884732.830591917,55,Radial Concentric,39.31552578479948,32.28982524706068,31.88414582972379,33.53866885601325,32.41529519651014,32.28982524706068,32.28982524706068
1774885221.276309603,1774884733.636337041,56,Radial Concentric,41.26721490890149,33.58506607311937,32.887383071358585,34.981347269220464,33.67955126994355,33.58506607311937,33.58506607311937
1774885223.043492534,1774884735.327617883,57,Radial Concentric,43.227598260037624,34.91976998772847,33.95776604702322,36.465217068237365,34.98894356406941,34.91976998772847,34.91976998772847
