timestamp,pupil_hardware_timestamp,event_count,bin_count,button_id,active_model,Raw,Bias,Linear,Radial Concentric,Simple Radial,Sigmoid X+Y,Radial Complete,Conic
1775044988.227906215,1775044499.002928972,0,1,LeftHybridRe,Bias,11.283892463915764,6.64131883683358,6.64131883683358,6.64131883683358,6.64131883683358,6.64131883683358,6.64131883683358,6.64131883683358
1775044989.726230895,1775044500.504317998,1,1,LeftHybridRe,Bias,10.54858735631747,7.953089959283643,7.953089959283643,7.953089959283643,7.953089959283643,7.953089959283643,7.953089959283643,7.953089959283643
1775044992.084461188,1775044502.871681928,2,2,UpHybridRe,Bias,16.968987237075606,10.091873886287667,10.091873886287667,10.091873886287667,10.091873886287667,10.091873886287667,10.091873886287667,10.091873886287667
1775044992.700062470,1775044503.527314901,3,2,UpHybridRe,Bias,27.977956032339332,23.728321352980736,23.728321352980736,23.728321352980736,23.728321352980736,23.728321352980736,23.728321352980736,23.728321352980736
1775045001.101716943,1775044511.504157066,4,4,LeftHybridRe,Bias,23.647854443788315,23.543817726388717,23.543817726388717,23.543817726388717,23.543817726388717,23.543817726388717,23.543817726388717,23.543817726388717
1775045005.763865070,1775044516.503684997,5,4,,Bias,33.849825257304424,28.830557964469392,28.830557964469392,28.830557964469392,28.830557964469392,28.830557964469392,28.830557964469392,28.830557964469392
1775045007.564114261,1775044518.435435056,6,4,,Bias,33.506060565919775,29.5100007088929,29.5100007088929,29.5100007088929,29.5100007088929,29.5100007088929,29.5100007088929,29.5100007088929
1775045015.964568574,1775044526.507873058,7,6,,Linear,31.086781531432294,21.883977228312393,16.284598892729715,17.745844533725894,21.883977228312393,21.883977228312393,21.883977228312393,21.883977228312393
1775045017.290276698,1775044527.964251041,8,7,RightHybridRe,Linear,38.508955524421545,29.131284004964847,17.531835669748446,19.878801696898346,29.131284004964847,29.131284004964847,29.131284004964847,29.131284004964847
1775045022.005261070,1775044532.773782968,9,9,,Linear,60.89647038322527,54.60589742264833,47.04629168557888,53.82532357251411,52.42119701891953,54.60589742264833,54.60589742264833,54.60589742264833
1775045026.209153752,1775044536.977974891,10,9,,Linear,61.364146520821606,55.85399167785804,49.65473327872889,56.42820352032332,55.1914300324328,55.85399167785804,55.85399167785804,55.85399167785804
1775045027.189009721,1775044538.078917026,11,10,,Sigmoid X+Y,76.7043896312166,75.5236549773709,53.1925946279753,72.77872491545368,64.23194927116054,47.72024818892579,75.5236549773709,75.5236549773709
1775045126.962810701,1775044637.715038061,12,10,Target_B,Sigmoid X+Y,76.7043896312166,75.5236549773709,53.1925946279753,72.77872491545368,64.23194927116054,47.72024818892579,75.5236549773709,75.5236549773709
1775045127.514099532,1775044638.015294075,13,10,Target_B,Sigmoid X+Y,76.7043896312166,75.5236549773709,53.1925946279753,72.77872491545368,64.23194927116054,47.72024818892579,75.5236549773709,75.5236549773709
1775045157.055836809,1775044667.908020019,14,10,,Sigmoid X+Y,80.65697469449023,79.3167264818393,48.30069155892471,72.79133352760267,60.15790280187484,43.513747240084754,79.3167264818393,79.3167264818393
1775045169.152352279,1775044679.859131097,15,10,FartherHybridRe,Sigmoid X+Y,80.65697469449023,79.3167264818393,48.30069155892471,72.79133352760267,60.15790280187484,43.513747240084754,79.3167264818393,79.3167264818393
1775045169.907516745,1775044680.474631071,16,10,FartherHybridRe,Sigmoid X+Y,83.63675593137042,81.84286681051336,59.50949858411438,77.01471500181583,62.753289756097075,55.05478723022748,81.84286681051336,81.84286681051336
1775045170.480766884,1775044681.055253028,17,10,FartherHybridRe,Sigmoid X+Y,83.63675593137042,81.84286681051336,59.50949858411438,77.01471500181583,62.753289756097075,55.05478723022748,81.84286681051336,81.84286681051336
1775045174.314370160,1775044685.213495969,18,10,,Sigmoid X+Y,83.63675593137042,81.84286681051336,59.50949858411438,77.01471500181583,62.753289756097075,55.05478723022748,81.84286681051336,81.84286681051336
1775045177.865604641,1775044688.611918926,19,10,LeftHybridRe,Sigmoid X+Y,83.63675593137042,81.84286681051336,59.50949858411438,77.01471500181583,62.753289756097075,55.05478723022748,81.84286681051336,81.84286681051336
1775045178.967070217,1775044689.813040971,20,10,,Sigmoid X+Y,83.63675593137042,81.84286681051336,59.50949858411438,77.01471500181583,62.753289756097075,55.05478723022748,81.84286681051336,81.84286681051336
1775045188.731522950,1775044699.556535005,21,10,FartherHybridRe,Sigmoid X+Y,87.74809203549836,86.13494254534538,63.77713166325226,80.27986900151497,64.05254606109776,60.169891241335215,86.13494254534538,86.13494254534538
1775045190.234051992,1775044701.037888050,22,10,FartherHybridRe,Sigmoid X+Y,87.74809203549836,86.13494254534538,63.77713166325226,80.27986900151497,64.05254606109776,60.169891241335215,86.13494254534538,86.13494254534538
1775045191.009024239,1775044701.348143100,23,10,FartherHybridRe,Sigmoid X+Y,87.74809203549836,86.13494254534538,63.77713166325226,80.27986900151497,64.05254606109776,60.169891241335215,86.13494254534538,86.13494254534538
1775045191.644410922,1775044701.593388080,24,10,FartherHybridRe,Sigmoid X+Y,87.74809203549836,86.13494254534538,63.77713166325226,80.27986900151497,64.05254606109776,60.169891241335215,86.13494254534538,86.13494254534538
1775045193.459087307,1775044704.166517019,25,10,FartherHybridRe,Sigmoid X+Y,87.74809203549836,86.13494254534538,63.77713166325226,80.27986900151497,64.05254606109776,60.169891241335215,86.13494254534538,86.13494254534538
1775045193.977215997,1775044704.641884088,26,12,FartherHybridRe,Simple Radial,100.73853021175356,101.34384955147581,103.92005296273356,106.56121086986673,91.041467947934,102.75577320302526,101.34384955147581,101.34384955147581
