timestamp,pupil_hardware_timestamp,event_count,bin_count,active_model,num_bins,total_samples,current_rmse
1780412374.008627941,1780411786.043622017,8,5,Bias,165,8.653315884814068
1780412398.691175737,1780411808.639503956,15,ACTION_RESET_RESUME,0,0,0.0
