timestamp,pupil_hardware_timestamp,event_count,bin_count,active_model,num_bins,total_samples,current_rmse
1779287775.037022279,0.0,0,ACTION_RESET_RESUME,0,0,0.0
1779287805.954404402,0.0,0,ACTION_RESET_RESUME,0,0,0.0
