timestamp,button_id,state,in_frame,surface_angle_deg,center_x,center_y,apparent_area
1785941914.735115,SwitchRef2,inactive,True,19.01941653937693,242.37981755442863,289.9646023315679,4280.875677182183
1785941914.735115,LeftHybridRe,inactive,True,23.696514990352515,221.46293553640606,188.2332351074615,1951.811643387904
1785941914.735115,RightHybridRe,inactive,True,16.94100718790199,316.0645347202451,187.52875303699113,1935.6512593964217
1785941914.735115,DownHybridRe,inactive,True,16.177666830408388,268.61307906904767,234.22424538379698,2015.3756469099462
1785941914.735115,UpHybridRe,inactive,True,24.10510073501268,269.06447586553264,142.4705343244116,1942.3785713320376
1785941914.735115,CloseRe,inactive,True,12.7351903885506,312.11912058680207,229.8922155076085,1803.5696496423407
1785941914.735115,OpenRe,inactive,True,20.722815748378434,224.81422498000012,230.74451637055034,1802.9458969665466
1785941914.735115,CloserHybridRe,inactive,True,21.485751546673708,313.7593437050133,147.0013910377132,1728.1945642315222
1785941914.735115,FartherHybridRe,inactive,True,26.55363632583931,224.2038366835496,147.30289494077263,1762.5711088672415
1785941915.2357762,SwitchRef2,inactive,True,19.54972794653665,222.96482729062438,287.96961947152715,4370.991764346294
1785941915.2357762,LeftHybridRe,inactive,True,24.754957345985957,202.51596259528327,185.2420248511749,1969.9877320802152
1785941915.2357762,RightHybridRe,inactive,True,17.894577269289687,297.4154095632351,184.9908546818319,1925.8476390526303
1785941915.2357762,DownHybridRe,inactive,True,17.404426784003537,249.7970597256869,231.36764195673675,2015.5441539031708
1785941915.2357762,UpHybridRe,inactive,True,25.00537685472429,250.4901238311374,139.84251181669882,1946.4098197444018
1785941915.2357762,CloseRe,inactive,True,13.908658341808191,293.34779329444314,227.1629963373657,1795.7518633837244
1785941915.2357762,OpenRe,inactive,True,21.876122259536885,205.80953112485963,227.75254202128806,1816.1348621029101
1785941915.2357762,CloserHybridRe,hovered,True,22.286956103931026,295.24215618846756,144.63342265254937,1720.5105618486014
1785941915.2357762,FartherHybridRe,inactive,True,27.495766885785063,205.33274565635608,144.31995416808647,1783.2234883693582
1785941915.2357762,SwitchRef1,inactive,True,43.69107493630939,674.8082222085966,169.62292569362873,9774.056967301301
1785941915.7352743,SwitchRef2,inactive,True,19.134474219270224,214.73567381354138,288.73171157385553,4405.112752997815
1785941915.7352743,LeftHybridRe,inactive,True,26.492419404583487,194.63752520397654,185.9351774623408,1947.7033477936584
1785941915.7352743,RightHybridRe,inactive,True,18.686549720684006,288.7509034040266,184.94496156238614,1948.761648662603
1785941915.7352743,DownHybridRe,inactive,True,19.454870717455723,241.47045110396036,231.97410562251167,2000.338593174627
1785941915.7352743,UpHybridRe,inactive,True,25.957615442653076,241.92508125747545,139.71417522929943,1960.3086093984402
1785941915.7352743,CloseRe,inactive,True,15.40253658451804,284.70072805156735,227.55968928111443,1803.9423568569691
1785941915.7352743,OpenRe,inactive,True,24.06274047647787,198.09098950214852,228.5219164923922,1784.1065956716375
1785941915.7352743,CloserHybridRe,inactive,True,22.743353758138486,286.5779470879148,144.0545424125338,1751.2114605663537
1785941915.7352743,FartherHybridRe,inactive,True,28.83061863438107,197.19865793876886,144.726621951057,1777.006132383709
1785941915.7352743,SwitchRef1,hovered,True,42.30208327983146,666.0700787298329,168.70116789595207,9880.746791534613
1785941916.2355492,SwitchRef2,inactive,True,18.138459318732036,201.98695359382575,288.35998084704,4445.528307070974
1785941916.2355492,LeftHybridRe,inactive,True,28.13414885683613,181.70102699715414,185.73070728298546,1953.0654866382156
1785941916.2355492,RightHybridRe,inactive,True,20.167818253251667,275.85644124242765,185.03104111713105,1955.386257253438
1785941916.2355492,DownHybridRe,inactive,True,21.289013223794033,228.20767072602516,232.02656357489116,2005.5169177314492
1785941916.2355492,UpHybridRe,inactive,True,27.366327231051095,229.34354447358083,139.62399911665707,1963.5565690838976
1785941916.2355492,CloseRe,inactive,True,17.168537505201776,271.48890750335164,227.74401121397577,1812.0980071945196
1785941916.2355492,OpenRe,inactive,True,25.843057813712736,184.84859542736814,228.39692188102737,1789.1797904723462
1785941916.2355492,CloserHybridRe,inactive,True,24.014531318491755,273.98964287133697,144.0676682795166,1755.530577552534
1785941916.2355492,FartherHybridRe,inactive,True,30.315920724927846,184.54409186395998,144.48392498208966,1782.7996239234471
1785941916.2355492,SwitchRef1,active,True,40.38664499815908,653.0526095150967,167.6159881046162,9958.07905776253
1785941916.7350802,SwitchRef2,inactive,True,11.424025101791525,161.48126184463018,287.6142599930515,4714.622012771115
1785941916.7350802,LeftHybridRe,inactive,True,34.08064931757626,142.86167517939361,184.87252999250487,1941.4345714261235
1785941916.7350802,RightHybridRe,inactive,True,26.17175269171475,236.2528503739144,182.73221141561692,1953.335519232347
1785941916.7350802,DownHybridRe,inactive,True,27.880045974952836,188.69735964047763,230.65564871147535,1996.5322796184955
1785941916.7350802,UpHybridRe,inactive,True,32.889413390813516,190.32164869860324,138.13323838100547,1947.3363834827614
1785941916.7350802,CloseRe,inactive,True,23.831387280938063,231.66338823599872,225.7507269917725,1817.8200722088877
1785941916.7350802,OpenRe,inactive,True,32.12425736554435,145.75333735352365,227.51815858429129,1780.8186347469364
1785941916.7350802,CloserHybridRe,inactive,True,29.38972784794217,234.6250879626764,141.71686938296443,1748.326933818491
1785941916.7350802,FartherHybridRe,inactive,True,35.86205332555129,145.81269666858026,143.64233071701037,1773.9709635964582
1785941916.7350802,SwitchRef1,active,True,33.68233499556971,612.5755906985212,165.02881364645495,10141.675728701732
1785941917.2358022,SwitchRef2,inactive,True,17.647970184386256,142.56279575511456,286.87547757416013,4432.882154910134
1785941917.2358022,LeftHybridRe,inactive,True,37.81143702160521,123.19687919814953,183.8508519430818,1922.0302538415344
1785941917.2358022,RightHybridRe,inactive,True,29.91354777778782,215.17341621377744,180.81919884405713,1960.1817330281847
1785941917.2358022,DownHybridRe,inactive,True,32.10462872760955,168.32151056807066,229.64449519182776,1974.100973538114
1785941917.2358022,UpHybridRe,inactive,True,36.26643717966179,169.74884298281506,136.17270935489583,1951.669937018678
1785941917.2358022,CloseRe,inactive,True,28.07573973002834,210.59467850117068,224.41339397625285,1814.4288448012994
1785941917.2358022,OpenRe,inactive,True,36.16361714509483,126.20047236034219,226.71069531016232,1752.6071464490433
1785941917.2358022,CloserHybridRe,inactive,True,32.67888109176698,213.58692375784986,139.21088628855557,1764.0895080165974
1785941917.2358022,FartherHybridRe,inactive,True,39.27989568534237,125.85982436651466,142.23023012367335,1770.1062770323824
1785941917.2358022,SwitchRef1,active,True,30.637859261980868,593.0564640776388,161.17153836916287,10390.258217768449
