timestamp,pupil_hardware_timestamp,event_count,bin_count,active_model,num_bins,total_samples,current_rmse
1774953615.651124034,0.0,0,ACTION_RESET_RESUME,0,0,0.0
1774953624.649889315,0.0,0,0,Bias,0,0.0
1774953635.436461195,1774953143.171895027,2,ACTION_RESET_RESUME,0,0,0.0
1774953657.162149943,1774953167.814301013,7,7,Linear,256,38.829139119898024
1774953672.165972783,1774953183.373776912,10,7,Linear,302,35.83410023260963
1774953680.604346532,1774953188.018917083,12,ACTION_RESET_RESUME,0,0,0.0
1774953703.482154876,1774953214.453130960,19,4,Bias,152,48.40909227206472
1774953713.634330967,1774953217.860508918,20,ACTION_RESET_RESUME,0,0,0.0
1774953827.654405413,1774953332.396586894,61,12,Linear,482,33.21508765541068
1774953836.817393489,1774953332.396586894,61,ACTION_RESET_RESUME,0,0,0.0
1774953853.727033054,1774953363.234678030,64,4,Bias,93,15.197164523931983
1774953873.182780344,1774953380.736382961,66,5,Linear,135,17.73982633357428
1774953877.891574868,1774953386.336684942,67,ACTION_RESET_RESUME,0,0,0.0
1774953930.426642767,1774953442.152858018,81,7,Linear,303,20.495616272885414
1774953945.706048368,1774953453.383397102,82,ACTION_RESET_RESUME,0,0,0.0
1774954005.266759070,1774953505.591088056,104,9,Simple Radial,306,20.204268497647178
1774954008.856724685,1774953505.591088056,104,ACTION_RESET_RESUME,0,0,0.0
1774954041.483418441,1774953545.978878021,116,5,Linear,208,12.031638423826605
1774954042.240339548,1774953545.978878021,116,ACTION_RESET_RESUME,0,0,0.0
1774954055.366771736,1774953565.621428966,120,6,Linear,245,21.321024174376156
1774954067.743320754,1774953579.524548053,126,ACTION_RESET_RESUME,0,0,0.0
1774954085.218913944,1774953596.120418071,131,3,Bias,84,77.84248799102636
1774954097.229122082,1774953604.367460966,133,ACTION_RESET_RESUME,0,0,0.0
1774954124.095612749,1774953635.616272926,137,4,Raw,98,69.95429223131467
1774954131.931260910,1774953639.044624090,138,ACTION_RESET_RESUME,0,0,0.0
1774954141.266795783,1774953639.044624090,138,0,Bias,0,83.50592977685093
1774954147.680065698,1774953639.044624090,138,ACTION_RESET_RESUME,0,0,0.0
1774954157.105378329,1774953667.750524997,143,4,Bias,200,39.36947771496066
1774954164.232972609,1774953670.648291110,144,ACTION_RESET_RESUME,0,0,0.0
1774954194.368799618,1774953706.126466989,155,5,Simple Radial,215,31.240916028043927
