timestamp,pupil_hardware_timestamp,event_count,bin_count,active_model,Raw,Bias,Linear,Radial Concentric,Simple Radial,Sigmoid X+Y,Radial Complete,Conic
1774953627.599582891,1774953139.908843994,0,2,Bias,301.0825474283821,301.0825474283821,301.0825474283821,301.0825474283821,301.0825474283821,301.0825474283821,301.0825474283821,301.0825474283821
1774953631.001660203,1774953143.171895027,1,2,Bias,181.78358051053408,166.4020768320839,166.4020768320839,166.4020768320839,166.4020768320839,166.4020768320839,166.4020768320839,166.4020768320839
1774953636.590795453,1774953148.877063989,2,3,Bias,178.76649022397933,168.5121544383459,168.5121544383459,168.5121544383459,168.5121544383459,168.5121544383459,168.5121544383459,168.5121544383459
1774953639.560995341,1774953151.759418964,3,3,Bias,138.95678742343685,135.35435725568567,135.35435725568567,135.35435725568567,135.35435725568567,135.35435725568567,135.35435725568567,135.35435725568567
1774953645.279338183,1774953157.410017967,4,6,Linear,119.82213605603167,117.27522315661062,117.27522315661062,117.27522315661062,117.27522315661062,117.27522315661062,117.27522315661062,117.27522315661062
1774953653.079821988,1774953165.242055892,5,7,Linear,102.55692111163079,103.26472485868811,106.5948811811329,108.63717243509323,107.76565846676971,103.26472485868811,103.26472485868811,103.26472485868811
1774953655.499701314,1774953167.814301013,6,7,Linear,97.48481617822631,95.72180495017936,95.05611095744847,96.41575035286901,97.69334439725722,95.72180495017936,95.72180495017936,95.72180495017936
1774953667.722952863,1774953180.105453014,7,7,Linear,88.28201438655329,89.29795302093487,93.19770605802356,93.84664239361234,93.87727091575346,89.29795302093487,89.29795302093487,89.29795302093487
1774953669.596185475,1774953181.707603931,8,7,Linear,80.33390182304608,82.53402438246059,86.5615705268356,87.31369782229675,86.63726706610117,82.53402438246059,82.53402438246059,82.53402438246059
1774953671.147307607,1774953183.373776912,9,7,Linear,76.87055536627271,80.1767647558205,83.62785943826447,84.91436685153218,83.61803387071691,80.1767647558205,80.1767647558205,80.1767647558205
1774953673.264517526,1774953185.540766000,10,7,Linear,71.69746311386653,75.09918089244782,79.43251066828178,83.0476695484029,78.82339217787755,75.09918089244782,75.09918089244782,75.09918089244782
1774953675.896591374,1774953188.018917083,11,7,Linear,67.59068097526507,70.99049257559835,76.04148639603615,81.22448418555186,75.00949694217101,70.99049257559835,70.99049257559835,70.99049257559835
1774953682.907578389,1774953195.155072927,12,1,Bias,68.78427140881313,71.92255903988999,76.58501487414027,81.36932052600092,75.63240922441861,71.92255903988999,71.92255903988999,71.92255903988999
1774953686.251986401,1774953198.492841958,13,2,Bias,69.95897722746555,69.21769235659706,73.54711563125804,77.98968516512865,72.66255324223077,69.21769235659706,69.21769235659706,69.21769235659706
1774953688.931737075,1774953201.135341882,14,2,Bias,68.82990965603848,67.02627736621818,71.06707242256842,75.213470654181,70.2414808594763,67.02627736621818,67.02627736621818,67.02627736621818
1774953692.598567659,1774953204.859056949,15,4,Bias,69.3901899128867,68.0631479017285,71.85139326705685,75.73864160919364,71.07740117665799,68.0631479017285,68.0631479017285,68.0631479017285
1774953695.868956387,1774953208.127460956,16,4,Bias,68.67919397942929,65.51254978701357,69.07795718967554,72.73654386462782,68.34949404577073,65.51254978701357,65.51254978701357,65.51254978701357
