timestamp,pupil_hardware_timestamp,event_count,bin_count,button_id,active_model,Raw,Bias,Linear,Radial Concentric,Simple Radial,Raw 2,Radial Complete,Conic
1781008085.247437060,1781008109.342936993,0,2,LeftHybridRe,Bias,4.998789498005144,4.998789498005144,4.998789498005144,4.998789498005144,4.998789498005144,4.998789498005144,4.998789498005144,4.998789498005144
1781008087.451453760,1781008111.539947987,1,3,RightHybridRe,Bias,13.793367688388512,10.674060230890085,10.674060230890085,10.674060230890085,10.674060230890085,13.793367688388512,10.674060230890085,10.674060230890085
1781008089.249084115,1781008113.316240072,2,5,CloserHybridRe,Bias,9.929243347436119,8.573230469730536,8.573230469730536,8.573230469730536,8.573230469730536,9.929243347436119,8.573230469730536,8.573230469730536
1781008091.235183437,1781008115.298808098,3,5,CloserHybridRe,Bias,10.516708398279592,4.596071766224198,4.596071766224198,4.422886968766114,4.596071766224198,10.516708398279592,4.596071766224198,4.596071766224198
1781008094.964212395,1781008118.926522017,4,5,CloserHybridRe,Bias,7.21453129372134,6.489928485240236,6.489928485240236,6.547557218735652,6.489928485240236,7.21453129372134,6.489928485240236,6.489928485240236
1781008096.997319077,1781008121.088821888,5,7,DownHybridRe,Bias,5.305687307329116,5.257477172601315,5.257477172601315,5.106014328571378,5.257477172601315,5.305687307329116,5.257477172601315,5.257477172601315
1781008097.611968457,1781008121.704333067,6,8,DownHybridRe,Bias,9.364011343644187,12.650788358169706,12.650788358169706,13.150637976706841,12.650788358169706,9.364011343644187,12.650788358169706,12.650788358169706
1781008099.919876522,1781008123.956478119,7,9,CloserHybridRe,Bias,17.582734140340293,13.983086544915048,13.983086544915048,13.95518480012507,13.983086544915048,17.582734140340293,13.983086544915048,13.983086544915048
1781008102.030818045,1781008126.013700962,8,10,DownHybridRe,Bias,9.79608452985768,17.297130599099955,17.297130599099955,17.308132886159424,16.633908598089665,9.79608452985768,17.297130599099955,17.297130599099955
1781008104.459228715,1781008128.520761967,9,10,CloserHybridRe,Bias,23.19864203489659,17.77661003109082,17.77661003109082,18.216782633709343,17.728003691433173,23.19864203489659,17.77661003109082,17.77661003109082
1781008106.350476652,1781008130.467824936,10,11,DownHybridRe,Bias,15.651936396321123,18.189832334379453,18.189832334379453,19.143785433591514,20.374669147570728,15.651936396321123,18.189832334379453,18.189832334379453
1781008108.872261989,1781008132.880090952,11,12,A,Bias,4.582316612068063,7.407373023711731,7.9047697491902085,7.89462697503843,8.390834977740552,4.582316612068063,7.407373023711731,7.407373023711731
1781008111.535184663,1781008135.612572908,12,13,UpHybridRe,Bias,17.89956337903736,12.658712656441855,12.154762689820101,12.225893338566332,13.15175441654204,17.89956337903736,12.658712656441855,12.658712656441855
1781008113.849411075,1781008137.989001036,13,14,FartherHybridRe,Bias,18.36694758175783,13.259939937821894,12.65632675352221,12.16780783183985,13.366617583427098,18.36694758175783,13.259939937821894,13.259939937821894
1781008114.504546910,1781008138.664633989,14,14,FartherHybridRe,Bias,11.781415137885741,12.086680886398401,12.107447203160257,10.831336932921618,12.083344003316713,11.781415137885741,12.086680886398401,12.086680886398401
1781008115.147108682,1781008139.145852089,15,14,FartherHybridRe,Bias,5.494941507544955,12.159935491284616,12.68820841934528,11.839553933675065,12.413706915117297,5.494941507544955,12.159935491284616,12.159935491284616
1781008117.633953028,1781008141.763252020,16,14,FartherHybridRe,Bias,9.387556086032603,8.926409951553728,8.92934188188794,7.489323474487928,8.930380753045094,9.387556086032603,8.926409951553728,8.926409951553728
