timestamp,pupil_hardware_timestamp,event_count,bin_count,button_id,active_model,Raw,Bias,Linear,Radial Concentric,Simple Radial,Raw 2,Radial Complete,Conic
1780412186.849539661,1780411601.774926901,0,1,LeftHybridRe,Bias,11.398178899590542,11.398178899590542,11.398178899590542,11.398178899590542,11.398178899590542,11.398178899590542,11.398178899590542,11.398178899590542
1780412191.145246815,1780411606.068679094,1,2,RightHybridRe,Bias,10.015888193125264,3.6796204787118842,3.6796204787118842,3.6796204787118842,3.6796204787118842,10.015888193125264,3.6796204787118842,3.6796204787118842
1780412195.912415426,1780411610.863193989,2,4,DownHybridRe,Bias,9.492368768756961,6.636412446568987,6.636412446568987,6.636412446568987,6.636412446568987,9.492368768756961,6.636412446568987,6.636412446568987
1780412196.848165429,1780411611.773950100,3,5,DownHybridRe,Bias,6.187174294179099,8.029898683357501,8.029898683357501,8.029898683357501,8.029898683357501,6.187174294179099,8.029898683357501,8.029898683357501
1780412200.299082562,1780411615.127170086,4,5,UpHybridRe,Bias,10.988349836900072,6.746619667706562,6.746619667706562,6.777944804926821,6.746619667706562,10.988349836900072,6.746619667706562,6.746619667706562
1780412204.088061578,1780411619.061176062,5,6,CloserHybridRe,Bias,9.398685599951813,7.120154545254182,7.120154545254182,6.951155303457216,7.120154545254182,9.398685599951813,7.120154545254182,7.120154545254182
1780412207.018955047,1780411621.913672924,6,7,FartherHybridRe,Bias,8.232514140677084,7.0109631578730935,7.0109631578730935,6.575050990909112,7.0109631578730935,8.232514140677084,7.0109631578730935,7.0109631578730935
1780412209.979418329,1780411624.951236963,7,9,A,Bias,9.366855851572137,6.728728384114448,6.728728384114448,5.828244183099473,6.728728384114448,9.366855851572137,6.728728384114448,6.728728384114448
1780412212.775264464,1780411627.643637896,8,12,B,Simple Radial,11.82478492412298,10.56314396983865,10.56314396983865,9.365776133223646,8.920495328866762,11.82478492412298,10.56314396983865,10.56314396983865
1780412217.753479237,1780411632.658065081,9,12,FartherHybridRe,Simple Radial,5.156973139469142,3.165421973541344,3.8072466132312077,4.162928437511476,3.1807196865403013,5.156973139469142,3.165421973541344,3.165421973541344
1780412219.944059245,1780411634.900722980,10,12,DownHybridRe,Simple Radial,9.483407286593641,3.6487861207137673,5.157690254741856,5.211397904337456,5.483447593801417,9.483407286593641,3.6487861207137673,3.6487861207137673
1780412223.141739179,1780411638.043049097,11,12,LeftHybridRe,Simple Radial,9.567022919012663,4.9489205898879876,5.151671970594295,4.887159446177297,4.810938067135904,9.567022919012663,4.9489205898879876,4.9489205898879876
1780412225.235836443,1780411640.230477095,12,12,DownHybridRe,Simple Radial,6.789183945501382,2.313991486635264,3.11444414485251,3.4472696813862056,3.84489242569341,6.789183945501382,2.313991486635264,2.313991486635264
1780412226.715379132,1780411641.641855001,13,12,DownHybridRe,Simple Radial,8.204487239668564,3.191009688409423,4.097818772805256,3.7607501886945984,2.923797308783324,8.204487239668564,3.191009688409423,3.191009688409423
1780412227.166308049,1780411642.107244015,14,12,DownHybridRe,Simple Radial,81.72458197190204,74.61782631656455,79.30871443315444,79.21285231623334,75.7252792930349,81.72458197190204,74.61782631656455,74.61782631656455
1780412229.115395833,1780411644.014302015,15,12,DownHybridRe,Simple Radial,6.765613631892349,11.380076155837576,10.297294727045271,11.409345757553927,12.639451778605647,6.765613631892349,11.380076155837576,11.380076155837576
1780412229.671685693,1780411644.624923944,16,12,DownHybridRe,Simple Radial,84.97625611151946,78.24714174442086,83.25488834681207,83.19999225892218,79.53554151073011,84.97625611151946,78.24714174442086,78.24714174442086
1780412233.091152791,1780411647.977489948,17,12,DownHybridRe,Simple Radial,6.452510168448854,5.970472620567181,6.382825431287057,6.847273956741482,7.120523533872727,6.452510168448854,5.970472620567181,5.970472620567181
1780412235.196723718,1780411650.094523907,18,12,CloserHybridRe,Simple Radial,7.207125254470971,6.922805089638283,6.306859051706921,6.33419256191603,5.974277505834768,7.207125254470971,6.922805089638283,6.922805089638283
1780412237.692393086,1780411652.617227077,19,12,DownHybridRe,Simple Radial,5.371271847673941,5.142535807632316,5.094318310213612,5.228697018452558,5.5732692567885636,5.371271847673941,5.142535807632316,5.142535807632316
1780412239.984174417,1780411654.868911982,20,12,A,Simple Radial,7.046148369292642,6.384621661769825,7.02408322831446,7.000021790550617,6.468824162411436,7.046148369292642,6.384621661769825,6.384621661769825
1780412243.328020981,1780411658.241946936,21,13,LeftHybridRe,Simple Radial,5.1340419814098945,10.528067925115572,9.261531565127791,9.410508763905419,9.776333893019524,5.1340419814098945,10.528067925115572,10.528067925115572
1780412244.505088883,1780411659.403069973,22,13,A,Simple Radial,6.6006992497747685,6.277561578552919,6.6264054477395975,6.944655303917745,6.243030750271217,6.6006992497747685,6.277561578552919,6.277561578552919
1780412247.832860711,1780411662.696358919,23,13,UpHybridRe,Simple Radial,2.088584670573728,5.836294767883269,4.238262659298544,4.416560613002973,4.708021562708644,2.088584670573728,5.836294767883269,5.836294767883269
1780412255.597787770,1780411670.498176098,24,13,UpHybridRe,Simple Radial,8.685606503404841,10.842248001559955,9.517036600494416,9.437363862934843,9.240869901228619,8.685606503404841,10.842248001559955,10.842248001559955
1780412256.228300439,1780411671.178797960,25,13,UpHybridRe,Simple Radial,126.12837547339606,122.29034825019275,127.30121962851541,127.42347617175918,125.54054000583274,126.12837547339606,122.29034825019275,122.29034825019275
