2024-07-28 22:37:56.631971,0.5030631256103516,0.42574350992838544,1.0
2024-07-28 22:37:56.664188,0.5048579406738282,0.43034296671549477,1.0
2024-07-28 22:37:56.691498,0.5016747283935546,0.4305897013346354,1.0
2024-07-28 22:37:56.727195,0.5090500640869141,0.4261859130859375,1.0
2024-07-28 22:37:56.759939,0.506396484375,0.4293892923990885,1.0
2024-07-28 22:37:56.795906,0.5147149276733398,0.4298792012532552,1.0
2024-07-28 22:37:56.822355,0.5144905090332031,0.4243486785888672,1.0
2024-07-28 22:37:56.866405,0.5052087020874023,0.4228838094075521,1.0
2024-07-28 22:37:56.896993,0.5005902481079102,0.42976175944010414,1.0
2024-07-28 22:37:56.928010,0.4974148559570313,0.4240209706624349,1.0
2024-07-28 22:37:56.965640,0.51509033203125,0.4335394795735677,1.0
2024-07-28 22:37:56.997550,0.5105982589721679,0.42981679280598956,1.0
2024-07-28 22:37:57.030809,0.49628639221191406,0.4284429931640625,1.0
2024-07-28 22:37:57.062433,0.513973503112793,0.42499539693196614,1.0
2024-07-28 22:37:57.093395,0.5082194137573243,0.42387168884277343,1.0
2024-07-28 22:37:57.128882,0.5077861022949218,0.4299561055501302,1.0
2024-07-28 22:37:57.161830,0.5045734405517578,0.4269997151692708,1.0
2024-07-28 22:37:57.199532,0.5047201919555664,0.4303411356608073,1.0
2024-07-28 22:37:57.231636,0.5131586074829102,0.4289803059895833,1.0
2024-07-28 22:37:57.267538,0.5090961074829101,0.4264639282226563,1.0
2024-07-28 22:37:57.294731,0.5070371627807617,0.4273975118001302,1.0
2024-07-28 22:37:57.326764,0.5102282333374023,0.42813985188802084,1.0
2024-07-28 22:37:57.366004,0.5100128173828125,0.4321630859375,1.0
2024-07-28 22:37:57.400253,0.5062901306152344,0.42947911580403647,1.0
2024-07-28 22:37:57.429567,0.5060214996337891,0.4313507080078125,1.0
2024-07-28 22:37:57.461637,0.512967872619629,0.43150248209635417,1.0
2024-07-28 22:37:57.497832,0.50561279296875,0.4276084899902344,1.0
2024-07-28 22:37:57.529978,0.5054029846191406,0.43105392456054686,1.0
2024-07-28 22:37:57.567066,0.5141160583496094,0.4259025319417318,1.0
2024-07-28 22:37:57.595849,0.5117501831054687,0.43076685587565106,1.0
2024-07-28 22:37:57.628969,0.5120447540283203,0.43207194010416666,1.0
2024-07-28 22:37:57.665548,0.5015753555297852,0.43126490275065105,1.0
2024-07-28 22:37:57.697197,0.5096487045288086,0.42890355428059895,1.0
2024-07-28 22:37:57.725963,0.5128153610229492,0.42802627563476564,1.0
2024-07-28 22:37:57.765843,0.5282187271118164,0.4309720357259115,1.0
2024-07-28 22:37:57.797813,0.5065889739990235,0.42801915486653647,1.0
2024-07-28 22:37:57.833143,0.5060377502441407,0.4281559753417969,1.0
2024-07-28 22:37:57.863067,0.5060138320922851,0.42783106486002603,1.0
2024-07-28 22:37:57.897028,0.515054817199707,0.43156255086263023,1.0
2024-07-28 22:37:57.926969,0.5081031799316407,0.4261309051513672,1.0
2024-07-28 22:37:57.968251,0.5081282043457032,0.4350192260742187,1.0
2024-07-28 22:37:57.994543,0.5071647644042969,0.4343445841471354,1.0
2024-07-28 22:37:58.024609,0.5066105651855469,0.4268841044108073,1.0
2024-07-28 22:37:58.065994,0.5100345993041993,0.42538297017415366,1.0
2024-07-28 22:37:58.098238,0.5031898498535157,0.43036636352539065,1.0
2024-07-28 22:37:58.128883,0.5042816543579102,0.4277332051595052,1.0
