timestamp,pupil_hardware_timestamp,event_count,bin_count,active_model,num_bins,total_samples,current_rmse
1782218376.342721395,1782218349.426004887,6,ACTION_RESET_RESUME,0,0,0.0
1782218925.151586008,1782218760.681592941,32,ACTION_RESET_RESUME,0,0,0.0
