timestamp,pupil_hardware_timestamp,event_count,active_model,Raw,Bias,Linear,Radial Concentric,Simple Radial,Radial Complete,Conic
1774612341.604045924,1774611854.111283063,0,Bias,11.2163796853583,9.891660211923778,9.891660211923778,9.891660211923778,9.891660211923778,9.891660211923778,9.891660211923778
1774612345.881902955,1774611858.309719085,1,Bias,27.82825380267465,13.73824045990411,13.73824045990411,13.73824045990411,13.73824045990411,13.73824045990411,13.73824045990411
1774612349.904136563,1774611862.354007005,2,Linear,26.50625932430614,24.8168696697893,11.88487526168733,23.32073904770474,15.072287289664228,24.8168696697893,24.8168696697893
1774612350.377026160,1774611862.594261884,3,Linear,27.20621885320693,25.795801027963606,16.86773673780186,22.604854489692208,18.804852375804987,25.795801027963606,25.795801027963606
1774612350.958507844,1774611863.319895982,4,Linear,26.869671585989945,25.452071434809902,15.942808306822245,21.909208164290195,17.666807128048685,25.452071434809902,25.452071434809902
1774612353.937300266,1774611866.512650966,5,Linear,27.641618363624218,25.89225714960819,16.539381051448075,21.26299340594832,18.382666213815845,25.89225714960819,25.89225714960819
1774612354.845157641,1774611867.373405933,6,Linear,26.633714517065442,24.983155938869153,15.679583980973405,21.458932313802926,17.46879097208382,24.983155938869153,24.983155938869153
1774612359.184081577,1774611871.662367105,7,Linear,31.52591767986558,29.885013629115313,16.51217859444394,41.392681499900036,17.600227303605323,29.885013629115313,29.885013629115313
1774612359.848709169,1774611872.182744979,8,Linear,29.823676902992315,29.379327829290467,22.318643258172465,34.8971777469437,25.174410994560525,29.379327829290467,29.379327829290467
1774612360.632419100,1774611872.558121919,9,Linear,27.74514742729243,27.234469262037823,22.912799842537655,30.667979020586905,24.754078888500317,27.234469262037823,27.234469262037823
1774612361.333617610,1774611872.768378019,10,Linear,48.16921009701228,47.25244456375305,43.311796054945745,50.81715580719902,45.571266551490055,47.25244456375305,47.25244456375305
1774612361.942639891,1774611872.768378019,11,Linear,48.507580237073974,46.60493332484533,41.26068940988991,50.34740858785332,43.95694504491626,46.60493332484533,46.60493332484533
1774612362.626660122,1774611874.084500074,12,Linear,42.05371268966224,41.35721006535737,38.854825247156775,44.764441318091194,39.93445294979261,41.35721006535737,41.35721006535737
1774612363.358000777,1774611874.475194931,13,Linear,42.45653783630312,41.61150910338276,39.05047838751759,44.907816769549804,40.106096375389185,41.61150910338276,41.61150910338276
1774612368.752155465,1774611881.161685943,14,Linear,34.7834275652041,32.22021200555326,27.71176392064123,36.31571258029742,28.713241659938337,32.22021200555326,32.22021200555326
1774612371.849741691,1774611884.329350948,15,Linear,33.25109438626178,31.08449328580189,27.120556099707816,34.397120931645595,28.092378322594538,31.08449328580189,31.08449328580189
1774612376.296298352,1774611888.748689889,16,Linear,38.456190687430755,34.82818173414733,23.445835658800622,33.84260900033909,27.29085089093815,34.82818173414733,34.82818173414733
