timestamp,input_id,status,button_status,percent
2024-08-28 13:50:05.240833,S1Y_-1,inactive,0,0.0
2024-08-28 13:50:05.240833,TR,inactive,0,0.0
2024-08-28 13:50:05.240833,S1X_+1,inactive,0,0.0
2024-08-28 13:50:05.240833,S1X_-1,inactive,0,0.0
2024-08-28 13:50:05.240833,S1Y_+1,inactive,0,0.0
2024-08-28 13:50:05.240833,TL,inactive,0,0.0
2024-08-28 13:50:05.284195,S1Y_-1,inactive,0,0.0
2024-08-28 13:50:05.284195,TR,inactive,0,0.0
2024-08-28 13:50:05.284195,S1X_+1,inactive,0,0.0
2024-08-28 13:50:05.284195,S1X_-1,inactive,0,0.0
2024-08-28 13:50:05.284195,S1Y_+1,inactive,0,0.0
2024-08-28 13:50:05.284195,TL,inactive,0,0.0
2024-08-28 13:50:05.335776,S1Y_-1,inactive,0,0.0
2024-08-28 13:50:05.335776,TR,inactive,0,0.0
2024-08-28 13:50:05.335776,S1X_+1,inactive,0,0.0
2024-08-28 13:50:05.335776,S1X_-1,inactive,0,0.0
2024-08-28 13:50:05.335776,S1Y_+1,inactive,0,0.0
2024-08-28 13:50:05.335776,TL,inactive,0,0.0
2024-08-28 13:50:05.357357,S1Y_-1,inactive,0,0.0
2024-08-28 13:50:05.357357,TR,inactive,0,0.0
2024-08-28 13:50:05.357357,S1X_+1,inactive,0,0.0
2024-08-28 13:50:05.357357,S1X_-1,inactive,0,0.0
2024-08-28 13:50:05.357357,S1Y_+1,inactive,0,0.0
2024-08-28 13:50:05.357357,TL,inactive,0,0.0
2024-08-28 13:50:05.387071,S1Y_-1,inactive,0,0.0
2024-08-28 13:50:05.387071,TR,inactive,0,0.0
2024-08-28 13:50:05.387071,S1X_+1,inactive,0,0.0
2024-08-28 13:50:05.387071,S1X_-1,inactive,0,0.0
2024-08-28 13:50:05.387071,S1Y_+1,inactive,0,0.0
2024-08-28 13:50:05.387071,TL,inactive,0,0.0
2024-08-28 13:50:05.430930,S1Y_-1,inactive,0,0.0
2024-08-28 13:50:05.430930,TR,inactive,0,0.0
2024-08-28 13:50:05.430930,S1X_+1,inactive,0,0.0
2024-08-28 13:50:05.430930,S1X_-1,inactive,0,0.0
2024-08-28 13:50:05.430930,S1Y_+1,inactive,0,0.0
2024-08-28 13:50:05.430930,TL,inactive,0,0.0
2024-08-28 13:50:05.465852,S1Y_-1,inactive,0,0.0
2024-08-28 13:50:05.465852,TR,inactive,0,0.0
2024-08-28 13:50:05.465852,S1X_+1,inactive,0,0.0
2024-08-28 13:50:05.465852,S1X_-1,inactive,0,0.0
2024-08-28 13:50:05.465852,S1Y_+1,inactive,0,0.0
2024-08-28 13:50:05.465852,TL,inactive,0,0.0
2024-08-28 13:50:05.481679,S1Y_-1,inactive,0,0.0
2024-08-28 13:50:05.481679,TR,inactive,0,0.0
2024-08-28 13:50:05.481679,S1X_+1,inactive,0,0.0
2024-08-28 13:50:05.481679,S1X_-1,inactive,0,0.0
2024-08-28 13:50:05.481679,S1Y_+1,inactive,0,0.0
2024-08-28 13:50:05.481679,TL,inactive,0,0.0
2024-08-28 13:50:05.534483,S1Y_-1,inactive,0,0.0
2024-08-28 13:50:05.534483,TR,inactive,0,0.0
2024-08-28 13:50:05.534483,S1X_+1,inactive,0,0.0
2024-08-28 13:50:05.534483,S1X_-1,inactive,0,0.0
2024-08-28 13:50:05.534483,S1Y_+1,inactive,0,0.0
2024-08-28 13:50:05.534483,TL,inactive,0,0.0
2024-08-28 13:50:05.585298,S1Y_-1,inactive,0,0.0
2024-08-28 13:50:05.585298,TR,inactive,0,0.0
2024-08-28 13:50:05.585298,S1X_+1,inactive,0,0.0
2024-08-28 13:50:05.585298,S1X_-1,inactive,0,0.0
2024-08-28 13:50:05.585298,S1Y_+1,inactive,0,0.0
2024-08-28 13:50:05.585298,TL,inactive,0,0.0
2024-08-28 13:50:05.614418,S1Y_-1,inactive,0,0.0
2024-08-28 13:50:05.614418,TR,inactive,0,0.0
2024-08-28 13:50:05.614418,S1X_+1,inactive,0,0.0
2024-08-28 13:50:05.614418,S1X_-1,inactive,0,0.0
2024-08-28 13:50:05.614418,S1Y_+1,inactive,0,0.0
2024-08-28 13:50:05.614418,TL,inactive,0,0.0
2024-08-28 13:50:05.658829,S1Y_-1,inactive,0,0.0
2024-08-28 13:50:05.658829,TR,inactive,0,0.0
2024-08-28 13:50:05.658829,S1X_+1,inactive,0,0.0
2024-08-28 13:50:05.658829,S1X_-1,inactive,0,0.0
2024-08-28 13:50:05.658829,S1Y_+1,inactive,0,0.0
2024-08-28 13:50:05.658829,TL,inactive,0,0.0
2024-08-28 13:50:05.681088,S1Y_-1,inactive,0,0.0
2024-08-28 13:50:05.681088,TR,inactive,0,0.0
2024-08-28 13:50:05.681088,S1X_+1,inactive,0,0.0
2024-08-28 13:50:05.681088,S1X_-1,inactive,0,0.0
2024-08-28 13:50:05.681088,S1Y_+1,inactive,0,0.0
2024-08-28 13:50:05.681088,TL,inactive,0,0.0
2024-08-28 13:50:05.732430,S1Y_-1,inactive,0,0.0
2024-08-28 13:50:05.732430,TR,inactive,0,0.0
2024-08-28 13:50:05.732430,S1X_+1,inactive,0,0.0
2024-08-28 13:50:05.732430,S1X_-1,inactive,0,0.0
2024-08-28 13:50:05.732430,S1Y_+1,inactive,0,0.0
2024-08-28 13:50:05.732430,TL,inactive,0,0.0
2024-08-28 13:50:05.769091,S1Y_-1,inactive,0,0.0
2024-08-28 13:50:05.769091,TR,inactive,0,0.0
2024-08-28 13:50:05.769091,S1X_+1,inactive,0,0.0
2024-08-28 13:50:05.769091,S1X_-1,inactive,0,0.0
2024-08-28 13:50:05.769091,S1Y_+1,inactive,0,0.0
2024-08-28 13:50:05.769091,TL,inactive,0,0.0
