timestamp,diameter_left,diameter_right,gaze_x,gaze_y
1780403162.353142,5.192338466644287,4.420653343200684,863.1564331054688,1162.6363525390625
1780403162.358131,5.111495018005371,4.3802313804626465,832.8101196289062,1157.5623779296875
1780403162.363131,5.3503499031066895,3.7445099353790283,856.7305908203125,1146.0596923828125
1780403162.368131,5.295229434967041,4.563966274261475,858.4266357421875,1158.2706298828125
1780403162.373131,5.129868507385254,4.446375846862793,845.07568359375,1164.5970458984375
1780403162.378142,5.405470371246338,4.225894451141357,848.60205078125,1166.4500732421875
1780403162.383131,5.262157440185547,4.37288236618042,847.9237060546875,1163.671142578125
1780403162.388142,5.247458457946777,4.156075477600098,848.178955078125,1166.354736328125
1780403162.393265,5.181313991546631,4.0421600341796875,845.2931518554688,1157.2158203125
1780403162.398264,5.357699394226074,4.5125203132629395,844.8780517578125,1156.59130859375
1780403162.403265,5.475289344787598,4.325111389160156,853.083984375,1155.699951171875
1780403162.408264,5.306253433227539,4.4500508308410645,852.0137329101562,1164.9658203125
1780403162.413265,5.181313991546631,4.056858539581299,824.5546875,1177.6995849609375
1780403162.418264,5.423843860626221,4.134027481079102,813.6666870117188,1160.531005859375
1780403162.423275,5.1666154861450195,4.196496963500977,842.9757080078125,1166.0418701171875
1780403162.428264,5.140892505645752,4.156075477600098,842.547119140625,1169.236572265625
1780403162.433264,5.137217998504639,4.637459754943848,848.1990356445312,1180.1287841796875
1780403162.438264,5.357699394226074,4.1744489669799805,879.48095703125,1133.5919189453125
1780403162.443264,5.170289993286133,4.453725337982178,868.7691650390625,1144.6461181640625
1780403162.448264,5.258482456207275,4.369207382202148,853.13671875,1174.7027587890625
1780403162.453264,5.1666154861450195,4.688905715942383,854.5775146484375,1167.7906494140625
1780403162.458264,5.376072883605957,4.394930362701416,853.7472534179688,1166.6871337890625
1780403162.463264,5.548783302307129,4.475773334503174,849.2670288085938,1161.673583984375
1780403162.468264,5.159265995025635,4.545592784881592,849.4137573242188,1161.242431640625
1780403162.473264,5.093121528625488,3.6857149600982666,836.4884643554688,1180.6573486328125
1780403162.478264,5.427518367767334,4.431677341461182,849.4215698242188,1152.5430908203125
1780403162.483264,5.236434459686279,4.659508228302002,843.779296875,1155.541015625
1780403162.488265,5.335651397705078,4.37288236618042,825.2227783203125,1162.228515625
1780403162.493264,5.236434459686279,4.534568786621094,858.4777221679688,1164.232421875
1780403162.498265,5.512036323547363,3.873124122619629,851.8385620117188,1160.8568115234375
1780403162.503264,5.295229434967041,4.310412406921387,847.80029296875,1154.5576171875
1780403162.508265,5.478964328765869,4.55661678314209,844.8715209960938,1151.18701171875
1780403162.513264,5.343000411987305,4.038485527038574,848.119140625,1167.755615234375
1780403162.518265,5.173964977264404,4.137701988220215,842.0896606445312,1151.538330078125
1780403162.523387,5.534084320068359,4.505170822143555,859.5674438476562,1162.4842529296875
1780403162.528387,5.118844509124756,3.343968629837036,853.5494995117188,1160.3896484375
1780403162.533387,5.1555914878845215,4.751375198364258,837.5586547851562,1174.5428466796875
1780403162.538387,4.957158088684082,4.089931011199951,827.782958984375,1178.0340576171875
1780403162.543387,5.328301906585693,4.376556873321533,844.8135375976562,1153.7418212890625
1780403162.548387,5.008603572845459,4.266315937042236,848.1934814453125,1168.9029541015625
1780403162.553387,5.173964977264404,4.167099475860596,834.5667724609375,1168.269287109375
1780403162.558387,5.262157440185547,4.644809246063232,841.118408203125,1160.5491943359375
1780403162.563387,5.548783302307129,4.534568786621094,836.2338256835938,1162.1160888671875
1780403162.568387,5.313602924346924,4.336135387420654,876.461181640625,1135.06591796875
1780403162.573387,5.115169525146484,4.203846454620361,862.56787109375,1176.6141357421875
1780403162.578387,4.916736602783203,4.292038917541504,856.6550903320312,1170.7427978515625
1780403162.583387,5.15191650390625,4.4720988273620605,847.0995483398438,1175.842529296875
1780403162.588387,5.306253433227539,4.152400493621826,851.7355346679688,1170.2403564453125
1780403162.593387,5.581855297088623,4.501496315002441,842.9007568359375,1167.5853271484375
1780403162.598387,5.291554927825928,4.483122825622559,842.4205322265625,1152.9923095703125
1780403162.603387,5.1666154861450195,4.269990921020508,857.5137939453125,1152.0191650390625
1780403162.608387,5.306253433227539,4.439026832580566,857.3351440429688,1147.8128662109375
1780403162.613387,5.412819862365723,4.269990921020508,839.6492309570312,1164.7923583984375
1780403162.618387,5.126194000244141,4.619086265563965,838.5173950195312,1162.7398681640625
1780403162.623387,5.192338466644287,4.578664779663086,838.615234375,1163.349609375
1780403162.628387,5.1555914878845215,4.457399845123291,838.4158325195312,1159.476806640625
1780403162.633387,5.291554927825928,4.582339763641357,837.3112182617188,1152.2342529296875
1780403162.638387,5.291554927825928,4.586014270782471,820.6346435546875,1171.3394775390625
1780403162.643387,5.240109443664551,5.004929065704346,798.8177490234375,1160.3094482421875
1780403162.648387,5.434867858886719,4.909387111663818,855.3679809570312,1169.14453125
1780403162.653387,5.467939853668213,4.876314640045166,851.9804077148438,1163.6893310546875
1780403162.658398,5.269506931304932,4.563966274261475,848.832763671875,1155.55029296875
1780403162.663509,5.343000411987305,4.439026832580566,859.8878784179688,1153.4334716796875
1780403162.668509,5.115169525146484,3.913545846939087,833.3280029296875,1160.0714111328125
1780403162.673509,5.107820510864258,4.530893802642822,843.6613159179688,1160.4285888671875
1780403162.678509,5.269506931304932,4.780772686004639,837.2025756835938,1149.3785400390625
1780403162.683509,5.221735954284668,4.350833892822266,846.8805541992188,1135.165283203125
1780403162.688509,5.486313343048096,4.457399845123291,803.429443359375,1153.5179443359375
1780403162.693509,5.445891857147217,4.622761249542236,850.9849853515625,1161.7691650390625
1780403162.698509,5.467939853668213,4.3802313804626465,845.7667236328125,1170.9599609375
1780403162.703509,5.387096881866455,4.211195945739746,826.4136962890625,1169.1893310546875
1780403162.708509,4.990230083465576,4.37288236618042,801.8098754882812,1147.571533203125
1780403162.713509,5.460590839385986,4.409628868103027,846.1396484375,1164.048583984375
1780403162.718509,5.03800106048584,4.3140869140625,827.8120727539062,1150.91357421875
1780403162.723509,5.335651397705078,4.696254730224609,835.6494750976562,1138.657958984375
1780403162.728509,5.262157440185547,4.159749984741211,835.999755859375,1127.107421875
1780403162.733509,5.328301906585693,4.6668572425842285,826.0679321289062,1159.9580078125
1780403162.73852,5.331976413726807,4.464749336242676,842.6036987304688,1156.5469970703125
1780403162.743509,5.37974739074707,4.586014270782471,843.4835815429688,1163.195068359375
1780403162.748509,5.291554927825928,4.369207382202148,832.8670043945312,1157.3826904296875
1780403162.753509,5.3723978996276855,4.527219295501709,839.0479125976562,1154.539306640625
1780403162.758509,5.1555914878845215,4.608062267303467,850.2926025390625,1161.2427978515625
1780403162.763509,5.063724040985107,4.365532875061035,844.81640625,1146.7423095703125
1780403162.76852,5.313602924346924,4.659508228302002,829.8097534179688,1157.3480224609375
1780403162.773509,5.302578926086426,4.54191780090332,851.2630615234375,1169.853759765625
1780403162.77852,5.243783950805664,4.721977710723877,845.81201171875,1158.799072265625
1780403162.783509,5.603903770446777,4.600712776184082,846.8744506835938,1154.806396484375
1780403162.788509,5.4642653465271,4.857941150665283,823.6376342773438,1151.860595703125
1780403162.793631,5.258482456207275,4.277340412139893,821.1912841796875,1144.3201904296875
1780403162.798631,5.416494369506836,4.494146823883057,823.7514038085938,1145.5706787109375
1780403162.803631,5.28053092956543,4.3912553787231445,842.9990234375,1180.8385009765625
1780403162.808631,5.383422374725342,4.608062267303467,829.624755859375,1141.4649658203125
1780403162.813631,5.416494369506836,4.758724689483643,861.9214477539062,1141.177978515625
1780403162.818631,5.482638835906982,4.152400493621826,842.4512329101562,1148.4503173828125
