bin_x,bin_y,gaze_x,gaze_y,err_x,err_y
10,8,514.8693237304688,435.93896484375,-4.670492379966959,6.500066703160201
10,8,512.190673828125,443.90570068359375,-2.0459054663526217,-1.460451814265923
10,8,512.591796875,448.54815673828125,-2.4803637683269244,-5.889394047481574
10,8,513.347412109375,443.8499755859375,-3.2475138443629703,-1.0281743976091775
10,8,516.6790771484375,441.83343505859375,-8.203437424725962,8.515666717209797
10,8,517.6336669921875,446.1114501953125,-9.204987857813933,4.802752258195881
10,8,513.1346435546875,447.97979736328125,-4.841909219899492,3.2879611448369133
10,8,516.5057983398438,448.942626953125,-8.3490088046413,2.678687609602946
10,8,513.427734375,448.865234375,-5.299540710899521,3.108742295243019
10,8,516.7623291015625,445.4815673828125,-7.949404610452518,7.225687337351701
10,9,511.5806579589844,451.67816162109375,-1.4755478919981897,-8.732096074307265
10,9,510.5870056152344,454.98699951171875,-0.5661715727897558,-12.029539118505511
10,9,518.0411987304688,450.49725341796875,-9.606741462445825,-0.6642292321153604
10,9,512.432373046875,453.87628173828125,-3.8756733549567457,-1.5646730257408308
10,7,512.172607421875,362.11724853515625,14.20399023674679,0.31103870223921604
10,7,512.02685546875,360.4112548828125,14.129077500234757,1.5753634228955775
10,7,510.8100280761719,359.74847412109375,15.125119132377677,1.7962329250302105
10,7,512.9952392578125,356.024658203125,12.581523392154963,5.11627611324235
10,7,512.2181396484375,358.29718017578125,12.764464720060914,2.5019846688813345
10,7,511.34368896484375,358.86895751953125,13.259045188861364,1.7142062223551306
10,7,511.58538818359375,360.40185546875,12.617623064009308,-0.028826143488402067
10,7,507.5140075683594,362.9013671875,16.291218564593237,-2.7018497221469033
10,7,509.2000732421875,359.745361328125,14.378345256228386,0.11532809677845535
10,7,510.65045166015625,357.84063720703125,12.845468908986163,1.8021087770388817
10,7,510.0870056152344,359.5504150390625,13.312431852848249,-0.098014522301753
10,7,509.03204345703125,360.15875244140625,12.949635376737774,-0.9641666483431663
10,7,508.1552429199219,358.24053955078125,12.85764819292126,0.8010428244433001
10,7,509.4496765136719,359.2657470703125,11.077077997787114,-0.7468640176874146
10,7,505.74359130859375,359.621826171875,14.549742740145462,-1.570246331657927
10,7,506.8528747558594,359.76483154296875,13.308863892732802,-2.103897174540805
10,7,506.9344787597656,358.72222900390625,13.18465581465307,-1.3737773981812893
10,7,506.6535339355469,358.41107177734375,13.4710297588407,-1.333836474190889
10,7,509.5075378417969,363.36187744140625,10.022055164280573,-6.274421100019936
10,7,505.91790771484375,359.01171875,12.9928151017956,-2.0229415747494954
10,7,505.1636047363281,357.85888671875,13.101106579972225,-1.217005509047965
10,7,505.06732177734375,359.98095703125,13.136739085136469,-3.799633666091893
10,7,507.90106201171875,359.88214111328125,10.560483001574994,-4.226290967421733
10,7,503.0260314941406,354.0582275390625,15.464960211191624,0.9248389958585221
10,7,503.7427673339844,355.04498291015625,14.767487327807544,-0.5416085332683451
10,7,503.3490905761719,356.2301025390625,14.486554845844125,-1.5405265214633914
10,7,503.25201416015625,354.25860595703125,14.077772723870112,0.5676284501590771
10,7,506.54168701171875,354.565185546875,10.919349442708835,-0.0773098483459762
10,7,505.5167541503906,355.14288330078125,11.74176753774941,-1.0327679319908611
10,7,503.4049377441406,358.4544677734375,13.651071591849472,-4.722108231181096
10,7,502.47216796875,357.3935546875,14.38132901509016,-4.038950971777524
10,7,501.846923828125,352.06500244140625,15.011313281046,0.9594761134854366
10,7,501.6065673828125,355.2626953125,15.291592592553684,-2.4497520700466
10,7,502.1332092285156,354.9853515625,14.7738308014533,-2.3357855129820564
10,7,501.3462829589844,353.35845947265625,15.569691325191002,-0.8732677922746461
10,7,502.9680480957031,354.49560546875,13.951546650891146,-2.1700580076299048
10,7,503.57183837890625,353.565673828125,12.695157936631404,-0.9340219563195546
10,7,500.5984802246094,355.20709228515625,15.256604799702018,-2.524799493368562
10,7,501.9420471191406,353.72900390625,14.028091920911947,-2.032683479064133
10,7,503.7428283691406,351.11865234375,12.279024623196733,0.13449773871803927
10,7,502.5852355957031,351.4716796875,13.488017626513738,-0.6590114593057592
10,7,502.1375427246094,353.18939208984375,13.804048787089073,-2.7946127594215113
10,7,500.16351318359375,350.34735107421875,15.122610756127301,-1.1314048361709297
10,7,500.864013671875,350.16754150390625,14.311121000258026,-1.2270378748244184
10,7,500.57122802734375,353.90069580078125,14.853386932502417,-5.0408571867129695
10,7,501.7163391113281,352.83282470703125,13.58904094806769,-4.619128718823276
10,7,501.442138671875,352.0325927734375,13.553504709247704,-4.075014600963414
10,7,501.5891418457031,351.47686767578125,12.382062869997412,-3.8279118223395585
10,7,501.4538269042969,350.63555908203125,11.63441522462017,-5.0803746931894125
10,7,500.5939025878906,351.03314208984375,12.353521737873734,-5.594533897819929
11,7,569.0274658203125,394.02630615234375,12.515137845292088,6.990024041218476
11,7,569.744873046875,392.28216552734375,11.713485873880018,8.57949068350257
11,7,570.3946533203125,392.15582275390625,11.131017089767852,8.558462880458137
11,7,569.6319580078125,390.682373046875,11.961023891593186,9.884542011007397
11,7,569.1727294921875,390.8111572265625,12.521135153768569,9.654252318738429
11,7,568.8619384765625,388.4005126953125,13.056105482476255,12.131852483451269
11,7,571.1737060546875,394.1905517578125,10.911941183997328,6.40052687689888
11,7,573.0728759765625,394.9769287109375,9.13369849469484,5.666065099270554
11,7,569.883056640625,392.5152587890625,12.236117841753298,8.084436727268951
11,7,569.655517578125,392.36962890625,12.422257872236969,8.110075806149268
11,7,572.3065185546875,392.82318115234375,9.986327576688268,7.310919605004358
11,7,570.5694580078125,392.96319580078125,11.938458804577067,6.825301001515697
