timestamp,pupil_hardware_timestamp,event_count,bin_count,button_id,active_model,Raw,Bias,Linear,Radial Concentric,Simple Radial,Radial Complete,Conic
1779473047.381391883,1779472464.306231022,0,2,LeftHybridRe,Bias,9.017824743312913,9.017824743312913,9.017824743312913,9.017824743312913,9.017824743312913,9.017824743312913,9.017824743312913
1779473053.358338636,1779472470.041273117,1,2,FartherHybridRe,Bias,14.538431385388028,9.751139598696938,9.751139598696938,9.751139598696938,9.751139598696938,9.751139598696938,9.751139598696938
1779473054.864372394,1779472471.737803936,2,2,FartherHybridRe,Bias,16.52116201479093,5.60466259000258,5.60466259000258,5.60466259000258,5.60466259000258,5.60466259000258,5.60466259000258
1779473055.172614426,1779472472.138181925,3,2,FartherHybridRe,Bias,159.50132363781975,144.8261747948189,144.8261747948189,144.8261747948189,144.8261747948189,144.8261747948189,144.8261747948189
1779473056.449706621,1779472473.379303932,4,3,FartherHybridRe,Bias,15.998202202228969,5.488043740473803,5.488043740473803,5.488043740473803,5.488043740473803,5.488043740473803,5.488043740473803
1779473056.879435610,1779472473.784682035,5,3,FartherHybridRe,Bias,54.76778136728522,41.613798757599895,41.613798757599895,41.613798757599895,41.613798757599895,41.613798757599895,41.613798757599895
1779473061.685311185,1779472478.509191990,6,4,LeftHybridRe,Bias,19.732113368945523,5.053732354964744,5.053732354964744,5.053732354964744,5.053732354964744,5.053732354964744,5.053732354964744
1779473064.766122381,1779472481.701915026,7,5,DownHybridRe,Bias,12.46679200268099,14.235438959242448,14.235438959242448,14.235438959242448,14.235438959242448,14.235438959242448,14.235438959242448
1779473067.049641908,1779472483.969044924,8,5,LeftHybridRe,Bias,14.151572127630157,6.80032125730233,6.80032125730233,6.29125791995958,6.80032125730233,6.80032125730233,6.80032125730233
1779473067.645092289,1779472484.629667044,9,5,LeftHybridRe,Bias,94.7343086191416,80.88864611658764,80.88864611658764,82.52355167032155,80.88864611658764,80.88864611658764,80.88864611658764
1779473069.045966912,1779472486.001528025,10,5,DownHybridRe,Bias,10.854532177854813,7.056606406710788,7.056606406710788,6.06365276280915,7.056606406710788,7.056606406710788,7.056606406710788
