timestamp,pupil_hardware_timestamp,event_count,bin_count,button_id,active_model,Raw,Bias,Linear,Radial Concentric,Simple Radial,Radial Complete,Conic
1779473047.381391883,1779472464.306231022,0,2,LeftHybridRe,Bias,10.780395039430886,3.783432688579324,3.783432688579324,3.783432688579324,3.783432688579324,3.783432688579324,3.783432688579324
1779473053.358338636,1779472470.041273117,1,2,FartherHybridRe,Bias,12.573254842351984,4.903284332256613,4.903284332256613,4.903284332256613,4.903284332256613,4.903284332256613,4.903284332256613
1779473054.864372394,1779472471.737803936,2,2,FartherHybridRe,Bias,14.65711970882568,6.091473723046995,6.091473723046995,6.091473723046995,6.091473723046995,6.091473723046995,6.091473723046995
1779473055.172614426,1779472472.138181925,3,2,FartherHybridRe,Bias,14.65711970882568,6.091473723046995,6.091473723046995,6.091473723046995,6.091473723046995,6.091473723046995,6.091473723046995
1779473056.449706621,1779472473.379303932,4,3,FartherHybridRe,Bias,14.574203338480705,4.2637191561429235,4.2637191561429235,4.2637191561429235,4.2637191561429235,4.2637191561429235,4.2637191561429235
1779473056.879435610,1779472473.784682035,5,3,FartherHybridRe,Bias,18.223469368507672,9.854283639808939,9.854283639808939,9.854283639808939,9.854283639808939,9.854283639808939,9.854283639808939
1779473061.685311185,1779472478.509191990,6,4,LeftHybridRe,Bias,15.952829924739378,5.154704466945739,5.154704466945739,5.154704466945739,5.154704466945739,5.154704466945739,5.154704466945739
1779473064.766122381,1779472481.701915026,7,5,DownHybridRe,Bias,14.517098259385529,7.4712855054101786,7.4712855054101786,6.848056224063536,7.4712855054101786,7.4712855054101786,7.4712855054101786
1779473067.049641908,1779472483.969044924,8,5,LeftHybridRe,Bias,14.896137756115056,7.105262727414215,7.105262727414215,6.701846530634528,7.105262727414215,7.105262727414215,7.105262727414215
1779473067.645092289,1779472484.629667044,9,5,LeftHybridRe,Bias,14.896137756115056,7.105262727414215,7.105262727414215,6.701846530634528,7.105262727414215,7.105262727414215,7.105262727414215
1779473069.045966912,1779472486.001528025,10,5,DownHybridRe,Bias,14.546817726521375,6.190474193817943,6.190474193817943,5.599933258166036,6.190474193817943,6.190474193817943,6.190474193817943
1779473069.779552557,1779472486.737160921,11,6,DownHybridRe,Radial Concentric,32.809839104989635,20.63730042095056,20.63730042095056,15.17208817707499,20.63730042095056,20.63730042095056,20.63730042095056
1779473076.642241977,1779472493.548335075,12,6,FartherHybridRe,Radial Concentric,32.70679897841702,21.202058052256863,21.202058052256863,14.986323820153519,21.202058052256863,21.202058052256863,21.202058052256863
1779473077.172594380,1779472494.098824024,13,6,FartherHybridRe,Radial Concentric,32.70679897841702,21.202058052256863,21.202058052256863,14.986323820153519,21.202058052256863,21.202058052256863,21.202058052256863
1779473081.971175180,1779472498.827688932,14,6,CloserHybridRe,Radial Concentric,34.47167880682102,20.357361233094046,20.357361233094046,14.670949585100846,20.357361233094046,20.357361233094046,20.357361233094046
1779473085.933765595,1779472502.836711884,15,6,CloserHybridRe,Radial Concentric,33.0208531913512,21.170956067532583,21.170956067532583,15.092363790684376,21.170956067532583,21.170956067532583,21.170956067532583
1779473087.806473912,1779472504.738615036,16,6,FartherHybridRe,Radial Concentric,32.83084561025453,22.986260172503687,22.986260172503687,16.24479636181429,22.986260172503687,22.986260172503687,22.986260172503687
1779473088.572588929,1779472505.594481945,17,6,DownHybridRe,Radial Concentric,31.46187567885489,21.748210993519336,21.748210993519336,14.916558530969853,21.748210993519336,21.748210993519336,21.748210993519336
1779473089.823220200,1779472506.765481949,18,6,FartherHybridRe,Radial Concentric,31.295229464048795,21.408705504472437,21.408705504472437,14.585602219460617,21.408705504472437,21.408705504472437,21.408705504472437
