timestamp,pupil_hardware_timestamp,event_count,active_model,Raw,Bias,Linear,Radial Concentric,Simple Radial,Radial Complete,Conic
1774880802.612550083,1774880314.968427896,0,Bias,44.06699794109062,44.06699794109062,44.06699794109062,44.06699794109062,44.06699794109062,44.06699794109062,44.06699794109062
1774880803.649597095,1774880315.548775911,1,Bias,45.81459291333512,64.67680736383119,64.67680736383119,64.67680736383119,64.67680736383119,64.67680736383119,64.67680736383119
1774880805.412794663,1774880317.780797958,2,Bias,39.70410126946487,47.18245555476554,47.18245555476554,47.18245555476554,47.18245555476554,47.18245555476554,47.18245555476554
1774880807.129153415,1774880319.537935972,3,Bias,37.91750741536856,39.67649838991626,39.67649838991626,39.67649838991626,39.67649838991626,39.67649838991626,39.67649838991626
1774880808.700804463,1774880321.069335937,4,Bias,38.562342706951064,37.28947624966689,37.28947624966689,37.28947624966689,37.28947624966689,37.28947624966689,37.28947624966689
1774880810.503505637,1774880322.885643959,5,Bias,35.24695836403064,34.07716363430981,34.07716363430981,34.07716363430981,34.07716363430981,34.07716363430981,34.07716363430981
1774880812.064453500,1774880324.387032985,6,Bias,33.26563641021391,30.83479912225888,30.83479912225888,30.83479912225888,30.83479912225888,30.83479912225888,30.83479912225888
1774880825.743217012,1774880338.104510068,7,Bias,34.630935901007575,30.321560016280593,30.321560016280593,30.321560016280593,30.321560016280593,30.321560016280593,30.321560016280593
1774880828.759442864,1774880341.212543010,8,Bias,36.78282039691346,30.155784783794488,30.155784783794488,30.155784783794488,30.155784783794488,30.155784783794488,30.155784783794488
1774880830.952707105,1774880343.354919910,9,Linear,37.28381697163933,29.084537352357586,29.084537352357586,29.084537352357586,29.084537352357586,29.084537352357586,29.084537352357586
1774880832.301175813,1774880344.611053943,10,Linear,38.53848432377821,28.701942527291045,28.632151409051378,28.750312032779803,28.695305965509398,28.701942527291045,28.701942527291045
1774880838.797978404,1774880351.102098941,11,Linear,39.15640179125423,28.08683148351608,28.23427583929639,28.13032126514243,28.098603592880128,28.08683148351608,28.08683148351608
1774880848.090383332,1774880360.421051979,12,Linear,40.822268219255996,28.29057627686823,28.502063271917944,28.279643929110115,28.31356549574614,28.29057627686823,28.29057627686823
1774880851.703589784,1774880363.983391046,13,Linear,42.3358289989176,27.867966758765608,28.032111578950882,27.846961943382556,27.88427384599439,27.867966758765608,27.867966758765608
1774880870.936562601,1774880383.176676034,14,Linear,42.90912728117833,27.18238033368559,27.384573702843,27.260095374654153,27.20380915868158,27.18238033368559,27.18238033368559
1774880873.975615692,1774880386.279830932,15,Linear,43.280314946296244,26.264852210074764,26.386737072667213,26.302329544318113,26.279513254589155,26.264852210074764,26.264852210074764
1774880876.658721101,1774880389.000802993,16,Linear,44.15569480086599,25.944341149043485,26.022528387308142,25.96802024102223,25.94719387950002,25.944341149043485,25.944341149043485
1774880877.908908915,1774880390.352046966,17,Linear,43.98997403578437,25.939671118841588,26.051943648875984,25.972693873985534,25.944889181851416,25.939671118841588,25.939671118841588
1774880880.085525425,1774880392.483983039,18,Linear,43.381705772914955,25.643261674661954,26.04287703041368,25.608686011845972,25.686414260903735,25.643261674661954,25.643261674661954
1774880894.805553064,1774880407.162583112,19,Bias,43.00720675957843,26.15568486623808,26.53531945420222,26.122837986562892,26.196679823167766,26.15568486623808,26.15568486623808
1774880896.815260623,1774880409.179878950,20,Bias,42.51341909749539,25.750973690966195,26.112530441408232,25.7196909484184,25.790016507089707,25.750973690966195,25.750973690966195
1774880907.853745010,1774880420.260143041,21,Bias,42.76005198048198,25.557006286102467,25.90212863879714,25.527145486397753,25.59427442876582,25.557006286102467,25.557006286102467
1774880910.624517332,1774880422.917357921,22,Bias,42.796416278096196,24.85297757093257,25.18309460394487,24.824415066867193,24.888625359567083,24.85297757093257,24.85297757093257
