timestamp,pupil_hardware_timestamp,event_count,bin_count,active_model,num_bins,total_samples,current_rmse
1781788080.750489338,1781788075.672441959,20,ACTION_RESET_RESUME,0,0,0.0
1781788132.835791698,1781788128.855107069,30,6,Bias,266,15.732811079552793
1781788137.617258537,1781788128.855107069,30,ACTION_RESET_RESUME,0,0,0.0
1781788245.456672650,1781788238.006479979,64,ACTION_RESET_RESUME,0,0,0.0
1781788710.292037365,1781788238.006479979,64,ACTION_RESET_RESUME,0,0,0.0
1781788743.054685872,1781788737.859364033,76,ACTION_RESET_RESUME,0,0,0.0
1781788805.935735415,1781788791.803934097,88,ACTION_RESET_RESUME,0,0,0.0
1781788829.290543818,1781788819.794167042,93,ACTION_RESET_RESUME,0,0,0.0
1781789218.156257156,1781788819.794167042,93,0,Bias,0,0.0
1781789230.340298274,1781788819.794167042,93,0,Bias,0,0.0
