timestamp,accel_x,accel_y,accel_z,accel_rms,gyro_x,gyro_y,gyro_z,gyro_rms
1779894382.835822,0.0,-0.0234375,0.9780272841453552,0.9783080726126047,0.0209808349609375,-0.0629425048828125,0.0438690185546875,0.0795389536361429
1779894382.846453,-0.010253902524709702,-0.0195312462747097,0.9912108778953552,0.9914563109669081,0.0820159912109375,-0.3681182861328125,-0.0171661376953125,0.37753459667035316
1779894382.857085,-0.0053710900247097015,-0.0195312462747097,0.9868163466453552,0.9870242247258082,-0.0400543212890625,-0.0019073486328125,-0.2002716064453125,0.20424667189680393
1779894382.867728,-0.00830078125,-0.01708984375,0.9765624403953552,0.9767472373749984,-0.286102294921875,0.18310546875,-0.0171661376953125,0.3401129402552852
1779894382.878372,0.00048828125,-0.0283203125,0.9721679091453552,0.972580445048495,0.2040863037109375,-0.0019073486328125,-0.2613067626953125,0.33156610437664535
1779894382.889017,-0.0068359337747097015,-0.0283203162252903,0.9829100966453552,0.9833417658113858,0.080108642578125,0.057220458984375,0.2880096435546875,0.30437005490453634
1779894382.899766,-0.013671875,-0.015625,0.9819335341453552,0.9821530055292826,0.2651214599609375,-0.0019073486328125,-0.0782012939453125,0.27642081847311584
1779894382.910516,-0.00927734375,-0.0302734375,0.9892577528953552,0.9897643415423136,0.0209808349609375,0.1811981201171875,0.1659393310546875,0.24659443578584248
1779894382.921264,-0.0078125,-0.01513671875,0.9790038466453552,0.9791520245381555,0.0209808349609375,-0.0019073486328125,-0.1392364501953125,0.14082124299073961
1779894382.929197,-0.0014648400247097015,-0.012207034975290298,0.9829100966453552,0.9829869864584004,-0.102996826171875,-0.064849853515625,-0.0782012939453125,0.14466959624329717
1779894382.937129,-0.0073242150247097015,-0.0043945349752902985,0.9907225966453552,0.9907594155833658,0.1430511474609375,0.1201629638671875,0.0438690185546875,0.1919042976699308
1779894382.94506,-0.00048827752470970154,-0.0024414099752902985,0.9838866591453552,0.983889809349511,-0.1010894775390625,-0.0019073486328125,-0.1392364501953125,0.17207413957628687
1779894382.952992,0.00146484375,-0.01611328125,0.9877929091453552,0.9879254096123338,0.2651214599609375,-0.1239776611328125,-0.2002716064453125,0.35463864050603344
1779894382.963687,-0.00390625,-0.015625,0.9746093153953552,0.9747423849763923,0.1430511474609375,-0.1239776611328125,0.0438690185546875,0.19431567625594412
1779894382.974382,-0.0014648400247097015,-0.0312500037252903,0.9814452528953552,0.9819437320539076,-0.2231597900390625,-0.3070831298828125,0.0438690185546875,0.3821319554000349
1779894382.985078,-0.004882805049419403,-0.02099609375,0.9941405653953552,0.9943742461983345,-0.0400543212890625,-0.0019073486328125,-0.0171661376953125,0.04361952448283871
1779894382.993083,-0.015624996274709702,-0.012207034975290298,0.9877929091453552,0.9879918944856363,0.0820159912109375,-0.1850128173828125,-0.0782012939453125,0.21696038298491196
1779894383.001091,-0.0068359337747097015,-0.008789066225290298,0.9936522841453552,0.9937146670261874,-0.1621246337890625,-0.3070831298828125,-0.3223419189453125,0.47380244643649566
1779894383.009098,-0.01806640625,-0.0166015625,0.9916991591453552,0.9920026356627466,0.02288818359375,0.240325927734375,-0.1392364501953125,0.2786883735511781
1779894383.017104,-0.009765617549419403,-0.01513671875,0.9741210341453552,0.9742875739252012,0.0209808349609375,0.1811981201171875,-0.0782012939453125,0.19846510157804062
1779894383.027758,-0.0048828087747097015,-0.0180664099752903,0.9716796278953552,0.9718598336477239,0.0820159912109375,-0.1850128173828125,-0.2002716064453125,0.2847193034524084
1779894383.03841,0.0029296912252902985,-0.008789066225290298,0.9912108778953552,0.9912541728708479,-0.102996826171875,0.057220458984375,-0.0782012939453125,0.14141417716262802
1779894383.049063,-0.0068359337747097015,-0.0268554724752903,0.9804686903953552,0.9808602343035557,0.1430511474609375,0.1811981201171875,0.0438690185546875,0.2349912345447062
1779894383.059733,-0.0161132775247097,-0.014648433774709702,0.9833983778953552,0.9836394583239614,-0.0400543212890625,-0.0019073486328125,0.1049041748046875,0.11230704574596809
1779894383.070405,-0.0078125,-0.00537109375,0.9833983778953552,0.98344407743986,-0.0400543212890625,0.1811981201171875,0.0438690185546875,0.19068717360347462
1779894383.081078,-0.0029296875,-0.015625,0.9975585341453552,0.9976851972140699,0.0820159912109375,-0.1850128173828125,0.0438690185546875,0.20707693304467792
1779894383.091718,-0.010742183774709702,-0.009277347475290298,0.9770507216453552,0.9771538140723477,0.02288818359375,0.057220458984375,-0.0171661376953125,0.06397441799640054
1779894383.102361,0.001953125,-0.01611328125,0.9956054091453552,0.995737708058401,0.0209808349609375,-0.1239776611328125,-0.3223419189453125,0.34599850954153977
1779894383.113004,-0.0126953125,-0.0107421875,0.9912108778953552,0.991350377016037,0.0820159912109375,-0.3070831298828125,0.1049041748046875,0.3347111551239207
1779894383.1211,-0.014648433774709702,-0.0195312462747097,0.9848632216453552,0.9851657787107525,0.080108642578125,-0.064849853515625,-0.0782012939453125,0.12937673860253615
1779894383.129195,-0.0019531212747097015,-0.0302734337747097,0.9838866591453552,0.9843542317272953,-0.0400543212890625,0.1201629638671875,0.1659393310546875,0.20875667206140175
1779894383.13729,-0.010742183774709702,-0.0190429724752903,0.9746093153953552,0.974854526054194,0.0209808349609375,-0.0629425048828125,-0.0782012939453125,0.10255435988441516
1779894383.145386,0.005859375,-0.0263671875,0.9833983778953552,0.9837692465712001,-0.1010894775390625,-0.0019073486328125,-0.0171661376953125,0.10255435988441516
1779894383.155939,-0.012695308774709702,-0.0195312462747097,0.9863280653953552,0.9866031081607602,-0.102996826171875,-0.1220703125,0.1049041748046875,0.19108739698572358
