timestamp,button_id,state,in_frame,surface_angle_deg,center_x,center_y,apparent_area
1785945584.5560195,LeftHybridRe,inactive,True,40.95347006970842,88.96874134168888,204.314541796993,2028.2883336223395
1785945584.5560195,RightHybridRe,inactive,True,33.28616127183437,181.90709728092315,192.09900692705398,2040.5527980228853
1785945584.5560195,DownHybridRe,inactive,True,35.50028724955966,139.2727447117984,246.63719873396883,2052.975476461399
1785945584.5560195,UpHybridRe,inactive,True,39.385187150189125,131.54539693720068,151.0051698910327,2055.6281083931854
1785945584.5560195,CloseRe,inactive,True,31.583485143486325,181.40625405345955,237.07211852953645,1884.0270255847463
1785945584.5560195,OpenRe,inactive,True,39.39849370763633,96.30516935497513,247.7818329181627,1837.1877353949612
1785945584.5560195,CloserHybridRe,inactive,True,35.86817613566422,176.30368002844514,149.72650722136996,1846.356491546887
1785945584.5560195,FartherHybridRe,inactive,True,42.312261293516194,87.36919884993006,161.4431085052418,1883.8290639008292
1785945584.5560195,SwitchRef1,inactive,True,33.37673239401241,566.564570790422,38.52861121729711,7493.308634642181
1785945584.5560195,LeftHybrid,inactive,True,33.59605527998864,361.89252075300215,47.43125376400059,3292.7545045459774
1785945584.5560195,RightHybrid,inactive,True,31.10504433418999,485.1925490222346,73.23172057007432,3406.040346290065
1785945584.5560195,DownHybrid,inactive,True,25.28603981762528,408.8506793427288,118.36294421415155,3543.280566550522
1785945584.5560195,UpHybrid,inactive,True,37.28093133372941,437.0838299598826,2.638995604495733,3411.7769239927893
1785945584.5560195,Close,inactive,True,25.038478821212916,467.55091488400694,125.87629319960558,3218.547643068341
1785945584.5560195,Open,inactive,True,28.28825417005892,352.8203025419243,101.4688766902346,3089.7171286554785
1785945584.5560195,CloserHybrid,inactive,True,36.326589937516175,494.0246285373761,20.776573999547338,3099.125837911699
1785945584.5560195,FartherHybrid,inactive,False,38.08170203018016,377.8754945629634,-3.3311286116354495,3029.0763504943316
1785945584.5560195,SwitchRef2,inactive,True,19.102549586548665,120.72412331060059,306.58397856820864,4536.1890174348555
1785945585.0560963,LeftHybridRe,inactive,True,40.34915524225143,88.88607130083301,205.2126379488572,2018.6532418883908
1785945585.0560963,RightHybridRe,inactive,True,32.64387421005382,181.6316265945051,193.44180198553715,2019.1362406136905
1785945585.0560963,DownHybridRe,inactive,True,34.912039808561275,139.26580833707192,247.43959479579271,2032.3021976909713
1785945585.0560963,UpHybridRe,inactive,True,38.739002028244826,131.28516531712705,152.34695363466636,2044.5732318359896
1785945585.0560963,CloseRe,inactive,True,30.983775712804704,181.23220770299403,238.08130251350272,1860.1372612312298
1785945585.0560963,OpenRe,inactive,True,38.81770301582316,96.36867384902041,248.4496459834266,1823.8943425974503
1785945585.0560963,CloserHybridRe,inactive,True,35.201467438941904,175.95383062672514,151.2965408579274,1831.1961032840663
1785945585.0560963,FartherHybridRe,inactive,True,41.690893924509595,87.1397482781544,162.53017187553556,1878.7394267676132
1785945585.0560963,SwitchRef1,hovered,True,33.19686511595287,565.8284160650393,39.60983564959662,7470.185173197544
1785945585.0560963,LeftHybrid,inactive,True,33.56663680436376,361.2934156234534,48.76279335620973,3287.813447602226
1785945585.0560963,RightHybrid,hovered,True,30.97240553337035,484.63075904728885,74.37722899198377,3412.691563219503
1785945585.0560963,DownHybrid,inactive,True,25.20562566493748,408.18974811251303,119.62436976844472,3546.0963292781144
1785945585.0560963,UpHybrid,inactive,True,37.20559458824958,436.5091341981687,3.876070935487064,3409.14260934053
1785945585.0560963,Close,inactive,True,24.889267834867823,466.9360358247628,127.08119248923728,3226.0738065835685
1785945585.0560963,Open,inactive,True,28.273329658592925,352.18083020100767,102.79145055181414,3086.9813550418003
1785945585.0560963,CloserHybrid,inactive,True,36.21520116418192,493.49332299863585,21.903917393974893,3101.9790242479285
1785945585.0560963,FartherHybrid,inactive,False,38.04273120173908,377.30873832465204,-1.9696811037123894,3021.5461922830127
1785945585.0560963,SwitchRef2,inactive,True,19.834308148809235,120.70273167470498,307.2590891912256,4519.862702683284
1785945585.5561535,LeftHybridRe,inactive,True,41.53907742934202,81.23441271232616,209.042946595957,2017.2158283833123
1785945585.5561535,RightHybridRe,inactive,True,33.84119329452574,173.47755784621236,197.36277205425,2022.6492067691124
1785945585.5561535,DownHybridRe,inactive,True,36.2972245839785,131.3973735518146,251.54541579754175,2026.2815941763547
1785945585.5561535,UpHybridRe,inactive,True,39.788141942450366,123.33318070414566,155.95644672276973,2050.1971616954725
1785945585.5561535,CloseRe,inactive,True,32.37971885902217,173.09028732944859,242.26302856129325,1858.248849108786
1785945585.5561535,OpenRe,inactive,True,40.13597586823176,88.75980839586856,252.4316742835098,1818.3675142874345
1785945585.5561535,CloserHybridRe,inactive,True,36.22415267435036,167.81214923803202,154.90481743517122,1839.1639005896031
1785945585.5561535,FartherHybridRe,inactive,True,42.75918044662546,79.38613182432715,166.1661271807115,1882.2762547194689
1785945585.5561535,SwitchRef1,hovered,True,31.47789661463034,558.1059153933713,42.03350405491108,7563.292510965133
1785945585.5561535,LeftHybrid,inactive,True,33.405102577504344,353.08613669851474,52.17352088144466,3298.4950145276052
1785945585.5561535,RightHybrid,hovered,True,30.2809557290058,476.64038944964585,77.55363444043283,3444.944345458427
