timestamp,pupil_hardware_timestamp,event_count,bin_count,button_id,active_model,Raw,Bias,Linear,Radial Concentric,Simple Radial,Sigmoid X+Y,Radial Complete,Conic
1779360732.306905388,1779360214.303658009,0,1,UpHybridRe,Bias,33.25222060617316,33.25222060617316,33.25222060617316,33.25222060617316,33.25222060617316,33.25222060617316,33.25222060617316,33.25222060617316
1779360735.397190141,1779360217.327078104,1,1,UpHybridRe,Bias,105.01016985287491,133.75089317191936,133.75089317191936,133.75089317191936,133.75089317191936,133.75089317191936,133.75089317191936,133.75089317191936
1779360740.478208263,1779360222.441443920,2,3,RightHybridRe,Bias,23.914482841295303,32.77796999762748,32.77796999762748,32.77796999762748,32.77796999762748,32.77796999762748,32.77796999762748,32.77796999762748
1779360743.553375618,1779360225.509042978,3,3,DownHybridRe,Bias,21.816815539292154,17.392453780342873,17.392453780342873,17.392453780342873,17.392453780342873,17.392453780342873,17.392453780342873,17.392453780342873
1779360746.153473674,1779360228.081361055,4,3,DownHybridRe,Bias,124.53041022038272,116.28634194354149,116.28634194354149,116.28634194354149,116.28634194354149,116.28634194354149,116.28634194354149,116.28634194354149
1779360748.721706497,1779360230.668761015,5,3,FartherHybridRe,Bias,19.527556714893585,32.29720083009257,32.29720083009257,32.29720083009257,32.29720083009257,32.29720083009257,32.29720083009257,32.29720083009257
1779360749.279741094,1779360231.204905033,6,4,FartherHybridRe,Bias,54.0308004050296,59.66737371985989,59.66737371985989,59.66737371985989,59.66737371985989,59.66737371985989,59.66737371985989,59.66737371985989
1779360806.477826667,1779360288.547374010,7,6,UpHybridRe,Bias,26.133897879552535,29.833484978985922,29.833484978985922,29.833484978985922,29.833484978985922,29.833484978985922,29.833484978985922,29.833484978985922
1779360809.828063616,1779360291.825325012,8,6,UpHybridRe,Bias,15.596356026775789,14.282199084055074,14.282199084055074,13.879413242109182,14.282199084055074,14.282199084055074,14.282199084055074,14.282199084055074
1779360810.165708080,1779360292.285702944,9,6,UpHybridRe,Bias,28.679220189853815,25.80232510163585,25.80232510163585,25.19510635342864,25.80232510163585,25.80232510163585,25.80232510163585,25.80232510163585
1779360815.295315174,1779360297.330193043,10,6,UpHybridRe,Bias,68.5263007903137,63.25027835604508,63.25027835604508,62.436996183147485,63.25027835604508,63.25027835604508,63.25027835604508,63.25027835604508
1779360821.695344461,1779360303.595441103,11,6,DownHybridRe,Bias,19.57189203263753,19.15034644863901,19.15034644863901,19.9645640520027,19.15034644863901,19.15034644863901,19.15034644863901,19.15034644863901
1779360833.769249161,1779360315.722328901,12,1,FartherHybridRe,Bias,30.388015971947347,30.388015971947347,30.388015971947347,30.388015971947347,30.388015971947347,30.388015971947347,30.388015971947347,30.388015971947347
1779360838.139928304,1779360320.086126089,13,3,UpHybridRe,Bias,8.8927607524055,19.158486726359097,19.158486726359097,19.158486726359097,19.158486726359097,19.158486726359097,19.158486726359097,19.158486726359097
1779360840.099842933,1779360321.977520943,14,4,DownHybridRe,Bias,37.73193578339932,38.512556668070246,38.512556668070246,38.512556668070246,38.512556668070246,38.512556668070246,38.512556668070246,38.512556668070246
1779360843.724418449,1779360325.736682892,15,4,LeftHybridRe,Bias,11.898925920500577,11.628286808121084,11.628286808121084,11.628286808121084,11.628286808121084,11.628286808121084,11.628286808121084,11.628286808121084
1779360844.558438090,1779360326.522305012,16,4,LeftHybridRe,Bias,15.577395306548825,18.485835892393354,18.485835892393354,18.485835892393354,18.485835892393354,18.485835892393354,18.485835892393354,18.485835892393354
1779360848.359274640,1779360330.325001001,17,5,CloserHybridRe,Bias,20.734854619409703,21.386771697408268,21.386771697408268,21.386771697408268,21.386771697408268,21.386771697408268,21.386771697408268,21.386771697408268
1779360858.546050838,1779360340.539884090,18,5,A,Bias,10.685400701964088,10.497052124817973,10.497052124817973,10.466014815925465,10.497052124817973,10.497052124817973,10.497052124817973,10.497052124817973
1779360889.875350080,1779360371.513293982,19,7,B,Radial Concentric,82.39449894687803,83.82040368999364,83.82040368999364,83.94075363779326,83.82040368999364,83.82040368999364,83.82040368999364,83.82040368999364
1779360894.909592039,1779360376.823148966,20,7,DownHybridRe,Radial Concentric,15.085457696918821,18.698490668713468,18.698490668713468,19.20298645672778,18.698490668713468,18.698490668713468,18.698490668713468,18.698490668713468
1779360895.276237410,1779360377.288527012,21,7,DownHybridRe,Radial Concentric,23.595877508901246,22.996056161304146,22.996056161304146,23.58922767183117,22.996056161304146,22.996056161304146,22.996056161304146,22.996056161304146
1779360896.800628435,1779360378.789419889,22,7,DownHybridRe,Radial Concentric,14.203174561390771,14.15949170044275,14.15949170044275,14.630840149011203,14.15949170044275,14.15949170044275,14.15949170044275,14.15949170044275
1779360898.422691110,1779360380.451041937,23,8,DownHybridRe,Radial Concentric,44.92527785634539,44.26044902150257,44.26044902150257,44.366576950836425,44.26044902150257,44.26044902150257,44.26044902150257,44.26044902150257
1779360899.803602915,1779360381.803056955,24,8,DownHybridRe,Radial Concentric,16.30076844784133,24.694178477437614,24.694178477437614,23.814703362871843,24.694178477437614,24.694178477437614,24.694178477437614,24.694178477437614
1779360900.737783768,1779360382.753813028,25,8,DownHybridRe,Radial Concentric,19.24617566659332,27.550967325578576,27.550967325578576,26.244213614422065,27.550967325578576,27.550967325578576,27.550967325578576,27.550967325578576
1779360904.891039853,1779360386.487416029,26,8,DownHybridRe,Radial Concentric,13.738247026986981,16.642530358770507,16.642530358770507,16.828089130677007,16.642530358770507,16.642530358770507,16.642530358770507,16.642530358770507
1779360905.390921061,1779360387.498271942,27,10,DownHybridRe,Radial Concentric,37.48609445608939,39.68418281595903,39.68418281595903,36.31724916516289,39.68418281595903,39.68418281595903,39.68418281595903,39.68418281595903
1779360912.620424935,1779360394.580082893,28,11,DownHybridRe,Radial Concentric,27.14394926046133,44.84187317688042,44.84187317688042,55.85224618172968,44.84187317688042,44.84187317688042,44.84187317688042,44.84187317688042
1779360915.507544250,1779360397.217324972,29,11,A,Radial Concentric,15.680006853605754,11.610114407794347,11.610114407794347,10.288568783730675,11.610114407794347,11.610114407794347,11.610114407794347,11.610114407794347
1779360917.056088679,1779360398.884042025,30,11,A,Radial Concentric,29.237861065402907,30.43232820479779,30.43232820479779,27.687338638527944,30.43232820479779,30.43232820479779,30.43232820479779,30.43232820479779
1779360917.707413752,1779360399.699796915,31,11,A,Radial Concentric,19.167228035667545,20.828640788010183,20.828640788010183,25.575376051782417,20.828640788010183,20.828640788010183,20.828640788010183,20.828640788010183
1779360925.043199663,1779360407.030970097,32,11,UpHybridRe,Radial Concentric,52.89903575987755,50.61829148731186,50.61829148731186,52.786983355541224,50.61829148731186,50.61829148731186,50.61829148731186,50.61829148731186
1779360928.666732193,1779360410.318907976,33,11,UpHybridRe,Radial Concentric,20.10830592568639,16.753237223656726,16.753237223656726,17.32742243142921,16.753237223656726,16.753237223656726,16.753237223656726,16.753237223656726
1779360930.016610897,1779360411.990994930,34,11,UpHybridRe,Radial Concentric,57.33850495674855,54.64192301293494,54.64192301293494,58.125872718829214,54.64192301293494,54.64192301293494,54.64192301293494,54.64192301293494
1779360930.643715954,1779360412.631607056,35,11,UpHybridRe,Radial Concentric,21.710274846618237,15.440305329890432,15.440305329890432,15.980932879403648,15.440305329890432,15.440305329890432,15.440305329890432,15.440305329890432
