timestamp,pupil_hardware_timestamp,event_count,bin_count,active_model,Raw,Bias,Linear,Radial Concentric,Simple Radial,Sigmoid X+Y,Radial Complete,Conic
1774973454.365200058,1774972965.504348039,0,2,Bias,32.21574141812456,11.124814024878713,11.124814024878713,11.124814024878713,11.124814024878713,11.124814024878713,11.124814024878713,11.124814024878713
1774973489.154034227,1774973000.726448059,1,2,Bias,30.480505293472515,15.395708343631517,15.395708343631517,15.395708343631517,15.395708343631517,15.395708343631517,15.395708343631517,15.395708343631517
1774973489.781484336,1774973001.326947927,2,3,Bias,43.22666269346046,21.855226776460064,21.855226776460064,21.855226776460064,21.855226776460064,21.855226776460064,21.855226776460064,21.855226776460064
1774973497.618675697,1774973009.159185886,3,4,Bias,38.62217267555042,24.455539967413547,24.455539967413547,24.455539967413547,24.455539967413547,24.455539967413547,24.455539967413547,24.455539967413547
1774973502.695790829,1774973014.204148054,4,5,Bias,38.17012922103406,24.15878161396465,24.15878161396465,35.632547918559744,22.66304996407154,24.15878161396465,24.15878161396465,24.15878161396465
1774973518.189842862,1774973029.687846899,5,3,Bias,15.015419820422359,15.718372141241886,15.718372141241886,15.718372141241886,15.718372141241886,15.718372141241886,15.718372141241886,15.718372141241886
1774973520.664288647,1774973032.204359054,6,4,Bias,13.54694697135951,13.054769070617514,13.054769070617514,13.054769070617514,13.054769070617514,13.054769070617514,13.054769070617514,13.054769070617514
1774973522.251863732,1774973033.770735979,7,4,Bias,13.74866797695591,13.590039527353996,13.590039527353996,13.590039527353996,13.590039527353996,13.590039527353996,13.590039527353996,13.590039527353996
1774973524.122878147,1774973035.648277997,8,4,Bias,13.50788907558726,14.332340391957828,14.332340391957828,14.332340391957828,14.332340391957828,14.332340391957828,14.332340391957828,14.332340391957828
1774973530.731020717,1774973042.154088020,9,4,Bias,16.029943100196036,16.57233427827328,16.57233427827328,16.57233427827328,16.57233427827328,16.57233427827328,16.57233427827328,16.57233427827328
1774973533.819609649,1774973045.321479082,10,4,Bias,14.9109581316795,12.114039963532477,12.114039963532477,12.114039963532477,12.114039963532477,12.114039963532477,12.114039963532477,12.114039963532477
1774973536.162813768,1774973047.699193954,11,4,Bias,13.508454700245045,10.954098747061419,10.954098747061419,10.954098747061419,10.954098747061419,10.954098747061419,10.954098747061419,10.954098747061419
1774973537.761954479,1774973049.320693969,12,5,Bias,13.287908267416064,12.627976213201839,12.627976213201839,12.328330529485397,11.4658188785543,12.627976213201839,12.627976213201839,12.627976213201839
