timestamp,pupil_hardware_timestamp,event_count,active_model,Raw,Bias,Linear,Radial Concentric,Simple Radial,Radial Complete,Conic
1774634186.943897215,1774633701.196742057,0,Bias,51.3297930269256,51.3297930269256,51.3297930269256,51.3297930269256,51.3297930269256,51.3297930269256,51.3297930269256
1774634189.898317584,1774633704.294908046,1,Bias,47.84683388125035,26.045559023610345,26.045559023610345,26.045559023610345,26.045559023610345,26.045559023610345,26.045559023610345
1774634192.282415377,1774633706.556966066,2,Bias,42.33076009007716,5.914667771151193,5.914667771151193,5.914667771151193,5.914667771151193,5.914667771151193,5.914667771151193
1774634195.165756438,1774633709.469232082,3,Bias,49.70510574119012,14.58032932434053,14.58032932434053,14.58032932434053,14.58032932434053,14.58032932434053,14.58032932434053
1774634197.101056306,1774633711.416162967,4,Bias,66.2796029938214,17.338334025541243,17.338334025541243,17.338334025541243,17.338334025541243,17.338334025541243,17.338334025541243
1774634199.253159936,1774633713.538063049,5,Bias,44.732609481716054,10.781379423759338,10.781379423759338,10.781379423759338,10.781379423759338,10.781379423759338,10.781379423759338
1774634202.195513663,1774633716.476643085,6,Bias,57.7634874559592,48.285575839128924,48.285575839128924,48.285575839128924,48.285575839128924,48.285575839128924,48.285575839128924
1774634204.052548738,1774633718.323081016,7,Simple Radial,69.4206653545981,49.41138530299708,49.41138530299708,49.41138530299708,49.41138530299708,49.41138530299708,49.41138530299708
1774634204.853425717,1774633718.573324918,8,Simple Radial,697.9080920063066,698.700178620462,730.169922452588,692.8867974663593,729.4382145479228,698.700178620462,698.700178620462
1774634211.258642406,1774633725.529381990,9,Simple Radial,50.14876082043824,20.979438834347786,15.614708624937908,20.973693220552207,13.87249054745517,20.979438834347786,20.979438834347786
1774634211.935430858,1774633725.775168895,10,Simple Radial,37.054329734780225,28.49728599523551,36.3325023863472,27.369298580917626,36.170751925552274,28.49728599523551,28.49728599523551
1774634213.028790360,1774633727.356690883,11,Simple Radial,46.394949175844346,16.949838463102243,13.569906311585745,16.576990745331546,12.585082544305825,16.949838463102243,16.949838463102243
1774634213.883258766,1774633727.496814012,12,Simple Radial,68.66261958420475,64.11266030655298,73.7252656748913,61.59217817329739,72.23618726050051,64.11266030655298,64.11266030655298
1774634214.470926615,1774633727.496814012,13,Simple Radial,79.97053077830654,79.31632283490602,85.70002466015215,73.53239430552924,85.96173421194936,79.31632283490602,79.31632283490602
1774634215.013834270,1774633727.641947031,14,Linear,77.59311303871486,71.08496551208653,70.00860980983586,61.709774388027576,71.07178526098231,71.08496551208653,71.08496551208653
1774634215.480921279,1774633728.507703065,15,Linear,53.97847095857356,86.44096620866505,87.43189263364482,81.40175473640673,82.67375387780926,86.44096620866505,86.44096620866505
1774634218.545416721,1774633732.771209955,16,Linear,32.55726184944803,23.828960740994297,24.549537155989707,21.084337381185648,20.02360542508354,23.828960740994297,23.828960740994297
1774634221.546401972,1774633735.758671998,17,Linear,52.59371129637056,22.61012785973358,20.39444919461182,18.17612211751562,23.654491003597684,22.61012785973358,22.61012785973358
1774634224.490405934,1774633738.892096996,18,Linear,57.03662727365782,23.602650004315706,29.62946504207267,23.41199973912158,30.481458545001423,23.602650004315706,23.602650004315706
1774634225.276304730,1774633739.572840929,19,Linear,69.14468779985938,56.00951118688942,57.8510648643537,32.40825580333259,61.50826384311552,56.00951118688942,56.00951118688942
1774634227.485492761,1774633741.774769067,20,Linear,57.82170206795297,24.463767768097103,25.157171007261148,26.807754652467363,26.76454774119486,24.463767768097103,24.463767768097103
1774634229.741072959,1774633744.102076053,21,Linear,49.04567877353369,12.773320922544189,18.302429323304413,11.858236715547624,20.005427115972587,12.773320922544189,12.773320922544189
1774634230.237001877,1774633744.257198095,22,Linear,31.19822394846881,57.18559161305302,59.93466124736845,63.11347028547438,57.90652970847576,57.18559161305302,57.18559161305302
1774634234.052027305,1774633748.331163883,23,Linear,31.505853230698218,17.399108443974136,16.35207609607173,22.686145097576553,17.351601753068426,17.399108443974136,17.399108443974136
