timestamp,pupil_hardware_timestamp,event_count,active_model,Raw,Bias,Linear,Radial Concentric,Simple Radial,Radial Complete,Conic
1774951064.128280342,1774950576.508033990,0,Bias,17.63151110483079,17.63151110483079,17.63151110483079,17.63151110483079,17.63151110483079,17.63151110483079,17.63151110483079
1774951066.464306113,1774950578.790189027,1,Bias,17.21696403073068,14.340130397436194,14.340130397436194,14.340130397436194,14.340130397436194,14.340130397436194,14.340130397436194
1774951068.173114212,1774950580.527312994,2,Bias,20.520678834394758,14.897626368939816,14.897626368939816,14.897626368939816,14.897626368939816,14.897626368939816,14.897626368939816
1774951074.653157630,1774950586.838133096,3,Bias,27.22822256721242,23.354444694998634,23.354444694998634,23.354444694998634,23.354444694998634,23.354444694998634,23.354444694998634
1774951076.945961278,1774950589.260092973,4,Linear,26.269343825793463,25.308664511611617,25.287366348720383,25.192178426791557,25.248047914613977,25.308664511611617,25.308664511611617
1774951080.612661422,1774950592.838201045,5,Linear,25.763994115435455,24.804309907160714,24.353141782941947,24.33466893240274,24.342697193193672,24.804309907160714,24.804309907160714
1774951084.304295031,1774950596.581456899,6,Linear,24.63782203589518,23.452522065629584,23.067155793036836,23.27580755400499,23.009218386147392,23.452522065629584,23.452522065629584
1774951087.108533839,1774950599.374124050,7,Linear,23.409859188968156,21.944578582081988,22.04535913146919,22.232801443424897,21.440787377461774,21.944578582081988,21.944578582081988
1774951089.046959876,1774950601.401065111,8,Linear,23.49397513234488,21.515509111277748,22.163630471471564,22.259282421472477,21.455216857750273,21.515509111277748,21.515509111277748
1774951090.899909623,1774950603.188529968,9,Linear,23.93292348346287,22.206095696561583,23.04186370328661,22.472209843056664,21.894605088696807,22.206095696561583,22.206095696561583
1774951091.837550521,1774950604.139395952,10,Linear,24.384896479835245,22.12739647433733,21.93631160905248,22.260560818574067,20.98548580408982,22.12739647433733,22.12739647433733
1774951094.803973812,1774950606.901804924,11,Linear,24.690953354186316,23.612079744393395,22.579831494990913,23.7500189922346,22.047524529417718,23.612079744393395,23.612079744393395
1774951099.229968295,1774950611.515460014,12,Linear,24.51590084228854,24.021690947598874,22.917463411480064,24.064614819385383,22.2936349107135,24.021690947598874,24.021690947598874
1774951102.108666824,1774950614.358505010,13,Linear,24.4693239178396,24.523553647479826,23.60740979843069,24.78199043850211,22.672228768077016,24.523553647479826,24.523553647479826
1774951103.590211592,1774950615.865334987,14,Linear,25.066586832828,25.543286357550333,23.778928753642244,25.43508563087446,22.78025467475176,25.543286357550333,25.543286357550333
1774951105.389282653,1774950617.686980009,15,Linear,26.042848107300877,26.416965648104362,24.06310232427561,25.677593608587724,23.000235061877824,26.416965648104362,26.416965648104362
1774951106.618696348,1774950618.912970066,16,Linear,29.771229530723502,28.589457693140705,25.061655172776312,27.351770088413456,24.284463010699223,28.589457693140705,28.589457693140705
1774951107.683954605,1774950619.913980960,17,Linear,33.355939195656006,30.030387373319375,25.300378502905758,28.320978591174566,24.80090141612388,30.030387373319375,30.030387373319375
1774951110.868290986,1774950623.191333055,18,Linear,33.7432719963881,28.94545801972425,25.313235467154065,27.72815587832748,24.522461447613622,28.94545801972425,28.94545801972425
1774951112.296672405,1774950624.598022937,19,Linear,34.22645262216348,28.22339383507317,25.241507793563564,27.6579990515266,24.227698899481716,28.22339383507317,28.22339383507317
1774951113.016956680,1774950625.343789100,20,Linear,35.12200056048091,28.14793402276009,24.60265518826515,27.576434084951682,23.85434760183803,28.14793402276009,28.14793402276009
1774951115.375350889,1774950627.585259914,21,Linear,35.74566847970369,27.946881585979842,24.07762403818484,27.39545991227284,23.483558814151262,27.946881585979842,27.946881585979842
1774951116.580266980,1774950628.901515007,22,Linear,36.81058363506043,28.67742910450803,24.14849281919488,27.927245213776548,23.81905031559827,28.67742910450803,28.67742910450803
1774951117.773901818,1774950629.978204011,23,Linear,38.006816742657506,29.407486253150477,24.266676271452088,28.567304257693205,24.18994359482041,29.407486253150477,29.407486253150477
1774951121.578769477,1774950633.706197977,24,Linear,37.59292597256211,29.859338555339477,25.912149064325895,28.633183733177965,25.939337947645868,29.859338555339477,29.859338555339477
1774951128.838702167,1774950641.128282070,25,Linear,39.18079637968436,31.263782428686234,26.8700780382514,29.815897741912686,27.1459762427752,31.263782428686234,31.263782428686234
1774951130.545551389,1774950642.839869976,26,Linear,39.91622594415585,31.930577409364837,27.276523774421964,30.627100800726296,27.711947892114793,31.930577409364837,31.930577409364837
1774951131.934002070,1774950644.221259117,27,Linear,40.44895036237614,32.24281136908415,27.624426420494082,31.197695106978067,27.96013903776674,32.24281136908415,32.24281136908415
