timestamp,pupil_hardware_timestamp,event_count,active_model,Raw,Bias,Linear,Radial Concentric,Simple Radial,Radial Complete,Conic
1774949865.534670328,1774949376.622056961,0,Bias,49.00787101014586,42.568201964219746,42.568201964219746,42.568201964219746,42.568201964219746,42.568201964219746,42.568201964219746
1774949879.534860862,1774949390.490060091,1,Bias,37.820527255860206,39.11530908723857,39.11530908723857,39.11530908723857,39.11530908723857,39.11530908723857,39.11530908723857
1774949889.507513341,1774949400.523811101,2,Linear,34.34241033239931,33.31030634411898,31.27110243510648,32.57615591081166,32.532969771015765,33.31030634411898,33.31030634411898
1774949894.008121082,1774949405.093348026,3,Linear,53.66690543132653,48.41777119921981,37.475967092075976,46.778214911234095,45.76205218762863,48.41777119921981,48.41777119921981
1774949896.702049245,1774949407.760404109,4,Linear,50.07961872101707,45.30669196236183,40.51137720254359,44.137591926340534,44.0999936541664,45.30669196236183,45.30669196236183
1774949899.504268246,1774949410.527596950,5,Radial Concentric,50.51590251573908,45.87184448587396,46.22512890990842,43.99067196713693,46.25288299138401,45.87184448587396,45.87184448587396
1774949902.060372225,1774949413.059866905,6,Radial Concentric,49.754225834504744,46.06935917684258,45.30540475416066,44.878504372449,45.35433312786338,46.06935917684258,46.06935917684258
1774949914.716456696,1774949425.732064008,7,Radial Concentric,73.1163282328769,76.07512487340763,73.22198874181099,67.0921277870276,73.93410801264535,76.07512487340763,76.07512487340763
1774949917.124676587,1774949428.164365053,8,Radial Concentric,72.92890739048799,75.17042150507322,72.02227056104773,66.60897207909561,72.9102562130505,75.17042150507322,75.17042150507322
1774949929.578837090,1774949440.535151004,9,Linear,88.04997963260425,90.42740069550499,78.54880939061957,87.5510655394306,79.0461669401971,90.42740069550499,90.42740069550499
1774949933.960844252,1774949444.904182910,10,Linear,89.08204938495594,87.81400013160247,73.590065059777,82.03319596156179,74.82458414712784,87.81400013160247,87.81400013160247
1774949943.773249295,1774949454.838663101,11,Radial Concentric,77.35739485682718,77.06637858045472,71.64814211083528,67.28725761813956,70.91994049845937,77.06637858045472,77.06637858045472
1774949944.950791681,1774949455.939785003,12,Linear,83.83538708705184,82.79033917291332,74.73639943106757,76.7562610777891,76.55135221149153,82.79033917291332,82.79033917291332
1774949978.899166509,1774949489.946058988,13,Linear,79.69392922632686,78.6637932540225,70.65931078550396,72.94956410971307,72.74831652792678,78.6637932540225,78.6637932540225
1774949986.844984387,1774949497.883235931,14,Linear,78.19106994226097,77.12789009641482,71.33124137700781,72.38814263629982,73.21779457839905,77.12789009641482,77.12789009641482
1774949990.469650584,1774949501.486205101,15,Linear,78.07237491390451,77.06405879354077,71.54589673468122,72.0526317474382,73.4275891971966,77.06405879354077,77.06405879354077
1774949999.206586317,1774949510.219707965,16,Linear,77.05258452669116,75.27013090561084,68.95790020620323,69.86106207564487,71.24371357120735,75.27013090561084,75.27013090561084
1774950010.051730451,1774949521.024868011,17,Linear,80.24767676393994,77.04491004008874,70.59689612993205,74.36695685238865,71.84364346021617,77.04491004008874,77.04491004008874
1774950018.020596789,1774949528.952033996,18,Linear,78.10448844928872,74.69012924688579,67.87293963081571,72.21731242755749,69.35566482075629,74.69012924688579,74.69012924688579
1774950023.343196197,1774949534.326889991,19,Linear,80.5694613166292,76.9892490564675,67.30960831721376,73.95179116620737,67.88535752041622,76.9892490564675,76.9892490564675
1774950029.096769967,1774949540.062324047,20,Linear,87.83347898150737,84.0457182094417,70.84319989099191,76.8963840813969,73.71096628492391,84.0457182094417,84.0457182094417
1774950035.870488801,1774949546.898767948,21,Linear,88.68511237224236,84.82961329480005,71.39520875704603,78.12725975810334,74.26092362832767,84.82961329480005,84.82961329480005
1774950076.649508503,1774949587.575777053,22,Bias,98.04773727359863,74.44309671638568,74.44309671638568,74.44309671638568,74.44309671638568,74.44309671638568,74.44309671638568
1774950085.518240449,1774949596.544496059,23,Bias,89.96364609683486,58.67665725037132,58.67665725037132,58.67665725037132,58.67665725037132,58.67665725037132,58.67665725037132
1774950229.304947271,1774949740.412404060,24,Bias,nan,nan,nan,nan,nan,nan,nan
