timestamp,pupil_hardware_timestamp,event_count,active_model,Raw,Bias,Linear,Radial Concentric,Simple Radial,Radial Complete,Conic
1774949865.534670328,1774949376.622056961,0,Bias,18.584964299220832,18.584964299220832,18.584964299220832,18.584964299220832,18.584964299220832,18.584964299220832,18.584964299220832
1774949879.534860862,1774949390.490060091,1,Bias,78.5060287974751,81.71290504047052,81.71290504047052,81.71290504047052,81.71290504047052,81.71290504047052,81.71290504047052
1774949889.507513341,1774949400.523811101,2,Linear,173.83649145653902,175.31846092922973,175.31846092922973,175.31846092922973,175.31846092922973,175.31846092922973,175.31846092922973
1774949894.008121082,1774949405.093348026,3,Linear,347.3230151651082,341.7709187375289,356.3358249205341,353.8668560068335,351.29631056848353,341.7709187375289,341.7709187375289
1774949896.702049245,1774949407.760404109,4,Linear,114.92620515715166,109.46164730837357,102.76306283260577,112.55376941257569,108.19611985047581,109.46164730837357,109.46164730837357
1774949899.504268246,1774949410.527596950,5,Radial Concentric,24.237055735229298,24.336631183676083,38.374887386627485,29.883629588498284,29.361083134889306,24.336631183676083,24.336631183676083
1774949902.060372225,1774949413.059866905,6,Radial Concentric,37.03924085954962,30.86473739900958,24.871621299682594,33.96842283962969,23.82361111132235,30.86473739900958,30.86473739900958
1774949914.716456696,1774949425.732064008,7,Radial Concentric,146.47128850852894,146.59344536560218,141.24414257000652,141.34527021070474,144.7344645508204,146.59344536560218,146.59344536560218
1774949917.124676587,1774949428.164365053,8,Radial Concentric,449.4988010194282,450.8217160694791,420.7762018755757,423.4571871713001,434.8094567498789,450.8217160694791,450.8217160694791
1774949929.578837090,1774949440.535151004,9,Linear,200.20550406942095,205.31201514416875,208.547018304669,219.558831236655,206.76725004043672,205.31201514416875,205.31201514416875
1774949933.960844252,1774949444.904182910,10,Linear,73.94094880607766,103.88477991478659,47.833684663548766,91.83669574331606,52.44202823647849,103.88477991478659,103.88477991478659
1774949943.773249295,1774949454.838663101,11,Radial Concentric,319.06886812772046,309.76054680098895,354.70555752298543,305.0998291250856,361.0737304277193,309.76054680098895,309.76054680098895
1774949944.950791681,1774949455.939785003,12,Linear,342.41853935080246,334.11859530298403,376.316521151878,348.13797981597537,369.9788752641454,334.11859530298403,334.11859530298403
1774949978.899166509,1774949489.946058988,13,Linear,19.94214805045513,25.740002098275188,42.53961218597638,21.16795638425043,27.71419165540144,25.740002098275188,25.740002098275188
1774949986.844984387,1774949497.883235931,14,Linear,34.973465444344136,44.23709869503327,46.61546438348531,47.04585423206534,43.104557244710136,44.23709869503327,44.23709869503327
1774949990.469650584,1774949501.486205101,15,Linear,126.59301922446886,122.21136805745067,148.27888518641967,116.7616973824218,151.26833755277292,122.21136805745067,122.21136805745067
1774949999.206586317,1774949510.219707965,16,Linear,213.03943115319987,205.9125767700045,230.44786846092566,205.06243858891165,230.12390321235708,205.9125767700045,205.9125767700045
1774950010.051730451,1774949521.024868011,17,Linear,46.71856914447569,52.32086570528288,44.45395757439731,47.719325475483764,44.50060154598478,52.32086570528288,52.32086570528288
1774950018.020596789,1774949528.952033996,18,Linear,18.246506889667366,29.492855285381292,33.63590668504307,37.98062508987217,17.68976617020707,29.492855285381292,29.492855285381292
1774950023.343196197,1774949534.326889991,19,Linear,169.8004960197067,163.00501405020282,164.50276944609078,162.78539642495863,172.1773784748248,163.00501405020282,163.00501405020282
1774950029.096769967,1774949540.062324047,20,Linear,179.06465224937168,161.27041486505158,166.07815222558165,160.21249659585246,173.69838521836056,161.27041486505158,161.27041486505158
1774950035.870488801,1774949546.898767948,21,Linear,165.36318144734847,135.89590762918738,138.53561991219317,141.20818243981898,143.56493523564535,135.89590762918738,135.89590762918738
1774950076.649508503,1774949587.575777053,22,Bias,41.033048460659835,41.033048460659835,41.033048460659835,41.033048460659835,41.033048460659835,41.033048460659835,41.033048460659835
1774950085.518240449,1774949596.544496059,23,Bias,126.61541810822006,107.50165537513216,107.50165537513216,107.50165537513216,107.50165537513216,107.50165537513216,107.50165537513216
1774950229.304947271,1774949740.412404060,24,Bias,688.8605402682191,688.8605402682191,688.8605402682191,688.8605402682191,688.8605402682191,688.8605402682191,688.8605402682191
