timestamp,pupil_hardware_timestamp,event_count,active_model,Raw,Bias,Linear,Radial Concentric,Simple Radial,Radial Complete,Conic
1774881312.071734485,1774880824.514440059,0,Bias,29.14068460037175,29.14068460037175,29.14068460037175,29.14068460037175,29.14068460037175,29.14068460037175,29.14068460037175
1774881312.925343731,1774880825.084124088,1,Bias,29.302262638081146,21.081503217713543,21.081503217713543,21.081503217713543,21.081503217713543,21.081503217713543,21.081503217713543
1774881313.393250923,1774880825.794879913,2,Bias,28.97678891440378,18.42269617811104,18.42269617811104,18.42269617811104,18.42269617811104,18.42269617811104,18.42269617811104
1774881316.406921213,1774880828.753410100,3,Bias,26.61577496854921,22.982001835716545,22.982001835716545,22.982001835716545,22.982001835716545,22.982001835716545,22.982001835716545
1774881317.587324453,1774880829.994533061,4,Bias,39.8326811966045,27.630328570207745,27.630328570207745,27.630328570207745,27.630328570207745,27.630328570207745,27.630328570207745
1774881318.260136611,1774880830.635032892,5,Bias,44.900168940824344,13.850265443330576,13.850265443330576,13.850265443330576,13.850265443330576,13.850265443330576,13.850265443330576
1774881318.921092923,1774880830.760231018,6,Bias,44.15676953854264,14.235279172494684,14.235279172494684,14.235279172494684,14.235279172494684,14.235279172494684,14.235279172494684
1774881319.513683941,1774880830.760231018,7,Bias,44.15676953854264,14.115049322951988,14.115049322951988,14.115049322951988,14.115049322951988,14.115049322951988,14.115049322951988
1774881320.021775604,1774880831.050476074,8,Bias,47.710892054685985,12.870535767885844,12.870535767885844,12.870535767885844,12.870535767885844,12.870535767885844,12.870535767885844
1774881320.649750787,1774880832.341731071,9,Bias,54.09383851667728,15.60127465197795,15.60127465197795,15.60127465197795,15.60127465197795,15.60127465197795,15.60127465197795
1774881322.152621819,1774880834.488071918,10,Bias,57.77030368043425,15.554673707696658,15.554673707696658,15.554673707696658,15.554673707696658,15.554673707696658,15.554673707696658
1774881322.802444335,1774880835.158704996,11,Bias,66.41725136561853,17.103751684384278,17.103751684384278,17.103751684384278,17.103751684384278,17.103751684384278,17.103751684384278
1774881323.399879583,1774880835.368827104,12,Bias,66.5750175271368,15.51687196933926,15.51687196933926,15.51687196933926,15.51687196933926,15.51687196933926,15.51687196933926
1774881323.991454925,1774880835.894339084,13,Bias,77.55050429607479,18.8611368979149,18.8611368979149,18.8611368979149,18.8611368979149,18.8611368979149,18.8611368979149
1774881324.455757038,1774880836.129582881,14,Bias,82.11668722239146,19.258079344781507,19.258079344781507,19.258079344781507,19.258079344781507,19.258079344781507,19.258079344781507
1774881324.961773383,1774880836.605104923,15,Bias,82.91749509880276,15.42067454697099,15.42067454697099,15.42067454697099,15.42067454697099,15.42067454697099,15.42067454697099
1774881325.464805591,1774880837.100498914,16,Bias,83.51115531165443,11.984759803491716,11.984759803491716,11.984759803491716,11.984759803491716,11.984759803491716,11.984759803491716
