timestamp,pupil_hardware_timestamp,event_count,bin_count,active_model,num_bins,total_samples,current_rmse
1781093916.317871272,1781093924.613459110,19,11,Radial Concentric,346,14.01998766301077
1781093922.619447815,1781093928.597404957,21,11,Radial Concentric,412,8.852843076683143
1781093940.162415246,1781093938.936480045,22,ACTION_RESET_RESUME,0,0,0.0
1781093986.167631981,1781093980.930535078,38,7,Bias,228,10.90557859082628
1781093997.344531909,1781094004.011290073,41,ACTION_RESET_RESUME,0,0,0.0
1781094073.747666058,1781094070.353059053,62,12,Radial Concentric,356,14.777855134669998
1781094073.907494851,1781094070.353059053,62,12,Radial Concentric,356,14.777855134669998
1781094091.189310074,1781094091.992902040,65,ACTION_RESET_RESUME,0,0,0.0
1781094104.948155099,1781094105.465150118,68,6,Bias,60,9.030173300776672
1781094115.958662979,1781094121.089854002,70,ACTION_RESET_RESUME,0,0,0.0
1781094363.488277291,1781094364.769505024,176,ACTION_RESET_RESUME,0,0,0.0
