timestamp,pupil_hardware_timestamp,event_count,bin_count,button_id,active_model,Raw,Bias,Linear,Radial Concentric,Simple Radial,Radial Complete,Conic
1779475250.512935563,1779474667.349472046,0,4,UpHybridRe,Bias,16.885970690932584,16.885970690932584,16.885970690932584,16.885970690932584,16.885970690932584,16.885970690932584,16.885970690932584
1779475252.292644705,1779474669.220839024,1,5,CloserHybridRe,Bias,14.592560807754062,17.242289071410923,17.242289071410923,17.242289071410923,17.242289071410923,17.242289071410923,17.242289071410923
1779475254.291871036,1779474671.072582960,2,10,CloserHybridRe,Radial Concentric,26.679135005820502,31.932053508553423,31.932053508553423,31.85708055586088,31.932053508553423,31.932053508553423,31.932053508553423
1779475323.574497917,1779474740.451292992,3,1,UpHybridRe,Bias,13.12144572723393,13.12144572723393,13.12144572723393,13.12144572723393,13.12144572723393,13.12144572723393,13.12144572723393
1779475324.837582376,1779474741.572293043,4,2,UpHybridRe,Bias,10.014860716049778,9.591317532829551,9.591317532829551,9.591317532829551,9.591317532829551,9.591317532829551,9.591317532829551
1779475326.992663195,1779474743.869666100,5,3,CloserHybridRe,Bias,8.946310110054487,9.484702215394513,9.484702215394513,9.484702215394513,9.484702215394513,9.484702215394513,9.484702215394513
1779475330.458897230,1779474747.147819042,6,4,FartherHybridRe,Bias,7.900972641033874,8.752463099581881,8.752463099581881,8.752463099581881,8.752463099581881,8.752463099581881,8.752463099581881
1779475334.220145746,1779474751.056812048,7,5,FartherHybridRe,Bias,8.299197648348702,9.1664645286765,9.1664645286765,9.1664645286765,9.1664645286765,9.1664645286765,9.1664645286765
1779475337.643369086,1779474754.479521990,8,5,DownHybridRe,Bias,8.659661377270035,9.519858199424094,9.519858199424094,9.48954629198787,9.519858199424094,9.519858199424094,9.519858199424094
1779475339.287225887,1779474756.160722971,9,5,FartherHybridRe,Bias,8.069363398122812,8.906884125763897,8.906884125763897,8.909268331956186,8.906884125763897,8.906884125763897,8.906884125763897
1779475339.785995527,1779474756.721234083,10,5,FartherHybridRe,Bias,24.42653100398433,25.288851368278962,25.288851368278962,25.320519636226084,25.288851368278962,25.288851368278962,25.288851368278962
1779475345.204792525,1779474761.806530952,11,8,LeftHybridRe,Bias,22.53261206260781,23.324444894042372,23.324444894042372,23.37989467193413,23.324444894042372,23.324444894042372,23.324444894042372
1779475348.248168790,1779474765.144021034,12,9,B,Bias,21.6236905340027,22.58858322414521,22.58858322414521,22.636465096183752,22.58858322414521,22.58858322414521,22.58858322414521
1779475350.517354831,1779474767.301553011,13,9,A,Bias,20.59631903098409,21.5119866317948,21.5119866317948,21.47918138922218,21.5119866317948,21.5119866317948,21.5119866317948
1779475351.223939377,1779474767.907052994,14,9,A,Bias,33.69884431039129,34.65199324766537,34.65199324766537,34.86680103105967,34.65199324766537,34.65199324766537,34.65199324766537
1779475353.791781392,1779474770.704297066,15,10,DownHybridRe,Bias,32.59425173031137,33.289311289740496,33.289311289740496,33.51541664465052,33.289311289740496,33.289311289740496,33.289311289740496
1779475356.193517942,1779474773.051419020,16,10,A,Bias,31.148333368028613,31.578802837370567,31.578802837370567,31.743513238830648,31.578802837370567,31.578802837370567,31.578802837370567
1779475358.638008720,1779474775.529174089,17,10,UpHybridRe,Bias,29.84083537346986,30.192349324979368,30.192349324979368,30.335043560253503,30.192349324979368,30.192349324979368,30.192349324979368
1779475362.662632951,1779474779.482963085,18,10,RightHybridRe,Bias,28.223001459101067,28.69055187481061,28.69055187481061,28.82088508628059,28.69055187481061,28.69055187481061,28.69055187481061
1779475363.273907127,1779474780.108463049,19,10,RightHybridRe,Bias,32.27948132906069,32.81429339684395,32.81429339684395,33.020468596069435,32.81429339684395,32.81429339684395,32.81429339684395
1779475366.796661911,1779474783.626759052,20,10,CloserHybridRe,Bias,30.859353249766286,31.418801201632746,31.418801201632746,31.600206636802707,31.418801201632746,31.418801201632746,31.418801201632746
1779475368.859299422,1779474785.713191032,21,10,CloserHybridRe,Bias,29.566348146800472,30.072810127246342,30.072810127246342,30.231985564025695,30.072810127246342,30.072810127246342,30.072810127246342
1779475369.387377218,1779474786.318691015,22,10,CloserHybridRe,Bias,35.55021432920394,36.08754285316162,36.08754285316162,36.33267545678064,36.08754285316162,36.08754285316162,36.08754285316162
1779475371.406494016,1779474788.275538921,23,10,CloserHybridRe,Bias,34.080350135378524,34.54383889819812,34.54383889819812,34.75324147600196,34.54383889819812,34.54383889819812,34.54383889819812
1779475373.429495166,1779474790.337416887,24,11,DownHybridRe,Bias,32.99085139239172,33.35781572551495,33.35781572551495,33.51615275310194,33.35781572551495,33.35781572551495,33.35781572551495
1779475374.127123000,1779474791.018038988,25,11,DownHybridRe,Bias,34.61574460400406,35.00723868512732,35.00723868512732,35.48185143779887,35.00723868512732,35.00723868512732,35.00723868512732
1779475375.372465233,1779474792.269793987,26,11,LeftHybridRe,Bias,33.584148441343366,33.738702081920884,33.738702081920884,34.15428229920442,33.738702081920884,33.738702081920884,33.738702081920884
1779475379.555168269,1779474796.438335896,27,12,B,Bias,32.47082862467868,32.65542421674439,32.65542421674439,32.93100279627321,32.65542421674439,32.65542421674439,32.65542421674439
