timestamp,pupil_hardware_timestamp,event_count,bin_count,button_id,active_model,Raw,Bias,Linear,Radial Concentric,Simple Radial,Sigmoid X+Y,Radial Complete,Conic
1779377502.032726614,1779376984.285114050,0,1,UpHybridRe,Bias,17.404515157460796,17.404515157460796,17.404515157460796,17.404515157460796,17.404515157460796,17.404515157460796,17.404515157460796,17.404515157460796
1779377505.215866302,1779376987.387572050,1,1,UpHybridRe,Bias,17.551998750609105,10.768525096128425,10.768525096128425,10.768525096128425,10.768525096128425,10.768525096128425,10.768525096128425,10.768525096128425
1779377510.996980369,1779376993.103634119,2,2,UpHybridRe,Bias,17.565562382194315,8.505851175302306,8.505851175302306,8.505851175302306,8.505851175302306,8.505851175302306,8.505851175302306,8.505851175302306
1779377513.420640675,1779376995.576031923,3,2,UpHybridRe,Bias,17.429823221625853,7.362042825624153,7.362042825624153,7.362042825624153,7.362042825624153,7.362042825624153,7.362042825624153,7.362042825624153
1779377513.906928228,1779376996.166532040,4,2,UpHybridRe,Bias,17.388702026004363,6.676400455028845,6.676400455028845,6.676400455028845,6.676400455028845,6.676400455028845,6.676400455028845,6.676400455028845
1779377515.342467152,1779376997.592787027,5,2,UpHybridRe,Bias,17.36040851326975,6.200007459813727,6.200007459813727,6.200007459813727,6.200007459813727,6.200007459813727,6.200007459813727,6.200007459813727
1779377521.126892083,1779377003.213112116,6,2,UpHybridRe,Bias,17.349736664246755,5.924953407749653,5.924953407749653,5.924953407749653,5.924953407749653,5.924953407749653,5.924953407749653,5.924953407749653
1779377522.935507515,1779377005.169209957,7,2,UpHybridRe,Bias,17.377150302469907,5.732206323129607,5.732206323129607,5.732206323129607,5.732206323129607,5.732206323129607,5.732206323129607,5.732206323129607
1779377524.688068643,1779377006.916060925,8,2,UpHybridRe,Bias,17.392225826736922,5.51965172578364,5.51965172578364,5.51965172578364,5.51965172578364,5.51965172578364,5.51965172578364,5.51965172578364
1779377527.433169702,1779377009.608335972,9,2,UpHybridRe,Bias,17.392605017779786,5.344819760260927,5.344819760260927,5.344819760260927,5.344819760260927,5.344819760260927,5.344819760260927,5.344819760260927
1779377532.230248783,1779377014.372876883,10,2,UpHybridRe,Bias,17.386351680672746,5.235278933832528,5.235278933832528,5.235278933832528,5.235278933832528,5.235278933832528,5.235278933832528,5.235278933832528
1779377533.739997999,1779377015.979547977,11,2,UpHybridRe,Bias,17.368579526917877,5.155039395117113,5.155039395117113,5.155039395117113,5.155039395117113,5.155039395117113,5.155039395117113,5.155039395117113
1779377537.299963800,1779377019.512269020,12,3,UpHybridRe,Bias,17.393662571822908,5.108273768196142,5.108273768196142,5.108273768196142,5.108273768196142,5.108273768196142,5.108273768196142,5.108273768196142
1779377538.547342002,1779377020.788402081,13,3,UpHybridRe,Bias,17.365547264258687,5.027145189733676,5.027145189733676,5.027145189733676,5.027145189733676,5.027145189733676,5.027145189733676,5.027145189733676
1779377544.496434808,1779377026.539410114,14,3,UpHybridRe,Bias,17.334557270298195,4.953673123380799,4.953673123380799,4.953673123380799,4.953673123380799,4.953673123380799,4.953673123380799,4.953673123380799
1779377548.166984912,1779377030.302738905,15,3,UpHybridRe,Bias,17.331071872635967,4.932078904610795,4.932078904610795,4.932078904610795,4.932078904610795,4.932078904610795,4.932078904610795,4.932078904610795
1779377552.348570612,1779377034.510925055,16,3,UpHybridRe,Bias,17.32615688793669,4.892267591460797,4.892267591460797,4.892267591460797,4.892267591460797,4.892267591460797,4.892267591460797,4.892267591460797
1779377554.712240846,1779377036.903131962,17,3,UpHybridRe,Bias,17.312699265796706,4.854028529168874,4.854028529168874,4.854028529168874,4.854028529168874,4.854028529168874,4.854028529168874,4.854028529168874
