timestamp,pupil_hardware_timestamp,event_count,bin_count,active_model,Raw,Bias,Linear,Radial Concentric,Simple Radial,Sigmoid X+Y,Radial Complete,Conic
1774960380.396469493,1774959892.590384960,0,1,Bias,21.04030643209804,21.04030643209804,21.04030643209804,21.04030643209804,21.04030643209804,21.04030643209804,21.04030643209804,21.04030643209804
1774960394.943293415,1774959907.028759002,1,2,Bias,19.167059006289552,26.425237952347352,26.425237952347352,26.425237952347352,26.425237952347352,26.425237952347352,26.425237952347352,26.425237952347352
1774960458.582982007,1774959970.642484903,2,1,Bias,19.145901778461177,23.984687742499712,23.984687742499712,23.984687742499712,23.984687742499712,23.984687742499712,23.984687742499712,23.984687742499712
1774960515.516300695,1774960027.759687900,3,3,Bias,25.62491271713668,28.61340022321539,28.61340022321539,28.61340022321539,28.61340022321539,28.61340022321539,28.61340022321539,28.61340022321539
1774960620.576154667,1774960133.062179088,4,3,Bias,38.66254919110797,41.053339195970935,41.053339195970935,41.053339195970935,41.053339195970935,41.053339195970935,41.053339195970935,41.053339195970935
1774960621.184634174,1774960133.202301025,5,3,Bias,50.707894110335396,41.21953249810287,41.21953249810287,41.21953249810287,41.21953249810287,41.21953249810287,41.21953249810287,41.21953249810287
1774960621.768607836,1774960133.447556972,6,3,Bias,66.8270075328953,49.517255817369644,49.517255817369644,49.517255817369644,49.517255817369644,49.517255817369644,49.517255817369644,49.517255817369644
1774960622.272477920,1774960133.487556934,7,3,Bias,78.79690478867396,53.242815120950084,53.242815120950084,53.242815120950084,53.242815120950084,53.242815120950084,53.242815120950084,53.242815120950084
1774960622.906184335,1774960133.517556905,8,3,Bias,88.24865930195327,54.65924122406086,54.65924122406086,54.65924122406086,54.65924122406086,54.65924122406086,54.65924122406086,54.65924122406086
1774960623.402553194,1774960133.527556896,9,3,Bias,96.09417813375123,55.130789867444754,55.130789867444754,55.130789867444754,55.130789867444754,55.130789867444754,55.130789867444754,55.130789867444754
1774960624.095463326,1774960133.542567968,10,3,Bias,102.4892694965177,55.44011928847195,55.44011928847195,55.44011928847195,55.44011928847195,55.44011928847195,55.44011928847195,55.44011928847195
1774960624.873019649,1774960136.720495939,11,5,Simple Radial,100.58322094583383,63.68514014993114,63.68514014993114,63.68514014993114,63.68514014993114,63.68514014993114,63.68514014993114,63.68514014993114
1774960651.533010348,1774960163.730973958,12,7,Linear,98.07309381654703,63.89219683805402,64.46355076070797,66.34046967486644,64.30674701705661,63.89219683805402,63.89219683805402,63.89219683805402
1774960685.085896156,1774960197.306011915,13,2,Bias,110.69443597702859,78.95503163985653,79.48557456803519,81.22842784546806,79.33997109178752,78.95503163985653,78.95503163985653,78.95503163985653
1774960699.820646524,1774960212.009814977,14,3,Bias,106.5062314805975,75.84105847307282,76.33623187270625,77.96289493164359,76.20033529487507,75.84105847307282,75.84105847307282,75.84105847307282
1774960715.345347466,1774960227.579427003,15,5,Simple Radial,103.14392166995464,74.60670963674166,75.070934698898,76.59593131665174,74.94353165718125,74.60670963674166,74.60670963674166,74.60670963674166
1774960731.752644511,1774960243.949295997,16,3,Bias,102.23296860828428,75.37441610643677,75.81133381199568,77.24662474635214,75.6914250668505,75.37441610643677,75.37441610643677,75.37441610643677
1774960739.011557951,1774960251.186127901,17,4,Bias,101.46829646125583,74.19960355030273,74.61224804999726,75.9678005991117,74.49900090180459,74.19960355030273,74.19960355030273,74.19960355030273
1774960804.519627378,1774960316.701625108,18,2,Bias,110.92994013970579,85.09644159248707,85.48736796061873,86.77157563872714,85.38008118864673,85.09644159248707,85.09644159248707,85.09644159248707
1774960807.847913280,1774960320.069782018,19,4,Bias,110.1457443334227,84.10113537947731,84.47251542920239,85.69251272340539,84.370592995829,84.10113537947731,84.10113537947731,84.10113537947731
1774960818.349196469,1774960330.374629020,20,4,Bias,109.12001969189471,84.31563021194674,84.6693254973992,85.83122768235442,84.57225651323405,84.31563021194674,84.31563021194674,84.31563021194674
1774960860.731588386,1774960372.948874950,21,2,Bias,106.16712383260656,82.49020660174713,82.82782482876993,83.93691327804538,82.73516807115776,82.49020660174713,82.49020660174713,82.49020660174713
1774960866.424503850,1774960378.583905935,22,3,Bias,104.44374707820646,80.51063279096041,80.83357196463439,81.89443917698482,80.74494376170101,80.51063279096041,80.51063279096041,80.51063279096041
1774960873.917552788,1774960385.920811891,23,2,Bias,103.25620794713093,80.32030675518682,80.62979012995771,81.64645454179355,80.54485476881322,80.32030675518682,80.32030675518682,80.32030675518682
1774960905.494576007,1774960417.629291057,24,2,Bias,100.16947795229316,78.15101280802679,78.44811684780686,79.42411468316925,78.36657890110816,78.15101280802679,78.15101280802679,78.15101280802679
1774960933.653368111,1774960445.770920038,25,2,Bias,97.78251534313316,77.20245716208636,77.48813412341335,78.42659358049256,77.40973225158766,77.20245716208636,77.20245716208636,77.20245716208636
1774960948.362045993,1774960460.539242029,26,2,Bias,95.4772013704462,75.44649582150788,75.72159215463756,76.6252938540472,75.64609405584247,75.44649582150788,75.44649582150788,75.44649582150788
