timestamp,pupil_hardware_timestamp,event_count,bin_count,active_model,Raw,Bias,Linear,Radial Concentric,Simple Radial,Sigmoid X+Y,Radial Complete,Conic
1774960380.396469493,1774959892.590384960,0,1,Bias,28.663573228863005,11.389717251280846,11.389717251280846,11.389717251280846,11.389717251280846,11.389717251280846,11.389717251280846,11.389717251280846
1774960394.943293415,1774959907.028759002,1,2,Bias,87.60572695331338,70.40097034517426,70.40097034517426,70.40097034517426,70.40097034517426,70.40097034517426,70.40097034517426,70.40097034517426
1774960458.582982007,1774959970.642484903,2,1,Bias,26.790564252082888,6.181370444813342,6.181370444813342,6.181370444813342,6.181370444813342,6.181370444813342,6.181370444813342,6.181370444813342
1774960515.516300695,1774960027.759687900,3,3,Bias,40.98727307474729,27.713707221398124,27.713707221398124,27.713707221398124,27.713707221398124,27.713707221398124,27.713707221398124,27.713707221398124
1774960620.576154667,1774960133.062179088,4,3,Bias,65.94071961596039,58.073587655064834,58.073587655064834,58.073587655064834,58.073587655064834,58.073587655064834,58.073587655064834,58.073587655064834
1774960621.184634174,1774960133.202301025,5,3,Bias,87.26786628672758,55.00779867739467,55.00779867739467,55.00779867739467,55.00779867739467,55.00779867739467,55.00779867739467,55.00779867739467
1774960621.768607836,1774960133.447556972,6,3,Bias,100.68308843675919,64.61494745469989,64.61494745469989,64.61494745469989,64.61494745469989,64.61494745469989,64.61494745469989,64.61494745469989
1774960622.272477920,1774960133.487556934,7,3,Bias,104.5530243303029,68.81163206483794,68.81163206483794,68.81163206483794,68.81163206483794,68.81163206483794,68.81163206483794,68.81163206483794
1774960622.906184335,1774960133.517556905,8,3,Bias,108.54413330496062,72.9020135228723,72.9020135228723,72.9020135228723,72.9020135228723,72.9020135228723,72.9020135228723,72.9020135228723
1774960623.402553194,1774960133.527556896,9,3,Bias,109.37228878654558,73.4074073084277,73.4074073084277,73.4074073084277,73.4074073084277,73.4074073084277,73.4074073084277,73.4074073084277
1774960624.095463326,1774960133.542567968,10,3,Bias,109.25531579429104,74.1208181357502,74.1208181357502,74.1208181357502,74.1208181357502,74.1208181357502,74.1208181357502,74.1208181357502
1774960624.873019649,1774960136.720495939,11,5,Simple Radial,96.31089388481514,79.3648442893335,45.75905332251316,107.2228660311484,44.56903672965718,79.3648442893335,79.3648442893335,79.3648442893335
1774960651.533010348,1774960163.730973958,12,7,Linear,97.24248308128121,75.21199332679507,55.375849840658404,75.65317995898587,59.224339225250766,75.21199332679507,75.21199332679507,75.21199332679507
1774960685.085896156,1774960197.306011915,13,2,Bias,63.54659752846095,45.45891356484013,45.45891356484013,45.45891356484013,45.45891356484013,45.45891356484013,45.45891356484013,45.45891356484013
1774960699.820646524,1774960212.009814977,14,3,Bias,58.62438705859637,33.21153616434048,33.21153616434048,33.21153616434048,33.21153616434048,33.21153616434048,33.21153616434048,33.21153616434048
1774960715.345347466,1774960227.579427003,15,5,Simple Radial,53.691802479418385,34.999814771618496,33.1394557038355,46.01448925156726,31.70598921002399,34.999814771618496,34.999814771618496,34.999814771618496
1774960731.752644511,1774960243.949295997,16,3,Bias,80.41075432568985,54.44956927327324,54.44956927327324,54.44956927327324,54.44956927327324,54.44956927327324,54.44956927327324,54.44956927327324
1774960739.011557951,1774960251.186127901,17,4,Bias,82.30614803589867,44.20316267204162,44.20316267204162,44.20316267204162,44.20316267204162,44.20316267204162,44.20316267204162,44.20316267204162
1774960804.519627378,1774960316.701625108,18,2,Bias,76.81301481146292,50.3926139067976,50.3926139067976,50.3926139067976,50.3926139067976,50.3926139067976,50.3926139067976,50.3926139067976
1774960807.847913280,1774960320.069782018,19,4,Bias,80.41257218705596,37.585440497647255,37.585440497647255,37.585440497647255,37.585440497647255,37.585440497647255,37.585440497647255,37.585440497647255
1774960818.349196469,1774960330.374629020,20,4,Bias,96.95967959750668,21.090782785460807,21.090782785460807,21.090782785460807,21.090782785460807,21.090782785460807,21.090782785460807,21.090782785460807
1774960860.731588386,1774960372.948874950,21,2,Bias,43.819323883041605,10.568994352273767,10.568994352273767,10.568994352273767,10.568994352273767,10.568994352273767,10.568994352273767,10.568994352273767
1774960866.424503850,1774960378.583905935,22,3,Bias,100.33448512951122,80.18190170190604,80.18190170190604,80.18190170190604,80.18190170190604,80.18190170190604,80.18190170190604,80.18190170190604
1774960873.917552788,1774960385.920811891,23,2,Bias,81.0553485711987,15.195716991388888,15.195716991388888,15.195716991388888,15.195716991388888,15.195716991388888,15.195716991388888,15.195716991388888
1774960905.494576007,1774960417.629291057,24,2,Bias,25.262568627826425,16.960346951746857,16.960346951746857,16.960346951746857,16.960346951746857,16.960346951746857,16.960346951746857,16.960346951746857
1774960933.653368111,1774960445.770920038,25,2,Bias,30.832334476537646,26.05028407512684,26.05028407512684,26.05028407512684,26.05028407512684,26.05028407512684,26.05028407512684,26.05028407512684
1774960948.362045993,1774960460.539242029,26,2,Bias,35.63682456473591,29.47979501347821,29.47979501347821,29.47979501347821,29.47979501347821,29.47979501347821,29.47979501347821,29.47979501347821
