timestamp,pupil_hardware_timestamp,event_count,bin_count,button_id,active_model,Raw,Bias,Linear,Radial Concentric,Simple Radial,Sigmoid X+Y,Raw 2,Radial Complete,Conic
1779799964.770695517,1779799383.088372946,0,1,LeftHybridRe,Bias,23.066894944619577,23.066894944619577,23.066894944619577,23.066894944619577,23.066894944619577,23.066894944619577,23.066894944619577,23.066894944619577,23.066894944619577
1779799967.227690019,1779799385.505808115,1,2,FartherHybridRe,Bias,16.18823565223279,17.240757504577005,17.240757504577005,17.240757504577005,17.240757504577005,17.240757504577005,16.18823565223279,17.240757504577005,17.240757504577005
1779799970.088284326,1779799388.212985992,2,2,FartherHybridRe,Bias,12.912953574863723,13.049636961309426,13.049636961309426,13.049636961309426,13.049636961309426,13.049636961309426,12.912953574863723,13.049636961309426,13.049636961309426
1779799976.436100693,1779799394.579528093,3,2,FartherHybridRe,Bias,10.860612241012,10.520189545371535,10.520189545371535,10.520189545371535,10.520189545371535,10.520189545371535,10.860612241012,10.520189545371535,10.520189545371535
1779799978.885475656,1779799397.206428051,4,2,DownHybridRe,Bias,10.657663042901415,9.82762430377119,9.82762430377119,9.82762430377119,9.82762430377119,9.82762430377119,10.657663042901415,9.82762430377119,9.82762430377119
1779799980.716812056,1779799398.993195057,5,3,LeftHybridRe,Bias,10.991661071575104,9.553505288506269,9.553505288506269,9.553505288506269,9.553505288506269,9.553505288506269,10.991661071575104,9.553505288506269,9.553505288506269
1779799982.245000851,1779799400.529325962,6,3,LeftHybridRe,Bias,11.285498510483388,9.137796014928977,9.137796014928977,9.137796014928977,9.137796014928977,9.137796014928977,11.285498510483388,9.137796014928977,9.137796014928977
1779799984.056890965,1779799402.345959902,7,4,DownHybridRe,Bias,11.661559423591859,9.00258715243275,9.00258715243275,9.00258715243275,9.00258715243275,9.00258715243275,11.661559423591859,9.00258715243275,9.00258715243275
1779799985.977984156,1779799404.202780008,8,5,A,Bias,12.608467564613509,10.470222923967917,10.470222923967917,10.470222923967917,10.470222923967917,10.470222923967917,12.608467564613509,10.470222923967917,10.470222923967917
1779799987.348743485,1779799405.589035034,9,5,A,Bias,12.044715233094095,10.629684685796658,10.629684685796658,10.494023738371705,10.629684685796658,10.629684685796658,12.044715233094095,10.629684685796658,10.629684685796658
