timestamp,diameter_left,diameter_right,gaze_x,gaze_y
1780412731.451634,4.240593433380127,4.262641429901123,856.0309448242188,778.4814453125
1780412731.456634,4.336135387420654,4.35818338394165,859.091552734375,781.6187744140625
1780412731.461634,4.369207382202148,4.262641429901123,858.1210327148438,781.2784423828125
1780412731.466756,4.233243942260742,4.398604869842529,858.61767578125,780.23779296875
1780412731.471767,4.365532875061035,4.266315937042236,857.567138671875,778.454833984375
1780412731.476756,4.277340412139893,4.387580871582031,856.596435546875,779.4063720703125
1780412731.481756,4.3140869140625,4.347159385681152,858.611328125,774.9542236328125
1780412731.486756,4.277340412139893,4.35818338394165,858.8150024414062,776.5347900390625
1780412731.491756,4.37288236618042,4.310412406921387,859.9659423828125,777.6259765625
1780412731.496756,4.299388408660889,4.35818338394165,853.912109375,773.5809326171875
1780412731.501756,4.409628868103027,4.350833892822266,853.9697265625,772.9390869140625
1780412731.506756,4.292038917541504,4.25896692276001,857.8831787109375,780.5189208984375
1780412731.511756,4.306737899780273,4.24426794052124,862.7562255859375,777.5543212890625
1780412731.516756,4.288364410400391,4.325111389160156,859.6533203125,782.7127685546875
1780412731.521756,4.2479424476623535,4.332460403442383,862.5177612304688,785.514892578125
1780412731.526767,4.299388408660889,4.3912553787231445,861.8969116210938,779.8759765625
1780412731.531756,4.2479424476623535,4.321436405181885,859.2236328125,781.582763671875
1780412731.536756,4.2479424476623535,4.262641429901123,863.9017333984375,784.107666015625
1780412731.541756,4.25896692276001,4.336135387420654,861.4451293945312,778.4222412109375
1780412731.546756,4.42800235748291,4.343484401702881,862.3770141601562,778.452392578125
1780412731.551756,4.262641429901123,4.288364410400391,862.7814331054688,779.354736328125
1780412731.556767,4.306737899780273,4.277340412139893,862.2130737304688,777.1468505859375
1780412731.561756,4.299388408660889,4.310412406921387,863.208740234375,781.9931640625
1780412731.566756,4.277340412139893,4.284689426422119,865.181396484375,786.7977294921875
1780412731.571756,4.325111389160156,4.292038917541504,863.17626953125,789.6697998046875
