timestamp,input_id,status,button_status,percent
timestamp,x,y,z
timestamp,LX,LY,RX,RY,LT,RT,DPAD_X,DPAD_Y,A,B,X,Y,LB,RB,LT,RT,BACK,START,LS,RS,UP,DOWN,LEFT,RIGHT
2024-08-07 17:49:58.819078,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07 17:49:58.840499,0.3752482604980469,0.6569638061523437,1.0
2024-08-07 17:49:58.860041,S1Y_-1,inactive,0,0.0
2024-08-07 17:49:58.860041,TR,inactive,0,0.0
2024-08-07 17:49:58.860041,S1X_+1,active,0,1.0
2024-08-07 17:49:58.861841,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07 17:49:58.886216,0.37354469299316406,0.6531444295247396,1.0
2024-08-07 17:49:58.913516,S1Y_-1,inactive,0,0.0
2024-08-07 17:49:58.913516,TR,inactive,0,0.0
2024-08-07 17:49:58.913516,S1X_+1,active,0,1.0
2024-08-07 17:49:58.914875,0.377493896484375,0.6544253540039062,1.0
2024-08-07 17:49:58.916428,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07 17:49:58.959322,S1Y_-1,inactive,0,0.0
2024-08-07 17:49:58.959322,TR,inactive,0,0.0
2024-08-07 17:49:58.959322,S1X_+1,active,0,1.0
2024-08-07 17:49:58.957531,0.3696839141845703,0.6553719075520833,1.0
2024-08-07 17:49:58.960652,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07 17:49:58.983889,0.3721925354003906,0.6493171691894531,1.0
2024-08-07 17:49:59.022130,0.3728690338134766,0.6527707417805989,1.0
2024-08-07 17:49:59.038989,S1Y_-1,inactive,0,0.0
2024-08-07 17:49:59.038989,TR,inactive,0,0.0
2024-08-07 17:49:59.038989,S1X_+1,active,0,1.0
2024-08-07 17:49:59.039597,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07 17:49:59.056734,0.37510826110839846,0.6594610087076823,1.0
2024-08-07 17:49:59.074130,S1Y_-1,inactive,0,0.0
2024-08-07 17:49:59.074130,TR,inactive,0,0.0
2024-08-07 17:49:59.074130,S1X_+1,active,0,1.0
2024-08-07 17:49:59.075063,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07 17:49:59.109538,S1Y_-1,inactive,0,0.0
2024-08-07 17:49:59.109538,TR,inactive,0,0.0
2024-08-07 17:49:59.109538,S1X_+1,active,0,1.0
2024-08-07 17:49:59.093331,0.37576866149902344,0.6574195353190104,1.0
2024-08-07 17:49:59.110760,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07 17:49:59.128285,0.3692688751220703,0.6503340657552084,1.0
2024-08-07 17:49:59.151987,S1Y_-1,inactive,0,0.0
2024-08-07 17:49:59.151987,TR,inactive,0,0.0
2024-08-07 17:49:59.151987,S1X_+1,active,0,1.0
2024-08-07 17:49:59.167382,0.3656132507324219,0.6470644632975261,1.0
2024-08-07 17:49:59.153023,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07 17:49:59.185282,S1Y_-1,inactive,0,0.0
2024-08-07 17:49:59.185282,TR,inactive,0,0.0
2024-08-07 17:49:59.185282,S1X_+1,active,0,1.0
2024-08-07 17:49:59.186455,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07 17:49:59.205645,0.36780998229980466,0.6481116231282552,1.0
2024-08-07 17:49:59.237555,S1Y_-1,inactive,0,0.0
2024-08-07 17:49:59.237555,TR,inactive,0,0.0
2024-08-07 17:49:59.237555,S1X_+1,active,0,1.0
2024-08-07 17:49:59.240761,0.3599535369873047,0.6569230143229167,1.0
2024-08-07 17:49:59.239641,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07 17:49:59.254331,0.35778648376464844,0.6511235046386719,1.0
2024-08-07 17:49:59.288039,S1Y_-1,inactive,0,0.0
