timestamp,diameter_left,diameter_right,gaze_x,gaze_y
1779882381.390262,4.733001708984375,4.883664131164551,793.0328979492188,550.7620849609375
1779882381.395273,4.960832595825195,4.949808597564697,792.9835205078125,549.974609375
1779882381.400262,4.909387111663818,4.7991461753845215,792.0243530273438,550.725341796875
1779882381.405262,4.78444766998291,4.7477006912231445,816.4132080078125,546.5914306640625
1779882381.410262,5.019627571105957,5.089447021484375,820.96923828125,544.4542236328125
1779882381.415262,4.641134738922119,5.115169525146484,819.769287109375,543.9249267578125
1779882381.420262,4.696254730224609,4.5235443115234375,806.2220458984375,552.0291748046875
1779882381.425262,4.975531578063965,5.0233025550842285,819.0067138671875,556.6895751953125
1779882381.430262,4.872640132904053,4.975531578063965,823.3995361328125,554.37451171875
1779882381.435262,4.744025707244873,4.850592136383057,817.031494140625,553.53125
1779882381.440262,5.049025058746338,4.957158088684082,842.3099365234375,556.703857421875
1779882381.445262,4.85426664352417,5.137217998504639,815.5191040039062,575.16796875
1779882381.450262,4.659508228302002,5.019627571105957,847.7799072265625,534.949951171875
1779882381.455262,5.093121528625488,5.26583194732666,858.02783203125,554.9112548828125
1779882381.460262,4.846917152404785,5.004929065704346,822.3521728515625,559.776123046875
1779882381.465262,4.894688129425049,4.96818208694458,819.7901000976562,554.631591796875
1779882381.470262,4.894688129425049,5.188663482666016,792.5146484375,559.1029052734375
1779882381.475262,4.887339115142822,5.041676044464111,799.656005859375,559.1046142578125
1779882381.480262,4.6668572425842285,5.15191650390625,803.41552734375,560.2039794921875
1779882381.485262,5.049025058746338,4.960832595825195,800.522705078125,558.9512939453125
1779882381.490262,4.780772686004639,4.913061618804932,804.32861328125,562.542724609375
1779882381.495262,4.872640132904053,5.060049533843994,815.4635009765625,558.1429443359375
1779882381.500262,4.795471668243408,4.766074180603027,789.60986328125,557.349853515625
1779882381.505262,4.78444766998291,5.03800106048584,800.7936401367188,555.592041015625
1779882381.510262,4.887339115142822,4.8799896240234375,828.730712890625,554.7808837890625
1779882381.515262,4.6668572425842285,5.390771389007568,771.03466796875,550.031494140625
1779882381.520384,4.828543663024902,4.7477006912231445,777.19677734375,550.6551513671875
1779882381.525384,5.126194000244141,5.129868507385254,779.3920288085938,558.723876953125
1779882381.530384,4.8799896240234375,5.1960129737854,816.5665893554688,558.69384765625
1779882381.535384,5.129868507385254,4.894688129425049,814.4306030273438,558.8984375
1779882381.540395,5.03800106048584,5.104145526885986,819.775634765625,561.4481201171875
1779882381.545384,5.089447021484375,5.2290849685668945,815.3191528320312,557.135498046875
1779882381.550384,4.791797161102295,4.920411109924316,810.3412475585938,560.3553466796875
1779882381.555384,4.9314351081848145,5.026977062225342,810.0944213867188,556.6199951171875
1779882381.560384,4.957158088684082,5.214386463165283,807.5525512695312,553.0616455078125
1779882381.565395,4.8910136222839355,4.843242645263672,777.5753784179688,552.3475341796875
1779882381.570384,4.993905067443848,5.034326553344727,786.6672973632812,553.67236328125
1779882381.575395,4.733001708984375,5.2290849685668945,785.6925048828125,546.9981689453125
1779882381.580384,5.096796035766602,5.173964977264404,791.5942993164062,548.7147216796875
1779882381.585384,4.644809246063232,4.806495666503906,793.2997436523438,550.293212890625
1779882381.590384,4.633785247802734,5.1960129737854,808.8010864257812,550.1123046875
1779882381.595395,4.6668572425842285,4.6558332443237305,841.4217529296875,541.509033203125
1779882381.600384,4.98288106918335,4.98288106918335,800.8350830078125,539.9369506835938
1779882381.605384,4.718303203582764,4.975531578063965,832.9447631835938,546.9793090820312
1779882381.610395,4.74035120010376,4.343484401702881,826.0142211914062,546.7261352539062
1779882381.615384,4.909387111663818,4.817519664764404,810.4454956054688,544.248046875
1779882381.620384,4.758724689483643,4.8689656257629395,809.9556274414062,545.04931640625
1779882381.625384,4.622761249542236,5.019627571105957,786.2713012695312,543.84521484375
1779882381.630384,4.663182735443115,4.608062267303467,787.958740234375,542.015380859375
1779882381.635384,4.832218647003174,4.703604221343994,789.0075073242188,542.0675659179688
